diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
6.032,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721104696496e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721104696496e-12,nan,1,6.034,125.98269624522268,319.6989517684045,-4.891721104696496e-12,-0.0019999999999997797,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.052,6.1690000000000005,1,1,-4.999999999995931,2.4,-4.891721581700105e-12,1,-4.99999999999593,2.4000000000000123,-4.891721104696496e-12,1.246617817651181e-14,2.7330293632982602e-17,125.98269624522268,319.6989517684045,-4.891721267227933e-12,1.8017928231770886e-17,1,6.168,125.98269624522268,319.6989517684045,-4.891721267227933e-12,-0.11600000000000055,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.072,6.171,1,1,-4.999999999995931,2.4,-4.891721581700105e-12,1,-4.99999999999593,2.4000000000000123,-4.891721267227933e-12,1.246617817651181e-14,1.8017928231770886e-17,125.98269624522268,319.6989517684045,-4.891721382264174e-12,1.142683716394808e-17,1,6.169,125.98269624522268,319.6989517684045,-4.891721382264174e-12,-0.09699999999999953,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.092,6.175000000000001,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,1,-4.99999999999593,2.4000000000000123,-4.891721382264174e-12,1.246617817651181e-14,1.2100547784533837e-17,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,7.611032370574587e-18,1,6.171,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,-0.07900000000000063,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.112,6.176,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,1,-4.99999999999593,2.4000000000000123,-4.891721382264174e-12,1.246617817651181e-14,1.2100547784533837e-17,125.98269624522268,319.6989517684045,-4.891721505852838e-12,5.019438921650755e-18,1,6.174,125.98269624522268,319.6989517684045,-4.891721505852838e-12,-0.06200000000000028,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.132,6.1770000000000005,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,1,-4.99999999999593,2.4000000000000123,-4.8917214606209996e-12,1.246617817651181e-14,7.611032370574587e-18,125.98269624522268,319.6989517684045,-4.891721546431696e-12,2.694441623876048e-18,1,6.176,125.98269624522268,319.6989517684045,-4.891721546431696e-12,-0.04400000000000048,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.152,6.1770000000000005,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,1,-4.99999999999593,2.4000000000000123,-4.891721505852838e-12,1.246617817651181e-14,5.019438921650755e-18,125.98269624522268,319.6989517684045,-4.891721581700105e-12,6.737106205857574e-19,1,6.177,125.98269624522268,319.6989517684045,-4.891721581700105e-12,-0.024999999999999467,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.172,6.1770000000000005,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,1,-4.99999999999593,2.4000000000000123,-4.891721505852838e-12,1.246617817651181e-14,5.019438921650755e-18,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.0,1,6.177,125.98269624522268,319.6989517684045,-4.891721593458574e-12,-0.004999999999999893,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.192,6.202,1,1,-4.999999999995931,2.4,-4.8917216013427e-12,1,-4.99999999999593,2.4000000000000123,-4.891721593458574e-12,1.246617817651181e-14,4.517271333706599e-19,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.0,1,6.192,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.212,6.218,1,1,-4.999999999995931,2.4,-4.891721598482662e-12,1,-4.99999999999593,2.4000000000000123,-4.891721598482662e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721598482662e-12,0.0,1,6.214,125.98269624522268,319.6989517684045,-4.891721598482662e-12,-0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
