stamp,x,y,yaw,cov_x,cov_y,cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,efe_total,efe_risk,efe_ambiguity,efe_control,efe_visibility,seed
8.272,-4.99999999999593,2.4000000000000123,-4.891721404134739e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.393,-4.99999999999593,2.4000000000000123,-4.8917213882980694e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.492,-4.99999999999593,2.4000000000000123,-4.891721361759689e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.593,-4.99999999999593,2.4000000000000123,-4.891721357077217e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.692,-4.99999999999593,2.4000000000000123,-4.8917213259336054e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.792,-4.99999999999593,2.4000000000000123,-4.8917212962116215e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.894,-4.99999999999593,2.4000000000000123,-4.891721303536658e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.979,-4.99999999999593,2.4000000000000123,-4.891721274455234e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.076,-4.99999999999593,2.4000000000000123,-4.8917212586002295e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.194,-4.99999999999593,2.4000000000000123,-4.8917212214167776e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.293,-4.99999999999593,2.4000000000000123,-4.891721215711735e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.393,-4.99999999999593,2.4000000000000123,-4.891721192680833e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.492,-4.99999999999593,2.4000000000000123,-4.891721170165656e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.596,-4.99999999999593,2.4000000000000123,-4.891721136674106e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.693,-4.99999999999593,2.4000000000000123,-4.891721112428347e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.781,-4.99999999999593,2.4000000000000123,-4.891721089757499e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.892,-4.99999999999593,2.4000000000000123,-4.891721060435327e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.973,-4.99999999999593,2.4000000000000123,-4.891721039172481e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.097,-4.99999999999593,2.4000000000000123,-4.891721039086837e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.192,-4.99999999999593,2.4000000000000123,-4.891720994657299e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.295,-4.99999999999593,2.4000000000000123,-4.891720987425747e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.393,-4.99999999999593,2.4000000000000123,-4.891720972153924e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.473,-4.99999999999593,2.4000000000000123,-4.8917209588724695e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.594,-4.99999999999593,2.4000000000000123,-4.8917209063046585e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.695,-4.99999999999593,2.4000000000000123,-4.891720896183212e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.793,-4.99999999999593,2.4000000000000123,-4.8917208721681005e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.892,-4.99999999999593,2.4000000000000123,-4.891720864800216e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.992,-4.99999999999593,2.4000000000000123,-4.891720861085338e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.095,-4.99999999999593,2.4000000000000123,-4.891720838414799e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.197,-4.99999999999593,2.4000000000000123,-4.89172081506603e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.293,-4.99999999999593,2.4000000000000123,-4.891720796493809e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.393,-4.99999999999593,2.4000000000000123,-4.891720778263325e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.492,-4.99999999999593,2.4000000000000123,-4.891720757013727e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.593,-4.99999999999593,2.4000000000000123,-4.8917207510558695e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.692,-4.99999999999593,2.4000000000000123,-4.891720730699501e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.795,-4.99999999999593,2.4000000000000123,-4.8917207116121594e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.892,-4.99999999999593,2.4000000000000123,-4.891720688062381e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.975,-4.99999999999593,2.4000000000000123,-4.89172066310408e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.093,-4.99999999999593,2.4000000000000123,-4.891720653679654e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.192,-4.99999999999593,2.4000000000000123,-4.891720636432667e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.293,-4.99999999999593,2.4000000000000123,-4.891720635365898e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12.392,-4.99999999999593,2.4000000000000123,-4.891720618042246e-12,0.0,0.0,1e-12,0.0,0.0,-1.0,-3.0,6.720119046562165,0,0.0,0.0,0.0,0.0,0.0,0.0,0
