diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
5.209,5.21,1,1,-4.999999999995931,2.4,-4.891721613319509e-12,1,-4.99999999999593,2.4000000000000123,-4.891721604021208e-12,1.246617817651181e-14,5.327533990720211e-19,125.98269624522268,319.6989517684045,-4.891721613319509e-12,0.0,1,5.21,125.98269624522268,319.6989517684045,-4.891721613319509e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.229,5.248,1,1,-4.999999999995931,2.4,-4.89172161652558e-12,1,-4.99999999999593,2.4000000000000123,-4.891721613319509e-12,1.246617817651181e-14,1.836943065866686e-19,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.0,1,5.243,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.004999999999999893,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.249,5.259,1,1,-4.999999999995931,2.4,-4.891721601518702e-12,1,-4.99999999999593,2.4000000000000123,-4.891721601518702e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.0,1,5.258,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.269,5.2700000000000005,1,1,-4.999999999995931,2.4,-4.89172159572103e-12,1,-4.99999999999593,2.4000000000000123,-4.891721601518702e-12,1.246617817651181e-14,-3.3218212255683476e-19,125.98269624522268,319.6989517684045,-4.89172159572103e-12,0.0,1,5.27,125.98269624522268,319.6989517684045,-4.89172159572103e-12,8.881784197001252e-16,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.289,5.3020000000000005,1,1,-4.999999999995931,2.4,-4.891721590141434e-12,1,-4.99999999999593,2.4000000000000123,-4.89172159572103e-12,1.246617817651181e-14,-3.1968728869947095e-19,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.0,1,5.29,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.012000000000000455,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.309,5.327,1,1,-4.999999999995931,2.4,-4.891721588653183e-12,1,-4.99999999999593,2.4000000000000123,-4.891721590141434e-12,1.246617817651181e-14,-8.527052423260776e-20,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.0,1,5.309,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.017999999999999794,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.329,5.332000000000001,1,1,-4.999999999995931,2.4,-4.891721584718048e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588653183e-12,1.246617817651181e-14,-2.2546661914554635e-19,125.98269624522268,319.6989517684045,-4.891721584718048e-12,0.0,1,5.332,125.98269624522268,319.6989517684045,-4.891721584718048e-12,8.881784197001252e-16,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.349,5.3580000000000005,1,1,-4.999999999995931,2.4,-4.891721580338541e-12,1,-4.99999999999593,2.4000000000000123,-4.891721584718048e-12,1.246617817651181e-14,-2.509272643178427e-19,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.0,1,5.351,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.007000000000000561,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.369,5.377000000000001,1,1,-4.999999999995931,2.4,-4.891721573277973e-12,1,-4.99999999999593,2.4000000000000123,-4.891721580338541e-12,1.246617817651181e-14,-4.04540755358361e-19,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.0,1,5.369,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.008000000000000895,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.389,5.4,1,1,-4.999999999995931,2.4,-4.891721574477688e-12,1,-4.99999999999593,2.4000000000000123,-4.891721573277973e-12,1.246617817651181e-14,6.873859527757418e-20,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.0,1,5.393,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.007000000000000561,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.409,5.412,1,1,-4.999999999995931,2.4,-4.891721582283157e-12,1,-4.99999999999593,2.4000000000000123,-4.891721574477688e-12,1.246617817651181e-14,4.472204493102845e-19,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.0,1,5.41,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.0019999999999997797,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.429,5.430000000000001,1,1,-4.999999999995931,2.4,-4.891721576964807e-12,1,-4.99999999999593,2.4000000000000123,-4.891721582283157e-12,1.246617817651181e-14,-3.047189900929536e-19,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.0,1,5.43,125.98269624522268,319.6989517684045,-4.891721576964807e-12,8.881784197001252e-16,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.449,5.46,1,1,-4.999999999995931,2.4,-4.891721588153328e-12,1,-4.99999999999593,2.4000000000000123,-4.891721576964807e-12,1.246617817651181e-14,6.410550264486083e-19,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.0,1,5.45,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.009999999999999787,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.469,5.488,1,1,-4.999999999995931,2.4,-4.891721594091363e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588153328e-12,1.246617817651181e-14,3.4022433108716054e-19,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.0,1,5.483,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.005000000000000782,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.489,5.497000000000001,1,1,-4.999999999995931,2.4,-4.891721588400199e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588400199e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.0,1,5.49,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.007000000000000561,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.509,5.526000000000001,1,1,-4.999999999995931,2.4,-4.8917215767037495e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588400199e-12,1.246617817651181e-14,-6.701571845320728e-19,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.0,1,5.52,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.0060000000000011156,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
