diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
7.723,7.775,1,1,-4.999999999995931,2.4,-4.891721544493372e-12,1,-5.069837384073945,2.345901069129336,0.0,0.08833999397899485,2.8027499905268675e-10,116.79626476419301,321.73457852895393,nan,nan,1,7.723,116.79626476419301,321.73457852895393,0.0,0.05200000000000049,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.79626476419301,0
7.756,7.843000000000001,1,1,-4.999999999995931,2.4,-4.891721519670851e-12,1,-5.0739677175525175,2.414217534410142,1.6311816522841498,0.07532172014256247,93.45982429533824,116.87672553746265,323.0413259793472,nan,nan,1,7.756,116.87672553746265,323.0413259793472,0.0,0.08700000000000063,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.87672553746265,0
7.789,7.853000000000001,1,1,-4.999999999995931,2.4,-4.891721519670851e-12,1,-5.079245903333421,2.3814918426334386,-1.7307049348868024,0.08137852963085611,-99.16208835119745,115.17496922536117,322.78120833606744,nan,nan,1,7.756,116.87672553746265,323.0413259793472,0.0,0.09700000000000042,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,115.17496922536117,0
7.822,7.9190000000000005,1,1,-4.999999999995931,2.4,-4.891721517607519e-12,1,-5.089985931227093,2.3997750268940314,-1.7307049348868024,0.0899862124574527,-99.16208835119745,116.25408905274693,322.2677326452966,nan,nan,1,7.789,115.17496922536117,322.78120833606744,0.0,0.13000000000000078,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.25408905274693,0
7.855,7.921,1,1,-4.999999999995931,2.4,-4.891721517607519e-12,1,-5.080152243158383,2.404863432076219,-1.7307049348868024,0.08029965787930123,-99.16208835119745,116.95574101714269,322.68369984363085,nan,nan,1,7.822,116.25408905274693,322.2677326452966,0.0,0.0990000000000002,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.95574101714269,0
7.888,7.954000000000001,1,1,-4.999999999995931,2.4,-4.891721494151753e-12,1,-5.077098465556274,2.389718052618541,-1.7307049348868024,0.07778105060819394,-99.16208835119745,117.91163053637413,324.0425133694427,nan,nan,1,7.855,116.95574101714269,322.68369984363085,0.0,0.0990000000000002,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.91163053637413,0
7.921,7.979,1,1,-4.999999999995931,2.4,-4.8917214984017325e-12,1,-5.0764822397643545,2.3497948357516902,-1.5553622784103127,0.0914882042516648,-89.11569416648237,117.37146533705597,324.36646347054966,nan,nan,1,7.888,117.91163053637413,324.0425133694427,0.0,0.09100000000000019,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.37146533705597,0
7.954,8.017000000000001,1,1,-4.999999999995931,2.4,-4.8917214671577685e-12,1,-5.0816834054307,2.3456680670516934,-1.5553622784103127,0.0981026893684369,-89.11569416648237,116.83480532651339,323.351510070093,nan,nan,1,7.921,117.37146533705597,324.36646347054966,0.0,0.09600000000000097,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.83480532651339,0
7.987,8.053,1,1,-4.999999999995931,2.4,-4.891721448757459e-12,1,-5.080919250407978,2.374184172366977,-1.5553622784103127,0.08493751846872741,-89.11569416648237,118.40347018165181,323.09401229776086,nan,nan,1,7.987,118.40347018165181,323.09401229776086,0.0,0.06600000000000072,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.40347018165181,0
8.02,8.079,1,1,-4.999999999995931,2.4,-4.891721431615831e-12,1,-5.068813868316102,2.3695332981609205,-1.5553622784103127,0.0752566833851797,-89.11569416648237,116.7565007506462,322.0782746237416,nan,nan,1,7.987,118.40347018165181,323.09401229776086,0.0,0.09200000000000053,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.7565007506462,0
8.053,8.125,1,1,-4.999999999995931,2.4,-4.8917214191883555e-12,1,-5.075786504819439,2.4060141794827183,1.7596498826470452,0.0760247635196181,100.82051169664656,117.04227417433266,323.22019512347003,nan,nan,1,8.053,117.04227417433266,323.22019512347003,0.0,0.07199999999999918,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.04227417433266,0
8.086,8.14,1,1,-4.999999999995931,2.4,-4.891721411795089e-12,1,-5.078886145724687,2.375951277211507,-1.6735384588541937,0.08247038896292602,-95.88669054489321,116.49038181646127,322.7908244251283,nan,nan,1,8.086,116.49038181646127,322.7908244251283,0.0,0.05400000000000027,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.49038181646127,0
8.119,8.168000000000001,1,1,-4.999999999995931,2.4,-4.89172140865852e-12,1,-5.080830633816202,2.390340712620274,-1.6735384588541937,0.08140573196323964,-95.88669054489321,117.34077499008552,323.5408455846858,nan,nan,1,8.119,117.34077499008552,323.5408455846858,0.0,0.049000000000001265,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.34077499008552,0
8.152,8.224,1,1,-4.999999999995931,2.4,-4.891721397573283e-12,1,-5.078230040104772,2.3660204941785565,-1.6735384588541937,0.08529094905850444,-95.88669054489321,117.71465912250635,323.3553727090399,nan,nan,1,8.119,117.34077499008552,323.5408455846858,0.0,0.10500000000000043,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.71465912250635,0
8.185,8.247,1,1,-4.999999999995931,2.4,-4.891721398543132e-12,1,-5.074793668015161,2.367946870691778,-1.6735384588541937,0.0813725744598286,-95.88669054489321,116.84617139058166,322.87038636630723,nan,nan,1,8.185,116.84617139058166,322.87038636630723,0.0,0.06199999999999939,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.84617139058166,0
8.218,8.303,1,1,-4.999999999995931,2.4,-4.891721376131591e-12,1,-5.078697620396199,2.3858994545722645,-1.6735384588541937,0.07995086514869192,-95.88669054489321,118.28397547006134,324.49343114522077,nan,nan,1,8.185,116.84617139058166,322.87038636630723,0.0,0.11800000000000033,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.28397547006134,0
8.251,8.318000000000001,1,1,-4.999999999995931,2.4,-4.8917213882980694e-12,1,-5.075895020183112,2.3362282655839435,-1.5144330334024778,0.09913066225767196,-86.77062116887653,116.24093446789588,324.51392377473906,nan,nan,1,8.218,118.28397547006134,324.49343114522077,0.0,0.10000000000000142,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.24093446789588,0
8.284,8.339,1,1,-4.999999999995931,2.4,-4.891721382352157e-12,1,-5.090204579819311,2.349948666902396,-1.5144330334024778,0.1031600802925228,-86.77062116887653,118.8458754237823,323.7813114007004,nan,nan,1,8.251,116.24093446789588,324.51392377473906,0.0,0.08800000000000097,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.8458754237823,0
8.317,8.377,1,1,-4.999999999995931,2.4,-4.891721368585296e-12,1,-5.068804100770549,2.3496499085274642,-1.5144330334024778,0.08525922820842625,-86.77062116887653,117.76445563032931,322.68607718546355,nan,nan,1,8.284,118.8458754237823,323.7813114007004,0.0,0.09299999999999997,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.76445563032931,0
8.35,8.401,1,1,-4.999999999995931,2.4,-4.891721359556246e-12,1,-5.071452602557105,2.3840031836317346,1.647740170550669,0.07322139405040791,94.40855750700005,118.95802068353696,324.96025831644994,nan,nan,1,8.317,117.76445563032931,322.68607718546355,0.0,0.08399999999999963,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.95802068353696,0
8.383,8.426,1,1,-4.999999999995931,2.4,-4.891721361759689e-12,1,-5.073282812211482,2.320212448658264,-1.599479296435169,0.10833477703549216,-91.64341310400921,119.30163486986612,324.3151037647344,nan,nan,1,8.383,119.30163486986612,324.3151037647344,0.0,0.04300000000000104,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,119.30163486986612,0
8.416,8.464,1,1,-4.999999999995931,2.4,-4.8917213595057355e-12,1,-5.068015512527966,2.333477988195409,-1.599479296435169,0.09513825728656951,-91.64341310400921,117.85738041065896,321.79168136771784,nan,nan,1,8.416,117.85738041065896,321.79168136771784,0.0,0.04800000000000004,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.85738041065896,0
8.449,8.546000000000001,1,1,-4.999999999995931,2.4,-4.891721357023831e-12,1,-5.066783654620871,2.4053670716778464,1.5536624686354874,0.06699897001789222,89.01830224097034,117.49554586687992,323.65647493507635,nan,nan,1,8.416,117.85738041065896,321.79168136771784,0.0,0.13000000000000078,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.49554586687992,0
