diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
6.527,6.579000000000001,1,1,-4.999999999995931,2.4,-4.89172161652558e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721604021208e-12,7.164477056586897e-19,1,6.573,125.98269624522268,319.6989517684045,-4.891721604021208e-12,0.006000000000000227,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.547,6.581,1,1,-4.999999999995931,2.4,-4.89172161652558e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721613319509e-12,1.836943065866686e-19,1,6.58,125.98269624522268,319.6989517684045,-4.891721613319509e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.567,6.586,1,1,-4.999999999995931,2.4,-4.89172161652558e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.0,1,6.581,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.004999999999999893,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.587,6.590000000000001,1,1,-4.999999999995931,2.4,-4.891721601518702e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.0,1,6.587,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.003000000000001002,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.607,6.611000000000001,1,1,-4.999999999995931,2.4,-4.89172159572103e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.89172159572103e-12,0.0,1,6.609,125.98269624522268,319.6989517684045,-4.89172159572103e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.627,6.630000000000001,1,1,-4.999999999995931,2.4,-4.891721590141434e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.0,1,6.628,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.647,6.654000000000001,1,1,-4.999999999995931,2.4,-4.891721588653183e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.0,1,6.647,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.007000000000000561,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.667,6.667000000000001,1,1,-4.999999999995931,2.4,-4.891721584718048e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721584718048e-12,0.0,1,6.667,125.98269624522268,319.6989517684045,-4.891721584718048e-12,8.881784197001252e-16,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.687,6.691000000000001,1,1,-4.999999999995931,2.4,-4.891721580338541e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.0,1,6.687,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.707,6.710000000000001,1,1,-4.999999999995931,2.4,-4.891721573277973e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.0,1,6.707,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.003000000000001002,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.727,6.73,1,1,-4.999999999995931,2.4,-4.891721574477688e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.0,1,6.729,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.747,6.7490000000000006,1,1,-4.999999999995931,2.4,-4.891721582283157e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.0,1,6.747,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.767,6.774,1,1,-4.999999999995931,2.4,-4.891721576964807e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.0,1,6.767,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.006999999999999673,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.787,6.793,1,1,-4.999999999995931,2.4,-4.891721588153328e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.0,1,6.787,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.006000000000000227,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.807,6.812,1,1,-4.999999999995931,2.4,-4.891721594091363e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.0,1,6.807,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.004999999999999893,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.827,6.831,1,1,-4.999999999995931,2.4,-4.891721588400199e-12,1,-4.99999999999593,2.4000000000000123,-4.891721594091363e-12,1.246617817651181e-14,-3.2607968763344315e-19,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.0,1,6.827,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.847,6.851000000000001,1,1,-4.999999999995931,2.4,-4.8917215767037495e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588400199e-12,1.246617817651181e-14,-6.701571845320728e-19,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.0,1,6.849,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.867,6.872000000000001,1,1,-4.999999999995931,2.4,-4.891721581676899e-12,1,-4.99999999999593,2.4000000000000123,-4.8917215767037495e-12,1.246617817651181e-14,2.849404824489839e-19,125.98269624522268,319.6989517684045,-4.891721581676899e-12,0.0,1,6.867,125.98269624522268,319.6989517684045,-4.891721581676899e-12,0.005000000000000782,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.8870000000000005,6.889,1,1,-4.999999999995931,2.4,-4.891721573656963e-12,1,-4.99999999999593,2.4000000000000123,-4.891721581676899e-12,1.246617817651181e-14,-4.595084899993684e-19,125.98269624522268,319.6989517684045,-4.891721573656963e-12,0.0,1,6.889,125.98269624522268,319.6989517684045,-4.891721573656963e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.907,6.913,1,1,-4.999999999995931,2.4,-4.891721575083178e-12,1,-4.99999999999593,2.4000000000000123,-4.891721573656963e-12,1.246617817651181e-14,8.171611623251898e-20,125.98269624522268,319.6989517684045,-4.891721575083178e-12,0.0,1,6.91,125.98269624522268,319.6989517684045,-4.891721575083178e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.927,6.928000000000001,1,1,-4.999999999995931,2.4,-4.891721570712553e-12,1,-4.99999999999593,2.4000000000000123,-4.891721575083178e-12,1.246617817651181e-14,-2.5041838095051095e-19,125.98269624522268,319.6989517684045,-4.891721570712553e-12,0.0,1,6.928,125.98269624522268,319.6989517684045,-4.891721570712553e-12,8.881784197001252e-16,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.947,6.9510000000000005,1,1,-4.999999999995931,2.4,-4.891721570169745e-12,1,-4.99999999999593,2.4000000000000123,-4.891721570712553e-12,1.246617817651181e-14,-3.110061873994638e-20,125.98269624522268,319.6989517684045,-4.891721570169745e-12,0.0,1,6.947,125.98269624522268,319.6989517684045,-4.891721570169745e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.9670000000000005,6.973000000000001,1,1,-4.999999999995931,2.4,-4.891721571853959e-12,1,-4.99999999999593,2.4000000000000123,-4.891721570169745e-12,1.246617817651181e-14,9.64983565273789e-20,125.98269624522268,319.6989517684045,-4.891721571853959e-12,0.0,1,6.972,125.98269624522268,319.6989517684045,-4.891721571853959e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.987,6.996,1,1,-4.999999999995931,2.4,-4.891721571585535e-12,1,-4.99999999999593,2.4000000000000123,-4.891721571853959e-12,1.246617817651181e-14,-1.5379570784972114e-20,125.98269624522268,319.6989517684045,-4.891721571585535e-12,0.0,1,6.988,125.98269624522268,319.6989517684045,-4.891721571585535e-12,0.008000000000000007,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.007,7.011,1,1,-4.999999999995931,2.4,-4.891721577575078e-12,1,-4.99999999999593,2.4000000000000123,-4.891721577575078e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721577575078e-12,0.0,1,7.008,125.98269624522268,319.6989517684045,-4.891721577575078e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.027,7.03,1,1,-4.999999999995931,2.4,-4.891721572986164e-12,1,-4.99999999999593,2.4000000000000123,-4.891721577575078e-12,1.246617817651181e-14,-2.629253872795081e-19,125.98269624522268,319.6989517684045,-4.891721572986164e-12,0.0,1,7.03,125.98269624522268,319.6989517684045,-4.891721572986164e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
