plan_stamp,point_idx,x,y
46.777,0,3.3160236247667445,-1.0074868040737874
46.777,1,3.3160236247667445,-1.0074868040737874
46.777,2,3.3160236247667445,-1.0074868040737874
46.777,3,3.3160236247667445,-1.0074868040737874
46.777,4,3.3160236247667445,-1.0074868040737874
46.777,5,3.316142286924247,-1.0073019987130685
46.777,6,3.3377255646020068,-0.9423456207515231
46.777,7,3.348336144852162,-0.7927213727609149
46.777,8,3.3218449623515283,-0.6450791794362487
46.777,9,3.283819823763963,-0.4999789077776593
46.777,10,3.241135497350789,-0.35618026981938944
46.777,11,3.197458153123404,-0.21268013183603243
46.777,12,3.1549198555549345,-0.06883822820577473
46.777,13,3.1147056895429612,0.07567066720195251
46.777,14,3.0776615061255783,0.22102447167551728
46.777,15,3.044471223881283,0.3673064089218636
46.777,16,3.015480009592174,0.5144781096460278
46.777,17,2.9906700279962553,0.662412097671803
46.777,18,2.9698432816852294,0.8096901047521499
46.777,19,2.9508104770148735,0.9554150072382851
46.777,20,2.9318603588634002,1.0994009626615753
46.777,21,2.9114989978157877,1.2414612291457505
46.777,22,2.887525004788045,1.3841162514411933
46.777,23,2.868145737737334,1.4968324606932446
46.777,24,2.8172925023354893,1.6106259560701495
46.777,25,2.7417704869084476,1.7059986145715562
46.777,26,2.6556347871877644,1.7719085353285
46.777,27,2.5180759501950547,1.8313227473127094
46.777,28,2.3699861429285662,1.8551850394024114
46.777,29,2.2205127525803534,1.842626951259277
46.777,30,2.071539671243749,1.8251049354769135
46.777,31,1.929313172552359,1.8067640846185797
46.777,32,1.7822933935952676,1.7856718700409027
46.777,33,1.648342464399101,1.7639997207152758
46.777,34,1.526330318419141,1.741698789991011
46.777,35,1.4150177316301968,1.7188583200825656
46.777,36,1.312931687633566,1.6955903751660826
46.777,37,1.2185924983349072,1.6720556563801259
46.777,38,1.1302685841246467,1.6483677701933737
46.777,39,1.0477140984699551,1.6250594325537666
46.777,40,0.96849967085713,1.6019750883569073
46.777,41,0.8909600832252309,1.579070783276348
46.777,42,0.8133216877807354,1.5562201506208797
46.777,43,0.8131452530337732,1.5562136227846228
46.777,44,0.8125378036833982,1.5563441965046987
46.777,45,0.8110813403321953,1.5570669634119954
46.777,46,0.8088059304854314,1.5590211199931976
46.777,47,0.8073235988978263,1.5611311788772206
46.777,48,0.8063825741624631,1.5636066038414722
46.777,49,0.805964868214216,1.5672609559377821
46.777,50,0.8067901409392724,1.5733071973559263
46.777,51,0.8600541330813605,1.7046955055002162
46.777,52,0.8661595169938547,1.7130212219829561
46.777,53,0.8751536798392112,1.7204525710651248
46.777,54,0.8937116871881746,1.7292599384506657
46.777,55,0.919550167096998,1.734383649196903
46.777,56,0.9492134092260026,1.7328522131788067
46.777,57,0.9786364641925482,1.7237832282413892
46.777,58,1.004100489668939,1.708292655800238
46.777,59,1.022987347713739,1.6890695326255287
46.777,60,1.0892876528130933,1.575578974642558
46.777,61,1.0928230498984552,1.5632245157858802
46.777,62,1.0929153995008767,1.5600093315314725
46.777,63,1.0929153995008767,1.5600093315314725
46.777,64,1.0929153995008767,1.5600093315314725
46.777,65,1.092841160850563,1.5599249064782919
46.777,66,1.0927992244598137,1.5598962463207282
46.777,67,1.0919346379095338,1.5595811262431885
46.777,68,0.9819335163160554,1.5485984497304022
46.777,69,0.9818533377092181,1.5486105668450474
46.777,70,0.9791042332890584,1.5497709895053156
46.777,71,0.9745984366280579,1.5531878259754943
46.777,72,0.9678380345539962,1.5616752842520514
46.777,73,0.9633445275172543,1.5716517579672662
46.777,74,0.9618017582293137,1.5804446991473582
46.777,75,0.9621866896829807,1.5854925651332081
46.777,76,1.0060720191988979,1.7154490667774884
46.777,77,1.0097379770596833,1.7210982112049713
46.777,78,1.0113330910180538,1.7225699627166726
46.777,79,1.0138661330976695,1.7239380948483818
46.777,80,1.0191956885157294,1.7252720056901603
46.777,81,1.0197363281803213,1.7252694475284271
46.777,82,1.0197363281803213,1.7252694475284271
46.777,83,1.0209821596977793,1.724581262929838
46.777,84,1.1002306014488057,1.6500636459542546
46.777,85,1.1002306014488057,1.6500636459542546
46.777,86,1.1002306014488057,1.6500636459542546
46.777,87,1.1002306014488057,1.6500636459542546
46.777,88,1.1002306014488057,1.6500636459542546
46.777,89,1.1002306014488057,1.6500636459542546
46.777,90,1.1002306014488057,1.6500636459542546
46.777,91,1.1002306014488057,1.6500636459542546
46.777,92,0.9896257735286776,1.6049926893230408
46.777,93,0.9896257735286776,1.6049926893230408
46.777,94,0.9896257735286776,1.6049926893230408
46.777,95,0.9896257735286776,1.6049926893230408
46.777,96,0.9896257735286776,1.6049926893230408
46.777,97,0.9888166892133183,1.6059381970929847
46.777,98,0.9883369373289141,1.606911849149116
46.777,99,0.9882401234360491,1.6073709815476065
46.777,100,0.9939546006469441,1.7427635340991405
46.777,101,0.9942311719952276,1.743683182339018
46.777,102,0.997725769884698,1.749485610086546
46.777,103,0.9987608255346105,1.7505070200962995
46.777,104,0.9994210884688212,1.7508928264740962
46.777,105,0.9995992230536966,1.7509438303919744
46.777,106,0.9995992230536966,1.7509438303919744
46.777,107,0.9995992230536966,1.7509438303919744
46.777,108,0.9995992230536966,1.7509438303919744
46.777,109,1.0897491651940905,1.6717288157211567
46.777,110,1.0897491651940905,1.6717288157211567
46.777,111,1.0897491651940905,1.6717288157211567
46.777,112,1.0897491651940905,1.6717288157211567
46.777,113,1.0897491651940905,1.6717288157211567
46.777,114,1.0897491651940905,1.6717288157211567
46.777,115,1.0897491651940905,1.6717288157211567
46.777,116,1.0897491651940905,1.6717288157211567
46.777,117,0.971831054624327,1.6189658953661674
46.777,118,0.971831054624327,1.6189658953661674
46.777,119,0.971831054624327,1.6189658953661674
46.777,120,0.971831054624327,1.6189658953661674
