stamp,x,y,yaw,cov_x,cov_y,cov_yaw,planner_belief_x,planner_belief_y,planner_belief_yaw,planner_cov_x,planner_cov_y,planner_cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,optimizer_success,optimizer_status,optimizer_nit,optimizer_nfev,optimizer_message,plan_time_ms,solve_time_ms,measurement_available,belief_age_s,p_vis_plan,p_vis_plan_eff,r_plan_u_std,r_plan_v_std,efe_total,efe_risk,efe_ambiguity,efe_control,efe_visibility,efe_obstacle,seed
0.47000000000000003,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
0.509,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
0.509,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
0.509,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
2664.051,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
2664.051,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
2664.051,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
2664.051,-5.000000000000001,2.400000000000012,0.0,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594838,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5690000000000001,-4.999999999999566,2.4000000000000097,-1.3138174147502742e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.8410525505945685,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
0.5690000000000001,-4.999999999999566,2.4000000000000097,-1.3138174147502742e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.8410525505945685,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
0.606,-4.999999999999481,2.40000000000001,-4.598503058523565e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550594518,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
2664.254,-4.9999999999994005,2.4000000000000123,-4.489202268753418e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.84105255059447,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
