plan_stamp,point_idx,x,y
37.936,0,3.2595206916298745,-1.0046146981829642
37.936,1,3.2595206916298745,-1.0046146981829642
37.936,2,3.2595206916298745,-1.0046146981829642
37.936,3,3.2595206916298745,-1.0046146981829642
37.936,4,3.346486552704276,-0.78092531755083
37.936,5,3.3394786673519667,-0.5410276528208687
37.936,6,3.3051708588902398,-0.30349244642284134
37.936,7,3.259501308309745,-0.06787773518906537
37.936,8,3.2088801084814462,0.16672297693249538
37.936,9,3.1563253532095277,0.39975382377736857
37.936,10,3.1032107807294,0.6258359509944941
37.936,11,3.047482622528314,0.8447746292235929
37.936,12,2.985426983334242,1.055620848025817
37.936,13,2.9141576976177803,1.2573358463575048
37.936,14,2.8255035615240556,1.4578612260499817
37.936,15,2.773071850631391,1.5821500850250334
37.936,16,2.615428811875343,1.7414917427974683
37.936,17,2.4022377539457405,1.8385523467741502
37.936,18,2.1629596185007727,1.8571527203720029
37.936,19,1.9255927465452436,1.8216989744761531
37.936,20,1.687143075516738,1.7951128993600298
37.936,21,1.4478883392320672,1.7775144669204708
37.936,22,1.2086053495518783,1.7661040743796574
37.936,23,0.9697260697912568,1.7584901834391633
37.936,24,0.7311062754246413,1.7527957397732101
37.936,25,0.4931806259197037,1.74759142823681
37.936,26,0.2589872914345289,1.7418455474411931
37.936,27,0.027825202907468677,1.7347220211069392
37.936,28,-0.18469847564201505,1.7265538222648042
37.936,29,-0.38002312247650677,1.717530253186762
37.936,30,-0.5607404226169924,1.7079524069651595
37.936,31,-0.7295801120801486,1.6980427157506872
37.936,32,-0.8894426341145429,1.6879863911460566
37.936,33,-1.0432879164183273,1.6780792411129142
37.936,34,-1.1939519410395176,1.6687426898508386
37.936,35,-1.3446248481149459,1.660332982647786
37.936,36,-1.3446248481149459,1.660332982647786
37.936,37,-1.3446248481149459,1.660332982647786
37.936,38,-1.3446248481149459,1.660332982647786
37.936,39,-1.3446248481149459,1.660332982647786
37.936,40,-1.3446277025052518,1.6605020672892705
37.936,41,-1.260375078381048,1.8695473991944698
37.936,42,-1.2361872115686752,1.8941559308842069
37.936,43,-1.1873832985603576,1.9148553408956421
37.936,44,-1.1255317580270896,1.9154219361781424
37.936,45,-1.069763719737497,1.8930113545856257
37.936,46,-1.0351804491809993,1.8592754309867705
37.936,47,-0.940488865858521,1.6395987713308329
37.936,48,-0.9403758051638272,1.624811993164869
37.936,49,-0.9435408109155464,1.6171492881006526
37.936,50,-0.9485692411825125,1.612177393630983
37.936,51,-1.1167121849247663,1.5449428982662492
37.936,52,-1.1241772034968884,1.5450846421321074
37.936,53,-1.1300426971742106,1.5476923966933531
37.936,54,-1.132646520514922,1.5504701372022212
37.936,55,-1.1327227620585825,1.5506766069455413
37.936,56,-1.122537493447216,1.7736748544065546
37.936,57,-1.1190314402222958,1.7810224238359424
37.936,58,-1.1045685255076652,1.7938648073008392
37.936,59,-1.0811784992651146,1.801794273042732
37.936,60,-1.0568529715145842,1.8000355024086574
37.936,61,-0.8552297144864774,1.697378335388034
37.936,62,-0.8441970550604251,1.684282369504934
37.936,63,-0.8415256228137277,1.6756617034581
37.936,64,-0.8420058528884249,1.6708292801035312
37.936,65,-0.8429199584463791,1.6691504854041814
37.936,66,-0.9974476044762397,1.5460649148775638
37.936,67,-0.9974476044762397,1.5460649148775638
37.936,68,-0.9974476044762397,1.5460649148775638
37.936,69,-0.9974476044762397,1.5460649148775638
37.936,70,-0.9974476044762397,1.5460649148775638
37.936,71,-1.0508942913277537,1.7611407436382556
37.936,72,-1.0508942913277537,1.7611407436382556
37.936,73,-1.0482971984561986,1.765316199346192
37.936,74,-1.04143233177439,1.7701589157740087
37.936,75,-1.0353976257542727,1.771472726906436
