route,safety_status,safe,reaches_goal,terminal_goal_distance_m,route_length_m,travel_time_s,min_body_clearance_m,obstacle_body_clearance_min_m,driveable_body_clearance_min_m,driveable_body_clearance_min_turn_m,driveable_path_clearance_min_m,mean_q,min_q,mean_r_plan_std_px,travel_cost,localization_cost,localization_cost_nat_s,ambiguity_raw_nat_s,goal_risk_cost,obstacle_cost,total_cost,total_cost_excl_obstacle,selected,task,condition,q_mode,r_mode,objective,footprint,gate_set,failed_gates,turn_angle_total_rad,terminal_belief_sigma_xy_m,ambiguity_reference_nat_s,goal_risk_cost_reference_R,goal_risk_cost_plan_R
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5001245210214234,13.4,0.0013348321069959201,0.0013348321069959201,62.58547913621962,0.0,0.0,13.401334832106997,13.401334832106997,False,route_apron_to_a3_mid,q=unity/R=commissioned,unity,commissioned,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.0714661816406
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.500124521021423,18.1,0.001803019487807922,0.001803019487807922,84.5371024153413,0.0,0.0,18.10180301948781,18.10180301948781,False,route_apron_to_a3_mid,q=unity/R=commissioned,unity,commissioned,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8322208122668
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5001245210214234,13.4,0.0013348321069959201,0.0013348321069959201,62.58547913621962,0.0,0.0,13.401334832106997,13.401334832106997,True,route_apron_to_a3_mid,q=unity/R=commissioned,unity,commissioned,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.0714661816406
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.500124521021423,18.1,0.001803019487807922,0.001803019487807922,84.5371024153413,0.0,0.0,18.10180301948781,18.10180301948781,False,route_apron_to_a3_mid,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8322208122668
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5001245210214234,13.4,0.0013348321069959201,0.0013348321069959201,62.58547913621962,0.0,0.0,13.401334832106997,13.401334832106997,True,route_apron_to_a3_mid,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.0714661816406
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.500124521021423,18.1,0.001803019487807922,0.001803019487807922,84.5371024153413,0.0,0.0,18.10180301948781,18.10180301948781,False,route_apron_to_a3_mid,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8322208122668
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5001245210214234,13.4,0.0013348321069959201,0.0013348321069959201,62.58547913621962,0.0,0.0,13.401334832106997,13.401334832106997,True,route_apron_to_a3_mid,q=unity/R=commissioned,unity,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.0714661816406
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5,0.0,557.069325807078,0.0,84.53529939585351,14355.15314347521,0.0,14912.22246928229,14912.22246928229,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,2.5,0.0,456.91159285104936,0.0,62.58414430411257,2933.4428250975425,0.0,3390.3544179485916,3390.3544179485916,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5,0.0,557.069325807078,0.0,84.53529939585351,14355.15314347521,0.0,14912.22246928229,14912.22246928229,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,2.5,0.0,456.91159285104936,0.0,62.58414430411257,2933.4428250975425,0.0,3390.3544179485916,3390.3544179485916,True,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5,0.0,557.069325807078,0.0,84.53529939585351,14355.15314347521,0.0,14912.22246928229,14912.22246928229,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,2.5,0.0,456.91159285104936,0.0,62.58414430411257,2933.4428250975425,0.0,3390.3544179485916,3390.3544179485916,True,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5,0.0,557.069325807078,0.0,84.53529939585351,14355.15314347521,0.0,14912.22246928229,14912.22246928229,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,2.5,0.0,456.91159285104936,0.0,62.58414430411257,2933.4428250975425,0.0,3390.3544179485916,3390.3544179485916,True,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5,18.1,0.0,0.0,84.53529939585351,0.0,0.0,18.1,18.1,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,2.5,13.4,0.0,0.0,62.58414430411257,0.0,0.0,13.4,13.4,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5,18.1,0.0,0.0,84.53529939585351,0.0,0.0,18.1,18.1,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,2.5,13.4,0.0,0.0,62.58414430411257,0.0,0.0,13.4,13.4,True,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5,18.1,0.0,0.0,84.53529939585351,0.0,0.0,18.1,18.1,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,deployed_burger,full,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,2.5,13.4,0.0,0.0,62.58414430411257,0.0,0.0,13.4,13.4,True,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,deployed_burger,full,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5,18.1,0.0,0.0,84.53529939585351,0.0,0.0,18.1,18.1,False,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8323113682045
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,2.5,13.4,0.0,0.0,62.58414430411257,0.0,0.0,13.4,13.4,True,route_apron_to_a3_mid,q=commissioned/R=constant_global,commissioned,constant_global,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,396.07166998115235
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,0.0,560.8395666398633,0.8648837126071524,85.40018310846064,14355.238522369425,0.0,14916.078089009288,14916.078089009288,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,0.0,728.4611011782921,37.02029337894266,99.60443768305521,2989.773413916517,818128.1721624878,821846.4066775825,3718.234515094809,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,0.0,560.8395666398633,0.8648837126071524,85.40018310846064,14355.238522369425,0.0,14916.078089009288,14916.078089009288,True,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,0.0,728.4611011782921,37.02029337894266,99.60443768305521,2989.773413916517,818128.1721624878,821846.4066775825,3718.234515094809,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,0.0,560.8395666398633,0.8648837126071524,85.40018310846064,14355.238522369425,0.0,14916.078089009288,14916.078089009288,True,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,full,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,0.0,728.4611011782921,37.02029337894266,99.60443768305521,2989.773413916517,818128.1721624878,821846.4066775825,3718.234515094809,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,full,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,0.0,560.8395666398633,0.8648837126071524,85.40018310846064,14355.238522369425,0.0,14916.078089009288,14916.078089009288,True,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,0.0,728.4611011782921,37.02029337894266,99.60443768305521,2989.773413916517,818128.1721624878,821846.4066775825,3718.234515094809,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,18.1,0.8648837126071524,0.8648837126071524,85.40018310846064,0.0,0.0,18.964883712607154,18.964883712607154,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,13.4,37.02029337894266,37.02029337894266,99.60443768305521,0.0,0.0,50.42029337894266,50.42029337894266,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,18.1,0.8648837126071524,0.8648837126071524,85.40018310846064,0.0,0.0,18.964883712607154,18.964883712607154,True,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,13.4,37.02029337894266,37.02029337894266,99.60443768305521,0.0,0.0,50.42029337894266,50.42029337894266,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,18.1,0.8648837126071524,0.8648837126071524,85.40018310846064,0.0,0.0,18.964883712607154,18.964883712607154,True,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,13.4,37.02029337894266,37.02029337894266,99.60443768305521,0.0,0.0,50.42029337894266,50.42029337894266,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,full,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,SAFE,True,True,0.0,7.93,18.1,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,0.9583882392760957,0.6696972301274297,2.5644005959934812,18.1,0.8648837126071524,0.8648837126071524,85.40018310846064,0.0,0.0,18.964883712607154,18.964883712607154,True,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.7756433308419434,84.53529939585357,2208.8323113682045,2208.8521624685236
above_connector,SAFE,True,True,0.0,5.050000000000001,13.4,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,0.4196693314071392,0.00010000000000000002,19.29088435326277,13.4,37.02029337894266,37.02029337894266,99.60443768305521,0.0,0.0,50.42029337894266,50.42029337894266,False,route_apron_to_a3_mid,q=commissioned/R=commissioned,commissioned,commissioned,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.43868537548736697,62.584144304112584,396.07166998115235,405.6211023952819
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.93,21.400000000000002,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,0.0,614.549083268326,0.0,99.94781254537416,25796.988823689968,0.0,26411.537906958292,26411.537906958292,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,7.050000000000001,16.7,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,0.0,529.6611127989494,0.0,77.99665745363275,11458.591040158528,0.0,11988.252152957477,11988.252152957477,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,0.0,614.549083268326,0.0,99.94781254537416,25796.988823689968,0.0,26411.537906958292,26411.537906958292,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,0.0,529.6611127989494,0.0,77.99665745363275,11458.591040158528,0.0,11988.252152957477,11988.252152957477,True,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,spec_0.80x0.55,deployment,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,0.0,614.549083268326,0.0,99.94781254537416,25796.988823689968,0.0,26411.537906958292,26411.537906958292,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,0.0,529.6611127989494,0.0,77.99665745363275,11458.591040158528,0.0,11988.252152957477,11988.252152957477,True,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,full,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,0.0,614.549083268326,0.0,99.94781254537416,25796.988823689968,0.0,26411.537906958292,26411.537906958292,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,0.0,529.6611127989494,0.0,77.99665745363275,11458.591040158528,0.0,11988.252152957477,11988.252152957477,True,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,legacy_efe,deployed_burger,deployment,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
below_main_aisle,UNSAFE:body_inside_driveable,False,True,0.0,9.93,21.400000000000002,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537416,0.0,0.0,21.400000000000002,21.400000000000002,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,UNSAFE:body_inside_driveable,False,True,0.0,7.050000000000001,16.7,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,16.7,0.0,0.0,77.99665745363275,0.0,0.0,16.7,16.7,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,full,body_inside_driveable,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,-0.1103696590014085,0.12396181899772626,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537416,0.0,0.0,21.400000000000002,21.400000000000002,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,-0.1103696590014085,0.12340039124731873,-0.1103696590014085,-0.1103696590014085,0.375,1.0,1.0,2.5,16.7,0.0,0.0,77.99665745363275,0.0,0.0,16.7,16.7,True,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,spec_0.80x0.55,deployment,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537416,0.0,0.0,21.400000000000002,21.400000000000002,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,full,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,16.7,0.0,0.0,77.99665745363275,0.0,0.0,16.7,16.7,True,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,full,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
below_main_aisle,SAFE,True,True,0.0,9.93,21.400000000000002,0.26179453975926137,0.49558624999758405,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,21.400000000000002,0.0,0.0,99.94781254537416,0.0,0.0,21.400000000000002,21.400000000000002,False,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.987211970489063,99.94781254537384,4124.211159214931,4124.211159214931
above_connector,SAFE,True,True,0.0,7.050000000000001,16.7,0.26179453975926137,0.3860000000000001,0.26179453975926137,0.26179453975926137,0.375,1.0,1.0,2.5,16.7,0.0,0.0,77.99665745363275,0.0,0.0,16.7,16.7,True,route_apron_to_a2_mid,q=unity/R=constant_global,unity,constant_global,corrected_v2,deployed_burger,deployment,,4.71238898038469,0.7522012972231942,77.99665745363285,1662.6050375464076,1662.6050375464076
