plan_stamp,point_idx,x,y
29.855,0,-5.274254517707325,-0.7364833574657437
29.855,1,-5.27311878519332,-0.7364833574657437
29.855,2,-5.272218766162652,-0.7362550531871577
29.855,3,-5.271448935534213,-0.7358376322619964
29.855,4,-5.2708870578928275,-0.7353191173883815
29.855,5,-5.189843321834291,-0.6108288840772955
29.855,6,-5.1420609546698195,-0.4706206486357802
29.855,7,-5.130236650787981,-0.3232890430012566
29.855,8,-5.132524705644735,-0.17560071930090942
29.855,9,-5.135190944640044,-0.0279305270262796
29.855,10,-5.137832861195848,0.11973188029516268
29.855,11,-5.140454926102327,0.26738770690402225
29.855,12,-5.143074314454172,0.41503784613690553
29.855,13,-5.145708434356366,0.5626831659721857
29.855,14,-5.14837447178342,0.7103245141123677
29.855,15,-5.151089325489161,0.8579627155381417
29.855,16,-5.153869554653906,1.0055985704318657
29.855,17,-5.156731326642094,1.1532328524833309
29.855,18,-5.159690364455515,1.3008663075557165
29.855,19,-5.162761893886473,1.4484996527681482
29.855,20,-5.165960590387181,1.5961335760776518
29.855,21,-5.169300525669766,1.7437687364459322
29.855,22,-5.172795114049469,1.891405764670568
29.855,23,-5.176457058542188,2.039045264949883
29.855,24,-5.180298296726398,2.1866878172403297
29.855,25,-5.1843299463785035,2.3343339804525294
29.855,26,-5.188562250889841,2.4819842965209826
29.855,27,-5.19300452447264,2.6296392953692225
29.855,28,-5.197665097161377,2.777299500779943
29.855,29,-5.2025512596149035,2.924965437166029
29.855,30,-5.207669207723563,3.0726376372247763
29.855,31,-5.2130239870241715,3.220316650443001
29.855,32,-5.218619436924135,3.3680030524060878
29.855,33,-5.224458134734181,3.5156974548479436
29.855,34,-5.2305413395070985,3.6634005163627172
29.855,35,-5.236868935677553,3.8111129536819703
29.855,36,-5.243439376495433,3.958835553403259
29.855,37,-5.250249627242327,4.106569184037187
29.855,38,-5.2572951082176225,4.254314808220644
29.855,39,-5.264569688996973,4.402074541377826
29.855,40,-5.26458267897697,4.402330643218991
29.855,41,-5.264547550532283,4.40250609586968
29.855,42,-5.264527888118988,4.402547231452483
29.855,43,-5.264526554447537,4.402548833718756
29.855,44,-5.144785568637164,4.489551330309324
29.855,45,-5.00717040657973,4.544599553070056
29.855,46,-4.859916695288269,4.564278899708362
29.855,47,-4.710973492450442,4.566580470600909
29.855,48,-4.562075466590334,4.567734099905693
29.855,49,-4.413227843848245,4.569006017545529
29.855,50,-4.264425625090566,4.570445306062836
29.855,51,-4.115662595538101,4.571977387316423
29.855,52,-3.966927707978619,4.573514154112412
29.855,53,-3.818132767506476,4.5749280444401474
29.855,54,-3.669219722579756,4.575766984582194
29.855,55,-3.5198949643916957,4.5749999999930875
29.855,56,-3.3699228535609906,4.572119233608176
29.855,57,-3.2199727105736797,4.568257214921871
29.855,58,-3.07003266687339,4.564021326830112
29.855,59,-3.069818762672642,4.564015182972636
29.855,60,-3.0682474151341217,4.563565521245341
29.855,61,-3.0669568147808413,4.562811563809506
29.855,62,-3.0663365948155934,4.562199580442304
29.855,63,-2.989100200984769,4.433956314353452
29.855,64,-2.945986804393022,4.290571686072355
29.855,65,-2.939676534073471,4.140719292916417
29.855,66,-2.950836475397426,3.9911350166383075
29.855,67,-2.9659559552684023,3.8418989575626568
29.855,68,-2.982242099111765,3.692785706914992
29.855,69,-2.9990165158989543,3.543726752816894
29.855,70,-3.0161427909729475,3.3947085230216882
29.855,71,-3.0161427909729475,3.3947085230216882
29.855,72,-3.0161427909729475,3.3947085230216882
29.855,73,-3.0161427909729475,3.3947085230216882
29.855,74,-3.0161427909729475,3.3947085230216882
29.855,75,-3.0161427909729475,3.3947085230216882
