diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
6.469,6.572,1,1,-4.999999999995931,2.4,-4.891721582283157e-12,0,nan,nan,nan,nan,nan,117.62573022109339,322.8678951367087,nan,nan,1,6.469,117.62573022109339,322.8678951367087,0.0,0.10299999999999976,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.62573022109339,0
6.502,6.5840000000000005,1,1,-4.999999999995931,2.4,-4.891721582283157e-12,1,-5.073236684883769,2.380510799418369,-4.891721582283157e-12,0.07578549302255326,0.0,118.14042265044328,323.104900117153,nan,nan,1,6.469,117.62573022109339,322.8678951367087,0.0,0.11500000000000021,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.14042265044328,0
6.535,6.597,1,1,-4.999999999995931,2.4,-4.891721576964807e-12,1,-5.070700422431559,2.3711044337395144,-4.891721582283157e-12,0.07637737545955783,-3.047189900929536e-19,116.96433062683889,323.36159505490946,nan,nan,1,6.502,118.14042265044328,323.104900117153,0.0,0.09500000000000064,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.96433062683889,0
6.568,6.634,1,1,-4.999999999995931,2.4,-4.891721594091363e-12,1,-5.080059818593582,2.3730330014660566,-4.891721576964807e-12,0.08447954523917844,9.812793575357687e-19,118.80400004513014,323.9470809631292,nan,nan,1,6.535,116.96433062683889,323.36159505490946,0.0,0.0990000000000002,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.80400004513014,0
6.601,6.658,1,1,-4.999999999995931,2.4,-4.891721588400199e-12,1,-5.069837384073945,2.345901069129336,-4.891721594091363e-12,0.08833999397899485,-3.2607968763344315e-19,116.79626476419301,321.73457852895393,nan,nan,1,6.601,116.79626476419301,321.73457852895393,0.0,0.057000000000000384,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.79626476419301,0
6.634,6.692,1,1,-4.999999999995931,2.4,-4.891721581676899e-12,1,-5.0739677175525175,2.414217534410142,-4.891721588400199e-12,0.07532172014256247,-3.8521670208308893e-19,116.87672553746265,323.0413259793472,nan,nan,1,6.601,116.79626476419301,321.73457852895393,0.0,0.09100000000000019,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.87672553746265,0
6.667,6.714,1,1,-4.999999999995931,2.4,-4.891721573656963e-12,1,-5.079245903333421,2.3814918426334386,-4.891721581676898e-12,0.08137852963085611,-4.595084437162063e-19,115.17496922536117,322.78120833606744,nan,nan,1,6.667,115.17496922536117,322.78120833606744,0.0,0.0470000000000006,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,115.17496922536117,0
6.7,6.7620000000000005,1,1,-4.999999999995931,2.4,-4.891721570712553e-12,1,-5.089985931227093,2.3997750268940314,-4.891721573656963e-12,0.0899862124574527,-1.6870226471799198e-19,116.25408905274693,322.2677326452966,nan,nan,1,6.667,115.17496922536117,322.78120833606744,0.0,0.09500000000000064,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.25408905274693,0
6.7330000000000005,6.797000000000001,1,1,-4.999999999995931,2.4,-4.891721571853959e-12,1,-5.077098465556274,2.389718052618541,-4.891721571853959e-12,0.07778105060819394,0.0,116.95574101714269,322.68369984363085,nan,nan,1,6.7330000000000005,116.95574101714269,322.68369984363085,0.0,0.06400000000000006,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.95574101714269,0
6.766,6.83,1,1,-4.999999999995931,2.4,-4.891721571585535e-12,1,-5.077098465556274,2.389718052618541,-4.891721571853959e-12,0.07778105060819394,-1.5379570784972114e-20,117.91163053637413,324.0425133694427,nan,nan,1,6.766,117.91163053637413,324.0425133694427,0.0,0.06400000000000006,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.91163053637413,0
