diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
5.913,5.968,1,1,-4.999999999995931,2.4,-4.891721570712553e-12,0,nan,nan,nan,nan,nan,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860332864415565e-13,1,5.913,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.054999999999999716,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
5.933,5.968,1,1,-4.999999999995931,2.4,-4.891721570712553e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860332864415565e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860332864415565e-13,1,5.933,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.03500000000000014,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
5.953,5.98,1,1,-4.999999999995931,2.4,-4.891721570169745e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860333175421752e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860333175421752e-13,1,5.953,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.027000000000000135,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
5.973,5.987,1,1,-4.999999999995931,2.4,-4.891721570169745e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860333175421752e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860333175421752e-13,1,5.973,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.014000000000000234,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
5.993,6.013000000000001,1,1,-4.999999999995931,2.4,-4.891721571853959e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860332210438186e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860332210438186e-13,1,5.973,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.040000000000000924,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
6.013,6.014,1,1,-4.999999999995931,2.4,-4.891721571585535e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860332364233895e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860332364233895e-13,1,6.013,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.001000000000000334,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
6.033,6.047000000000001,1,1,-4.999999999995931,2.4,-4.891721577575078e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860328932478588e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860328932478588e-13,1,6.033,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.014000000000000234,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
6.053,6.056,1,1,-4.999999999995931,2.4,-4.891721572986164e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860331561732461e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860331561732461e-13,1,6.033,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.022999999999999687,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
6.073,6.083,1,1,-4.999999999995931,2.4,-4.891721571876476e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860332197536755e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860332197536755e-13,1,6.053,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.03000000000000025,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
6.093,6.11,1,1,-4.999999999995931,2.4,-4.891721567706733e-12,1,-5.000337892166803,2.4000000000000123,-4.907185768843224e-12,0.0003378921708714344,-8.860334586623598e-13,125.94243703251325,319.71039921900297,-4.907185768843224e-12,-8.860334586623598e-13,1,6.093,125.94243703251325,319.71039921900297,-4.907185768843224e-12,0.017000000000000348,133.09132348448853,317.6776589097626,36.0,118.79355058053797,321.7431395282433,36.0,14.864536409595324,118.79355058053797,0
