point_idx,x,y,theta
0,3.255700,-1.005627,-0.000000
1,3.255700,-1.005627,0.249983
2,3.255700,-1.005627,0.499965
3,3.255700,-1.005627,0.749948
4,3.255700,-1.005627,0.999930
5,3.299035,-0.938147,1.249905
6,3.338714,-0.818768,1.499865
7,3.349344,-0.669146,1.672213
8,3.334158,-0.519916,1.723531
9,3.311337,-0.371663,1.756555
10,3.283633,-0.224243,1.782676
11,3.252088,-0.077598,1.803450
12,3.217504,0.068361,1.816105
13,3.181076,0.213871,1.824037
14,3.143494,0.359086,1.828006
15,3.105337,0.504152,1.828566
16,3.067098,0.649196,1.826240
17,3.029197,0.794329,1.821530
18,2.991980,0.939638,1.814916
19,2.955725,1.085191,1.806864
20,2.920642,1.231031,1.797826
21,2.886880,1.377182,1.788242
22,2.854520,1.523649,1.776331
23,2.849626,1.547123,2.008956
24,2.840287,1.567055,2.241233
25,2.828787,1.581558,2.473232
26,2.818487,1.589690,2.705040
27,2.684115,1.652385,2.938703
28,2.539590,1.682117,-3.108963
29,2.398136,1.677499,-3.084422
30,2.259979,1.669592,-3.089017
31,2.124473,1.662461,-3.095031
32,1.991442,1.656263,-3.100349
33,1.860714,1.650868,-3.104874
34,1.732090,1.646143,-3.108665
35,1.605346,1.641968,-3.111779
36,1.480262,1.638238,-3.114257
37,1.356796,1.634862,-3.116121
38,1.234182,1.631738,-3.118469
39,1.112551,1.628925,-3.121301
40,0.991564,1.626470,-3.124608
41,0.870863,1.624419,-3.128370
42,0.750060,1.622822,2.905875
43,0.750060,1.622822,2.656968
44,0.750060,1.622822,2.408087
45,0.750059,1.622823,2.159220
46,0.749997,1.622916,1.910352
47,0.749897,1.623200,1.661469
48,0.749471,1.627880,1.412589
49,0.750075,1.631662,1.163740
50,0.752042,1.636225,0.914986
51,0.755819,1.641134,0.666333
52,0.873733,1.733850,0.417496
53,0.885418,1.739034,0.168572
54,0.900418,1.741586,-0.080458
55,0.917535,1.740206,-0.329604
56,0.934514,1.734398,-0.578861
57,0.949190,1.724806,-0.828212
58,0.960016,1.713012,-1.077626
59,1.030725,1.581452,-1.327626
60,1.033293,1.571099,-1.577626
61,1.033244,1.563837,-1.827626
62,1.031590,1.557541,-2.077626
63,1.029971,1.554626,-2.327626
64,1.029554,1.554184,-2.577626
65,1.029554,1.554184,-2.827626
66,1.029554,1.554184,-3.077626
67,1.029554,1.554184,2.955559
68,0.900055,1.578557,2.705621
69,0.899902,1.578628,2.455685
70,0.899628,1.578852,2.205749
71,0.899331,1.579255,1.955813
72,0.899110,1.579801,1.705877
73,0.898526,1.584098,1.455939
74,0.898896,1.587306,1.206000
75,0.900463,1.591408,0.956059
76,0.983749,1.709379,0.706546
77,0.987279,1.712391,0.457017
78,0.991307,1.714372,0.207458
79,0.995705,1.715298,-0.042131
80,1.000967,1.715076,-0.291748
81,1.006214,1.713500,-0.541395
82,1.010636,1.710841,-0.791066
83,1.013705,1.707737,-1.040754
84,1.015316,1.704988,-1.290438
85,1.056223,1.562923,-1.540351
86,1.056296,1.560508,-1.790261
87,1.055678,1.557736,-2.040174
88,1.054643,1.555696,-2.290093
89,1.053621,1.554529,-2.540020
90,1.053097,1.554169,-2.789952
91,1.053097,1.554169,-3.039883
92,1.053097,1.554169,2.993376
93,1.053015,1.554181,2.743455
94,0.923648,1.608593,2.493602
95,0.923423,1.608764,2.243749
96,0.923166,1.609086,1.993896
97,0.922998,1.609460,1.744043
98,0.922744,1.610910,1.494191
99,0.922870,1.612547,1.244340
100,0.923468,1.614315,0.994491
101,0.924576,1.616020,0.744643
102,0.925661,1.617020,0.494794
103,1.051518,1.684927,0.244875
104,1.051730,1.684981,-0.005047
105,1.052484,1.684977,-0.254974
106,1.053876,1.684614,-0.504906
107,1.053876,1.684614,-0.754842
108,1.053876,1.684614,-1.004779
109,1.053876,1.684614,-1.254717
110,1.053876,1.684614,-1.504654
111,1.053876,1.684614,-1.754588
112,1.026949,1.539762,-2.004588
113,1.026949,1.539762,-2.254588
114,1.026949,1.539762,-2.504588
115,1.026637,1.539531,-2.754588
116,1.026021,1.539280,-3.004588
117,1.025260,1.539175,3.028597
118,1.024476,1.539264,2.778597
119,1.023896,1.539485,2.528597
120,1.023617,1.539681,2.278597
