point_idx,x,y,theta
0,3.310289,-1.010920,-0.000000
1,3.310289,-1.010920,-0.250000
2,3.310289,-1.010920,-0.500000
3,3.310289,-1.010920,-0.750000
4,3.310289,-1.010920,-1.000000
5,3.310289,-1.010920,-1.250000
6,3.310289,-1.010920,-1.500000
7,3.319828,-1.145428,-1.750000
8,3.296622,-1.273533,-1.848515
9,3.258023,-1.408927,-1.892510
10,3.217007,-1.531991,-1.913407
11,3.171280,-1.660195,-1.915380
12,3.124951,-1.789278,-1.900507
13,3.080225,-1.919980,-1.870516
14,3.053159,-2.007562,-2.067465
15,3.000634,-2.104475,-2.262978
16,2.927810,-2.192320,-2.457488
17,2.827704,-2.273954,-2.656547
18,2.695006,-2.343891,-2.866378
19,2.550652,-2.384654,-3.043015
20,2.401386,-2.399416,-3.073492
21,2.251734,-2.409623,-3.110439
22,2.102216,-2.414282,3.127378
23,1.958210,-2.412235,3.077849
24,1.822983,-2.403604,3.025727
25,1.696066,-2.388832,2.970952
26,1.576860,-2.368291,2.913056
27,1.464759,-2.342216,2.852928
28,1.357624,-2.310402,2.796188
29,1.260073,-2.275300,2.756297
30,1.168416,-2.238127,2.732470
31,1.080274,-2.199910,2.723365
32,1.074935,-2.197536,2.530694
33,1.072703,-2.195974,2.338069
34,1.066067,-2.189093,2.145520
35,1.051845,-2.167133,1.953290
36,0.996500,-2.029565,1.732448
37,0.972358,-1.881520,1.541410
38,0.976761,-1.731705,1.529858
39,0.981681,-1.611598,1.547702
40,0.985145,-1.461638,1.566238
41,0.985815,-1.314648,1.581650
42,0.984297,-1.174823,1.593840
43,0.981226,-1.041584,1.602921
44,0.977134,-0.914227,1.608731
45,0.972496,-0.792041,1.610825
46,0.967782,-0.674342,1.608870
47,0.963444,-0.560435,1.602826
48,0.959893,-0.449629,1.592584
49,0.957532,-0.341261,1.577905
50,0.956774,-0.234666,1.558632
51,0.958058,-0.129147,1.553886
52,0.959843,-0.023557,1.568516
53,0.959845,-0.022845,1.365714
54,0.962896,-0.008177,1.162921
55,0.973344,0.016002,0.960181
56,0.975190,0.018640,0.757497
57,0.984053,0.027021,0.554841
58,0.988837,0.029987,0.352195
59,0.995144,0.032305,0.149554
60,0.999971,0.033032,-0.053043
61,0.999971,0.033032,-0.255529
62,1.002863,0.032276,-0.457820
63,1.108961,-0.020002,-0.695565
64,1.122721,-0.031488,-0.932962
65,1.137746,-0.051760,-1.169981
66,1.144178,-0.066939,-1.406900
67,1.146499,-0.080971,-1.643883
68,1.146187,-0.085227,-1.881015
69,1.146187,-0.085227,-2.118277
70,1.145729,-0.085978,-2.355620
71,1.072296,-0.159496,-2.604937
72,1.072296,-0.159496,-2.854139
73,1.049232,-0.166315,-3.103033
74,1.040347,-0.166657,2.931477
75,1.039758,-0.166532,2.682933
76,1.032435,-0.162916,2.434446
77,1.020609,-0.152810,2.186012
78,1.012786,-0.141739,1.937612
79,0.968166,-0.025604,1.710639
80,0.965784,-0.008683,1.483769
81,0.967174,0.007254,1.256918
82,0.971141,0.019474,1.030077
83,0.972804,0.022243,0.803260
84,0.975683,0.025227,0.576483
85,0.976729,0.025907,0.349752
86,0.989009,0.030386,0.123079
87,1.110076,0.045363,-0.119458
88,1.110458,0.045317,-0.361906
89,1.116444,0.043051,-0.604240
90,1.127955,0.035104,-0.846451
91,1.130622,0.032089,-1.088636
92,1.134458,0.024759,-1.330799
93,1.136854,0.014969,-1.572957
94,1.136834,0.005521,-1.815125
95,1.135223,-0.000937,-2.057310
96,1.072001,-0.120468,-2.307137
97,1.071462,-0.121063,-2.557006
98,1.071462,-0.121063,-2.806880
99,1.071462,-0.121063,-3.056757
100,1.071428,-0.121066,2.976546
101,1.071428,-0.121066,2.726660
102,1.070625,-0.120712,2.476772
103,1.070057,-0.120267,2.226883
104,0.988851,-0.014784,1.976883
105,0.988674,-0.014372,1.726883
106,0.988650,-0.014222,1.476883
107,0.988699,-0.013702,1.226883
108,0.988845,-0.013293,0.976883
109,0.988845,-0.013293,0.726883
110,0.988845,-0.013293,0.476883
111,0.988845,-0.013293,0.226883
112,0.988845,-0.013293,-0.023117
113,1.119043,-0.016304,-0.273117
114,1.119043,-0.016304,-0.523117
115,1.119043,-0.016304,-0.773117
116,1.119043,-0.016304,-1.023117
117,1.119266,-0.016669,-1.273117
118,1.120000,-0.019064,-1.523117
119,1.120144,-0.022074,-1.773117
120,1.119726,-0.024113,-2.023117
