diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,perception_backend,seed
352.791,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642462713701e-12,nan,nan,125.98269624522268,319.6989517684045,-4.8916424477561855e-12,nan,1,320.848,125.98269624522268,319.6989517684045,-4.8916424477561855e-12,31.942999999999984,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.811,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642453278115e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642440760966e-12,nan,1,352.812,125.98269624522268,319.6989517684045,-4.891642440760966e-12,-0.0010000000000331966,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.831,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642440760966e-12,nan,nan,125.98269624522268,319.6989517684045,-4.89164244126623e-12,nan,1,320.89,125.98269624522268,319.6989517684045,-4.89164244126623e-12,31.94100000000003,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.851,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.89164244126623e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642435265764e-12,nan,1,0.325,125.98269624522268,319.6989517684045,-4.891642435265764e-12,352.526,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.871,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642433943432e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642433943432e-12,nan,1,352.889,125.98269624522268,319.6989517684045,-4.891642433943432e-12,-0.018000000000029104,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.891,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642433943432e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642413824943e-12,nan,1,0.36200000000000004,125.98269624522268,319.6989517684045,-4.891642413824943e-12,352.529,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.911,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642413824943e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642400430387e-12,nan,1,352.919,125.98269624522268,319.6989517684045,-4.891642400430387e-12,-0.007999999999981355,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.931,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642392391686e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642392391686e-12,nan,1,0.4,125.98269624522268,319.6989517684045,-4.891642392391686e-12,352.531,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.951,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642392391686e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642377895636e-12,nan,1,352.956,125.98269624522268,319.6989517684045,-4.891642377895636e-12,-0.0049999999999954525,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
352.971,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891642377895636e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891642375020573e-12,nan,1,321.035,125.98269624522268,319.6989517684045,-4.891642375020573e-12,31.93599999999998,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
