diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
5.287,5.344,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.9826962452227,319.69895176840464,-4.891709062340124e-12,nan,1,5.312,125.9826962452227,319.69895176840464,-4.891709062340124e-12,0.03200000000000003,nan,nan,nan,nan,nan,nan,nan,125.9826962452227,0
5.307,5.344,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.9826962452227,319.69895176840464,-4.89171318851471e-12,nan,1,5.321,125.9826962452227,319.69895176840464,-4.89171318851471e-12,0.023000000000000576,nan,nan,nan,nan,nan,nan,nan,125.9826962452227,0
5.327,5.344,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.9826962452227,319.69895176840464,-4.891715966376438e-12,nan,1,5.328,125.9826962452227,319.69895176840464,-4.891715966376438e-12,0.016000000000000014,nan,nan,nan,nan,nan,nan,nan,125.9826962452227,0
5.347,5.364000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.9826962452227,319.69895176840464,-4.8917178250445305e-12,nan,1,5.353,125.9826962452227,319.69895176840464,-4.8917178250445305e-12,0.011000000000001009,nan,nan,nan,nan,nan,nan,nan,125.9826962452227,0
5.367,5.371,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891719061214051e-12,nan,1,5.367,125.98269624522268,319.6989517684045,-4.891719061214051e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.3870000000000005,5.3950000000000005,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891719898749639e-12,nan,1,5.392,125.98269624522268,319.6989517684045,-4.891719898749639e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.407,5.414000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.8917204647157636e-12,nan,1,5.411,125.98269624522268,319.6989517684045,-4.8917204647157636e-12,0.003000000000001002,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.427,5.432,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.8917208509198315e-12,nan,1,5.427,125.98269624522268,319.6989517684045,-4.8917208509198315e-12,0.005000000000000782,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.447,5.454000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721104696496e-12,nan,1,5.45,125.98269624522268,319.6989517684045,-4.891721104696496e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.467,5.471,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721267227933e-12,nan,1,5.469,125.98269624522268,319.6989517684045,-4.891721267227933e-12,0.0019999999999997797,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.487,5.496,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721382264174e-12,nan,1,5.492,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.507,5.508,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,nan,1,5.508,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.527,5.53,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721505852838e-12,nan,1,5.527,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.547,5.555000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721546431696e-12,nan,1,5.553,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.567,5.567,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721581700105e-12,nan,1,5.567,125.98269624522268,319.6989517684045,-4.891721581700105e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.587,5.606000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721593458574e-12,nan,1,5.598,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.008000000000000895,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.607,5.611000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.8917216013427e-12,nan,1,5.61,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.627,5.638000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721598482662e-12,nan,1,5.629,125.98269624522268,319.6989517684045,-4.891721598482662e-12,0.00900000000000123,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.647,5.667000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721593112382e-12,nan,1,5.651,125.98269624522268,319.6989517684045,-4.891721593112382e-12,0.016000000000000902,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.667,5.67,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721596149678e-12,nan,1,5.667,125.98269624522268,319.6989517684045,-4.891721596149678e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.687,5.697,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721593212584e-12,nan,1,5.689,125.98269624522268,319.6989517684045,-4.891721593212584e-12,0.008000000000000007,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.707,5.71,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721596154774e-12,nan,1,5.707,125.98269624522268,319.6989517684045,-4.891721596154774e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.727,5.739000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721604021208e-12,nan,1,5.728,125.98269624522268,319.6989517684045,-4.891721604021208e-12,0.011000000000001009,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.747,5.7490000000000006,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721613319509e-12,nan,1,5.749,125.98269624522268,319.6989517684045,-4.891721613319509e-12,8.881784197001252e-16,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.767,5.781000000000001,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.89172161652558e-12,nan,1,5.772,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.009000000000000341,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.787,5.79,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721601518702e-12,nan,1,5.79,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.807,5.819,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.89172159572103e-12,nan,1,5.815,125.98269624522268,319.6989517684045,-4.89172159572103e-12,0.0039999999999995595,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.827,5.832000000000001,1,1,-4.999999999995931,2.4,-4.891721590141434e-12,1,-4.99999999999593,2.4000000000000123,-4.89172161652558e-12,1.246617817651181e-14,-1.5117001778040804e-18,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.0,1,5.831,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.847,5.854,1,1,-4.999999999995931,2.4,-4.891721588653183e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588653183e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.0,1,5.85,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.867,5.9,1,1,-4.999999999995931,2.4,-4.891721580338541e-12,1,-4.99999999999593,2.4000000000000123,-4.891721584718048e-12,1.246617817651181e-14,-2.509272643178427e-19,125.98269624522268,319.6989517684045,-4.891721584718048e-12,-2.509272643178427e-19,1,5.891,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.009000000000000341,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.8870000000000005,5.902,1,1,-4.999999999995931,2.4,-4.891721580338541e-12,1,-4.99999999999593,2.4000000000000123,-4.891721580338541e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.0,1,5.891,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.01100000000000012,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.907,5.91,1,1,-4.999999999995931,2.4,-4.891721573277973e-12,1,-4.99999999999593,2.4000000000000123,-4.891721573277973e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.0,1,5.907,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.927,5.934,1,1,-4.999999999995931,2.4,-4.891721574477688e-12,1,-4.99999999999593,2.4000000000000123,-4.891721574477688e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.0,1,5.928,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.006000000000000227,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.947,5.965000000000001,1,1,-4.999999999995931,2.4,-4.891721582283157e-12,1,-4.99999999999593,2.4000000000000123,-4.891721582283157e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.0,1,5.96,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.005000000000000782,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.9670000000000005,5.974,1,1,-4.999999999995931,2.4,-4.891721576964807e-12,1,-4.99999999999593,2.4000000000000123,-4.891721582283157e-12,1.246617817651181e-14,-3.047189900929536e-19,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.0,1,5.973,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.987,5.9910000000000005,1,1,-4.999999999995931,2.4,-4.891721588153328e-12,1,-4.99999999999593,2.4000000000000123,-4.891721576964807e-12,1.246617817651181e-14,6.410550264486083e-19,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.0,1,5.99,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.007,6.007000000000001,1,1,-4.999999999995931,2.4,-4.891721594091363e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588153328e-12,1.246617817651181e-14,3.4022433108716054e-19,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.0,1,6.007,125.98269624522268,319.6989517684045,-4.891721594091363e-12,8.881784197001252e-16,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.027,6.04,1,1,-4.999999999995931,2.4,-4.891721588400199e-12,1,-4.99999999999593,2.4000000000000123,-4.891721594091363e-12,1.246617817651181e-14,-3.2607968763344315e-19,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.0,1,6.033,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.006999999999999673,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.047,6.058000000000001,1,1,-4.999999999995931,2.4,-4.8917215767037495e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588400199e-12,1.246617817651181e-14,-6.701571845320728e-19,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.0,1,6.048,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.010000000000000675,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.067,6.073,1,1,-4.999999999995931,2.4,-4.891721581676899e-12,1,-4.99999999999593,2.4000000000000123,-4.8917215767037495e-12,1.246617817651181e-14,2.849404824489839e-19,125.98269624522268,319.6989517684045,-4.891721581676899e-12,0.0,1,6.068,125.98269624522268,319.6989517684045,-4.891721581676899e-12,0.005000000000000782,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
