plan_stamp,point_idx,x,y
54.319,0,3.2514707215288308,-1.0023835922049633
54.319,1,3.2514707215288308,-1.0023835922049633
54.319,2,3.2514707215288308,-1.0023835922049633
54.319,3,3.2514707215288308,-1.0023835922049633
54.319,4,3.2514707215288308,-1.0023835922049633
54.319,5,3.2514707215288308,-1.0023835922049633
54.319,6,3.2569546227726938,-1.0188772448272123
54.319,7,3.2646761378718754,-1.1274118768152765
54.319,8,3.2425877939875347,-1.2757766471094643
54.319,9,3.2096616427905165,-1.4215459018701115
54.319,10,3.1705838702050624,-1.5663662308635216
54.319,11,3.1295523859310426,-1.7039668022930727
54.319,12,3.0846848227985584,-1.8468727706593853
54.319,13,3.0392928142229487,-1.9894467854528002
54.319,14,3.0149102875636116,-2.0674495157193102
54.319,15,2.9738498827553257,-2.1428499082216024
54.319,16,2.918946611306047,-2.208884257029988
54.319,17,2.8026270379155585,-2.303433633167916
54.319,18,2.6695623809541584,-2.3726708851912663
54.319,19,2.524784345605345,-2.4119050600970513
54.319,20,2.378082336097706,-2.4239195365851938
54.319,21,2.232581075742846,-2.429013389095141
54.319,22,2.090238664331146,-2.427649747998994
54.319,23,1.9528821514386268,-2.419843917827097
54.319,24,1.821519940673244,-2.4058295066410356
54.319,25,1.6961664229441074,-2.3856902979297754
54.319,26,1.5769732770313087,-2.3593713773656178
54.319,27,1.4629871252524889,-2.3263694247619884
54.319,28,1.3506700159671114,-2.2851942180386615
54.319,29,1.2434335589618615,-2.237579922749706
54.319,30,1.1399077389681547,-2.185953446312689
54.319,31,1.0392027776530022,-2.1326413520747347
54.319,32,1.0305084967248572,-2.1279812551132764
54.319,33,1.0206451162107535,-2.119417803916932
54.319,34,1.000932283297717,-2.092549874881415
54.319,35,0.9804824644805744,-2.0455511562354807
54.319,36,0.9524207115494684,-1.8981994069332293
54.319,37,0.955881043721744,-1.7482393252406085
54.319,38,0.9894779601753779,-1.602050244920608
54.319,39,1.0266019216863502,-1.4567167956333504
54.319,40,1.0611558741055322,-1.3107509627401255
54.319,41,1.0918021348578493,-1.1639149770217023
54.319,42,1.1177182289590146,-1.0161707518670806
54.319,43,1.1385627716640503,-0.867626128809166
54.319,44,1.1543566239617455,-0.7184599321371365
54.319,45,1.1653750468435766,-0.5688651649920351
54.319,46,1.1719742646798035,-0.4204580683380656
54.319,47,1.1746563196658095,-0.2749417133998145
54.319,48,1.1739803664015653,-0.1322212575291646
54.319,49,1.1704406295481475,0.007829469822797946
54.319,50,1.1645764420331821,0.14298389820391993
54.319,51,1.1568601275640806,0.27319600070132666
54.319,52,1.1476734500452797,0.3989300935278004
54.319,53,1.1373391749663573,0.5205314049615704
54.319,54,1.1261272195380119,0.6383162967412706
54.319,55,1.114255821347227,0.7526679522364006
54.319,56,1.1019011213329064,0.8639994669379166
54.319,57,1.089202432668972,0.9727585532932936
54.319,58,1.076263346615503,1.0794614686747865
54.319,59,1.0631735875477144,1.184555085218608
54.319,60,1.0499696470425712,1.2884662243723395
54.319,61,1.0366353329215692,1.3913128286427814
54.319,62,1.0231870874529854,1.4937582760679222
54.319,63,1.0096632044159024,1.5962418969506766
54.319,64,0.9960959538294742,1.6992265500842214
54.319,65,0.9951587649776165,1.7064015001108566
54.319,66,0.9958998602017614,1.7125428066557882
54.319,67,0.9977145449668428,1.7172204091005583
54.319,68,1.000268697495573,1.7207975767219246
54.319,69,1.0032318874403732,1.7232971164245277
54.319,70,1.006023075903296,1.7246479139324054
54.319,71,1.0060235124939398,1.7246480027637028
54.319,72,1.0095048759140808,1.7244763227500954
54.319,73,1.017874320234255,1.7218940054681118
54.319,74,1.0318181738289542,1.7133588765721488
54.319,75,1.1300552833011948,1.612360375705717
54.319,76,1.1438475428660086,1.5884988705280616
54.319,77,1.1521272079913236,1.5593420398755828
54.319,78,1.1530190439954837,1.528934881040937
54.319,79,1.146978139981641,1.5016641213974475
54.319,80,1.1366105039289431,1.4810125994078878
54.319,81,1.0419188988284538,1.3714024670788856
54.319,82,1.0336612479873757,1.3656502679965254
54.319,83,1.0292380369004754,1.363992326443312
54.319,84,1.0289448317975214,1.3639602930578192
54.319,85,1.0259686675836874,1.3643826794126261
54.319,86,1.0221624600896697,1.3659507143386531
54.319,87,1.0181622593364403,1.3689326025562054
54.319,88,1.0146508084110175,1.373271016784495
