diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_age_s,state_fresh,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,pixel_pose_fresh,pred_world_x,pred_world_y,localization_error_m,pred_world_x_calibrated,pred_world_y_calibrated,localization_error_calibrated_m,localization_error_captime_m,state_error_captime_m,bev_y_calibration_offset_m,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,yolo_score_raw,yolo_score_selected,yolo_detected_after_threshold,yolo_best_class_id,yolo_target_candidate_count,bbox_area_px,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,logit_margin,class_entropy,mask_area_px,mask_bottom_u,mask_bottom_v,mask_used,mask_polygon_points,confidence_logit,mask_compactness,mask_border_frac,mask_score,selected_pixel_source_code,yolo_raw_best_score,yolo_selected_score,yolo_num_target_candidates,yolo_selected_class_id,yolo_selected_pixel_source,yolo_bbox_area,yolo_mask_area,yolo_inference_ms,detector_callback_ms,yolo_receive_stamp,yolo_start_stamp,yolo_finish_stamp,yolo_publish_stamp,yolo_latency_s,frame_age_at_publish_s,detector_total_latency_s,camera_relative_bearing_deg,seed
8.0,8.25,1,1,-5.249999999995931,-0.75,-4.891722181379513e-12,0,nan,nan,nan,nan,0.0,nan,nan,130.7633683131344,281.21976281248993,nan,nan,0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,nan,nan,nan,nan,nan,nan,nan,130.7633683131344,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,55.62291499973071,62.49164899963944,8.01,8.01,8.01,8.01,0.0,0.009999999999999787,0.009999999999999787,42.13759477363007,0
8.2,8.528,1,1,-5.249999999995931,-0.75,-4.8917221752403955e-12,1,-5.276399197943865,-0.7277492739540099,4.5542200090556555e-43,0.5280000000000005,1.0,0.034525533476948776,2.8027503519182913e-10,131.27806074248429,281.4567677929343,nan,nan,1,8.0,130.7633683131344,281.21976281248993,0.0,0.5280000000000005,1.0,-5.2970187131218935,-0.8150155204450297,0.08023576062305142,-5.276399197943865,-0.7277492739540099,0.034525533476948776,0.034525533476948776,0.034525533476948776,0.05,nan,nan,nan,nan,nan,nan,nan,131.27806074248429,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,56.33727699978408,63.80527000010261,8.25,8.25,8.25,8.25,0.0,0.05000000000000071,0.05000000000000071,42.13759477363007,0
8.4,8.816,1,1,-5.249999999995931,-0.75,-4.891722156421401e-12,1,-5.269417206398228,-0.7311548174787323,4.5542200090556555e-43,0.6160000000000014,1.0,0.027058618012184007,2.8027503411358017e-10,130.1019687188799,281.7134627306907,nan,nan,1,8.4,130.1019687188799,281.7134627306907,0.0,0.41600000000000037,1.0,-5.3004629766633995,-0.822133233737456,0.08803246800791113,-5.279810920102172,-0.7347939488609379,0.03346513034225958,0.03346513034225958,0.027058618012184007,0.05,nan,nan,nan,nan,nan,nan,nan,130.1019687188799,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,57.93710700027077,69.3869739998263,8.528,8.528,8.528,8.528,0.0,0.1280000000000001,0.1280000000000001,42.13759477363007,0
8.8,9.101,1,1,-5.249999999995931,-0.75,-4.891722126773622e-12,1,-5.279810920102172,-0.7347939488609379,4.5542200090556555e-43,0.7010000000000005,1.0,0.03346513034225958,2.802750324148876e-10,131.94163813717114,282.2989486389105,nan,nan,1,8.8,131.94163813717114,282.2989486389105,0.0,0.30100000000000016,1.0,-5.277285628890925,-0.8305621909536333,0.08505746384324536,-5.256700190208134,-0.743207523591465,0.00954097922858039,0.00954097922858039,0.03346513034225958,0.05,nan,nan,nan,nan,nan,nan,nan,131.94163813717114,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,62.86475499973676,77.78470900029788,8.816,8.816,8.816,8.816,0.0,0.016000000000000014,0.016000000000000014,42.13759477363007,0
9.0,9.387,1,1,-5.249999999995931,-0.75,-4.891722071154465e-12,1,-5.256700190208134,-0.743207523591465,4.5542200090556555e-43,0.5869999999999997,1.0,0.00954097922858039,2.802750292281446e-10,129.93390285623403,280.0864462047352,nan,nan,1,8.8,131.94163813717114,282.2989486389105,0.0,0.5869999999999997,1.0,-5.277285628890925,-0.8305621909536333,0.08505746384324536,-5.256700190208134,-0.743207523591465,0.00954097922858039,0.00954097922858039,0.00954097922858039,0.05,nan,nan,nan,nan,nan,nan,nan,129.93390285623403,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,54.984428999887314,66.79003499993996,9.101,9.101,9.101,9.101,0.0,0.10100000000000087,0.10100000000000087,42.13759477363007,0
9.2,9.686,1,1,-5.249999999995931,-0.75,-4.891722014503801e-12,1,-5.292913570130576,-0.7114795027831029,4.5542200090556555e-43,0.6859999999999999,1.0,0.057666309120127116,2.8027502598230066e-10,130.01436362950366,281.39319365512847,nan,nan,1,9.0,129.93390285623403,280.0864462047352,0.0,0.6859999999999999,1.0,-5.313552581346064,-0.798641536656204,0.08003080459761794,-5.292913570130576,-0.7114795027831029,0.057666309120127116,0.057666309120127116,0.057666309120127116,0.05,nan,nan,nan,nan,nan,nan,nan,130.01436362950366,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,63.77827799997249,79.00440100002015,9.387,9.387,9.387,9.387,0.0,0.18700000000000117,0.18700000000000117,42.13759477363007,0
9.6,9.979000000000001,1,1,-5.249999999995931,-0.75,-4.891721973823084e-12,1,-5.282950495206396,-0.7302110251316569,4.5542200090556555e-43,0.7790000000000017,1.0,0.03843616345259759,2.802750236514673e-10,128.31260731740218,281.1330760118487,nan,nan,1,9.2,130.01436362950366,281.39319365512847,0.0,0.7790000000000017,1.0,-5.303602175772773,-0.817516958316135,0.08620749914174605,-5.282950495206396,-0.7302110251316569,0.03843616345259759,0.03843616345259759,0.03843616345259759,0.05,nan,nan,nan,nan,nan,nan,nan,128.31260731740218,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,60.9571270001652,75.44283200013524,9.686,9.686,9.686,9.686,0.0,0.0860000000000003,0.0860000000000003,42.13759477363007,0
9.8,10.309000000000001,1,1,-5.249999999995931,-0.75,-4.891721891084936e-12,1,-5.302400140975311,-0.7264418128065211,4.5542200090556555e-43,0.7090000000000014,1.0,0.05745226678297267,2.802750189109206e-10,129.39172714478795,280.6196003210778,nan,nan,1,9.8,129.39172714478795,280.6196003210778,0.0,0.5090000000000003,1.0,-5.315474498316863,-0.806350574935148,0.08638458905325339,-5.294807219397158,-0.7191141531451979,0.05442079057132433,0.05442079057132433,0.05745226678297267,0.05,nan,nan,nan,nan,nan,nan,nan,129.39172714478795,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,77.30067900001814,98.72909800014895,9.979000000000001,9.979000000000001,9.979000000000001,9.979000000000001,0.0,0.17900000000000027,0.17900000000000027,42.13759477363007,0
10.2,10.616000000000001,1,1,-5.249999999995931,-0.75,-4.89172179081346e-12,1,-5.294807219397158,-0.7191141531451979,4.5542200090556555e-43,0.8160000000000007,1.0,0.05442079057132433,2.802750131657882e-10,130.0933791091837,281.0355675194121,nan,nan,1,9.8,129.39172714478795,280.6196003210778,0.0,0.8160000000000007,1.0,-5.315474498316863,-0.806350574935148,0.08638458905325339,-5.294807219397158,-0.7191141531451979,0.05442079057132433,0.05442079057132433,0.05442079057132433,0.05,nan,nan,nan,nan,nan,nan,nan,130.0933791091837,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,81.0294130001239,104.06746199987538,10.309000000000001,10.309000000000001,10.309000000000001,10.309000000000001,0.0,0.10900000000000176,0.10900000000000176,42.13759477363007,0
10.6,10.929,1,1,-5.249999999995931,-0.75,-4.891721772857391e-12,1,-5.284626600248793,-0.7250937747367254,4.5542200090556555e-43,0.729000000000001,1.0,0.042653505154166084,2.8027501213698124e-10,131.04926862841515,282.39438104522395,nan,nan,1,10.2,130.0933791091837,281.0355675194121,0.0,0.729000000000001,1.0,-5.305270762245422,-0.8123576324902031,0.08332665533563027,-5.284626600248793,-0.7250937747367254,0.042653505154166084,0.042653505154166084,0.042653505154166084,0.05,nan,nan,nan,nan,nan,nan,nan,131.04926862841515,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,61.30826100024933,76.58601599996473,10.616000000000001,10.616000000000001,10.616000000000001,10.616000000000001,0.0,0.01600000000000179,0.01600000000000179,42.13759477363007,0
