point_idx,x,y,theta
0,-5.247595,-0.741489,0.000000
1,-5.247479,-0.741489,0.249721
2,-5.247367,-0.741461,0.499442
3,-5.247262,-0.741403,0.749163
4,-5.247178,-0.741325,0.998884
5,-5.166658,-0.616231,1.248602
6,-5.119598,-0.475258,1.498324
7,-5.108841,-0.327094,1.595047
8,-5.112443,-0.178588,1.598549
9,-5.116566,-0.030096,1.599200
10,-5.120784,0.118392,1.599756
11,-5.125086,0.266878,1.600304
12,-5.129468,0.415361,1.600848
13,-5.133932,0.563842,1.601386
14,-5.138475,0.712320,1.601919
15,-5.143097,0.860795,1.602447
16,-5.147798,1.009268,1.602970
17,-5.152577,1.157738,1.603487
18,-5.157432,1.306206,1.603999
19,-5.162363,1.454672,1.604504
20,-5.167370,1.603135,1.605004
21,-5.172450,1.751596,1.605496
22,-5.177604,1.900056,1.605982
23,-5.182830,2.048513,1.606461
24,-5.188126,2.196968,1.606931
25,-5.193493,2.345421,1.607394
26,-5.198928,2.493872,1.607847
27,-5.204431,2.642322,1.608292
28,-5.210000,2.790770,1.608727
29,-5.215633,2.939216,1.609151
30,-5.221330,3.087661,1.609564
31,-5.227087,3.236105,1.609966
32,-5.232905,3.384547,1.610355
33,-5.238780,3.532988,1.610731
34,-5.244711,3.681428,1.611092
35,-5.250695,3.829868,1.611440
36,-5.256732,3.978306,1.611771
37,-5.262818,4.126745,1.612086
38,-5.268950,4.275182,1.612384
39,-5.275127,4.423620,1.612663
40,-5.275129,4.423678,1.363442
41,-5.275114,4.423750,1.114220
42,-5.275078,4.423823,0.864999
43,-5.275024,4.423887,0.615778
44,-5.153345,4.509981,0.366656
45,-5.013937,4.563517,0.117643
46,-4.865315,4.581082,0.001234
47,-4.715419,4.581267,-0.007430
48,-4.565525,4.580154,-0.007341
49,-4.415635,4.579053,-0.006531
50,-4.265750,4.578074,-0.005767
51,-4.115870,4.577210,-0.005175
52,-3.965994,4.576434,-0.004804
53,-3.816118,4.575714,-0.004765
54,-3.666232,4.575000,-0.005179
55,-3.516316,4.574224,-0.005802
56,-3.366345,4.573353,-0.006138
57,-3.216378,4.572433,-0.006321
58,-3.066413,4.571485,-0.006436
59,-3.066325,4.571484,-0.256348
60,-3.066186,4.571448,-0.506260
61,-3.066053,4.571374,-0.756172
62,-3.065965,4.571291,-1.006084
63,-2.985749,4.444674,-1.256007
64,-2.939339,4.302144,-1.505942
65,-2.929620,4.152499,-1.658776
66,-2.942800,4.003085,-1.693432
67,-2.961148,3.854221,-1.703700
68,-2.981023,3.705553,-1.708054
69,-3.001546,3.556974,-1.711057
70,-3.022515,3.408457,-1.718280
71,-3.022527,3.408374,-1.968133
72,-3.022552,3.408315,-2.217986
73,-3.022580,3.408278,-2.467839
74,-3.022606,3.408257,-2.717692
75,-3.022626,3.408248,-2.967545
76,-3.022641,3.408246,3.065788
77,-3.022655,3.408247,2.815935
78,-3.022672,3.408252,2.566082
79,-3.022694,3.408267,2.316229
80,-3.022721,3.408296,2.066376
81,-3.094033,3.540214,1.816382
82,-3.094051,3.540286,1.566389
83,-3.094051,3.540286,1.316395
84,-3.094047,3.540303,1.066401
85,-3.094031,3.540332,0.816407
86,-3.094000,3.540365,0.566413
87,-3.093955,3.540393,0.316419
88,-3.093900,3.540411,0.066426
89,-2.944269,3.550365,-0.183572
90,-2.944213,3.550355,-0.433569
91,-2.944165,3.550333,-0.683567
92,-2.944130,3.550304,-0.933564
93,-2.944109,3.550276,-1.183562
94,-2.944100,3.550255,-1.433559
95,-2.944099,3.550246,-1.683556
96,-2.944101,3.550226,-1.933554
97,-2.997322,3.410006,-2.183554
98,-2.997322,3.410006,-2.433554
99,-2.997322,3.410006,-2.683554
100,-2.997322,3.410006,-2.933554
101,-2.997322,3.410006,3.099631
102,-2.997322,3.410006,2.849631
103,-2.997322,3.410006,2.599631
104,-2.997322,3.410006,2.349631
105,-3.102658,3.516734,2.099631
106,-3.102658,3.516734,1.849631
107,-3.102658,3.516734,1.599631
108,-3.102658,3.516734,1.349631
109,-3.102657,3.516739,1.099631
110,-3.102652,3.516748,0.849631
111,-3.102646,3.516754,0.599631
112,-3.102642,3.516758,0.349631
113,-2.961723,3.568138,0.099631
114,-2.961723,3.568138,-0.150369
115,-2.961723,3.568138,-0.400369
116,-2.961723,3.568138,-0.650369
117,-2.961723,3.568138,-0.900369
118,-2.961722,3.568138,-1.150369
119,-2.961722,3.568138,-1.400369
120,-2.961722,3.568137,-1.650369
