point_idx,x,y,theta
0,3.310289,-1.010920,-0.000000
1,3.310289,-1.010920,0.250000
2,3.310289,-1.010920,0.500000
3,3.310289,-1.010920,0.750000
4,3.310289,-1.010920,1.000000
5,3.310289,-1.010920,1.240755
6,3.322208,-0.976128,1.487113
7,3.334651,-0.827785,1.724004
8,3.311759,-0.679542,1.785763
9,3.279762,-0.532994,1.808132
10,3.244495,-0.387199,1.815083
11,3.208215,-0.241652,1.813691
12,3.172138,-0.096056,1.809338
13,3.136696,0.049697,1.803110
14,3.102161,0.195667,1.794347
15,3.068907,0.341935,1.783696
16,3.037213,0.488548,1.771775
17,3.007268,0.635529,1.759185
18,2.979177,0.782875,1.746501
19,2.952957,0.930566,1.734298
20,2.928541,1.078565,1.723131
21,2.905779,1.226828,1.713548
22,2.884439,1.375302,1.697144
23,2.877344,1.431152,1.934524
24,2.854915,1.490074,2.171479
25,2.818926,1.542601,2.408329
26,2.775009,1.582162,2.645348
27,2.643103,1.653581,2.886681
28,2.497950,1.691405,3.131414
29,2.347958,1.692932,-3.136774
30,2.197959,1.692209,-3.137966
31,2.047960,1.691665,-3.137191
32,1.897962,1.691005,-3.134915
33,1.747965,1.690003,-3.131836
34,1.597972,1.688540,-3.128583
35,1.447985,1.686588,-3.125678
36,1.298004,1.684201,-3.123020
37,1.150426,1.681460,-3.120465
38,1.006509,1.678419,-3.117855
39,0.866116,1.675086,-3.115024
40,0.729106,1.671445,-3.111797
41,0.595336,1.667458,-3.107992
42,0.464664,1.663066,-3.103424
43,0.336943,1.658188,-3.097900
44,0.212025,1.652727,-3.091229
45,0.089784,1.646565,-3.083268
46,-0.029983,1.639572,-3.073994
47,-0.147717,1.631601,-3.063541
48,-0.263679,1.622532,-3.052192
49,-0.378028,1.612281,-3.040369
50,-0.490935,1.600813,-3.028622
51,-0.602645,1.588139,-3.017700
52,-0.712731,1.574430,-3.007741
53,-0.822750,1.559616,-2.998092
54,-0.931987,1.543831,-2.988533
55,-0.933013,1.543673,-2.750826
56,-0.933656,1.543408,-2.513120
57,-0.934193,1.543018,-2.275413
58,-0.934628,1.542507,-2.037708
59,-0.988268,1.436096,-1.801660
60,-1.016938,1.314123,-1.566997
61,-1.016430,1.180524,-1.521393
62,-1.009759,1.045591,-1.522379
63,-1.003370,0.913750,-1.527733
64,-0.997771,0.783791,-1.532650
65,-0.992874,0.655489,-1.536349
66,-0.988501,0.528583,-1.538694
67,-0.984461,0.402788,-1.539682
68,-0.980570,0.277786,-1.539315
69,-0.976647,0.153206,-1.537588
70,-0.972508,0.028616,-1.534491
71,-0.972508,0.028611,-1.284491
72,-0.972506,0.028605,-1.034491
73,-0.972503,0.028600,-0.784491
74,-0.972498,0.028594,-0.534491
75,-0.972498,0.028594,-0.284491
76,-0.972498,0.028594,-0.034491
77,-0.960968,0.028196,0.215509
78,-0.959896,0.028431,0.465509
79,-0.959896,0.028431,0.715509
80,-0.957675,0.030361,0.965509
81,-0.873109,0.152580,1.214931
82,-0.868653,0.164567,1.464269
83,-0.866911,0.180861,1.713544
84,-0.869359,0.197891,1.962792
85,-0.875361,0.212410,2.212039
86,-0.884410,0.224533,2.461297
87,-0.894763,0.232910,2.710565
88,-0.907644,0.238833,2.959861
89,-0.919529,0.241017,-3.073995
90,-0.928759,0.240393,-2.824628
91,-1.054619,0.199107,-2.574628
92,-1.057322,0.197387,-2.324628
93,-1.057521,0.197174,-2.074628
94,-1.057524,0.197169,-1.824628
95,-1.057524,0.197167,-1.574628
96,-1.057524,0.197163,-1.324628
97,-1.057523,0.197157,-1.074628
98,-0.998361,0.087869,-0.824634
99,-0.998351,0.087858,-0.574640
100,-0.998336,0.087849,-0.324646
101,-0.998318,0.087842,-0.074652
102,-0.998263,0.087838,0.175342
103,-0.997400,0.087991,0.425336
104,-0.996719,0.088300,0.675330
105,-0.993397,0.090960,0.925324
106,-0.990047,0.095408,1.175317
107,-0.933461,0.230954,1.425033
108,-0.932795,0.235486,1.674716
109,-0.933351,0.240816,1.924392
110,-0.936562,0.249515,2.174083
111,-0.937187,0.250423,2.423774
112,-0.937988,0.251122,2.673467
113,-0.937988,0.251122,2.923161
114,-0.937988,0.251122,-3.110331
115,-1.076287,0.246797,-2.860331
116,-1.076287,0.246797,-2.610331
117,-1.076287,0.246797,-2.360331
118,-1.076287,0.246797,-2.110331
119,-1.076287,0.246797,-1.860331
120,-1.076288,0.246793,-1.610331
