diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,perception_backend,seed
58.551,0.317,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891711466165367e-12,nan,1,58.56,125.98269624522268,319.6989517684045,-4.891711466165367e-12,-0.009000000000000341,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.571,58.631,1,1,-4.999999999995931,2.4,-4.891711456981873e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891711464447129e-12,-4.277276476259819e-19,1,58.597,125.98269624522268,319.6989517684045,-4.891711464447129e-12,-0.026000000000003354,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.591,0.319,1,1,-4.999999999995931,2.4,-4.891711451360435e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891711456981873e-12,-3.220847102132879e-19,1,58.601,125.98269624522268,319.6989517684045,-4.891711456981873e-12,-0.00999999999999801,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.611,0.319,1,1,-4.999999999995931,2.4,-4.8917114587552815e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891711451360435e-12,4.2369351465068674e-19,1,58.629,125.98269624522268,319.6989517684045,-4.891711451360435e-12,-0.018000000000000682,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.631,0.319,1,1,-4.999999999995931,2.4,-4.8917114587552815e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.8917114587552815e-12,0.0,1,0.319,125.98269624522268,319.6989517684045,-4.8917114587552815e-12,58.312,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.651,0.35500000000000004,1,1,-4.999999999995931,2.4,-4.891711458499649e-12,1,-4.99999999999593,2.4000000000000123,-4.891711458499649e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711458499649e-12,0.0,1,0.341,125.98269624522268,319.6989517684045,-4.891711458499649e-12,58.31,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.671,0.385,1,1,-4.999999999995931,2.4,-4.891711438963129e-12,1,-4.99999999999593,2.4000000000000123,-4.891711458499649e-12,1.246617817651181e-14,-1.1193601268079134e-18,125.98269624522268,319.6989517684045,-4.891711452038533e-12,-7.491654580825443e-19,1,0.373,125.98269624522268,319.6989517684045,-4.891711452038533e-12,58.298,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.691,58.7,1,1,-4.999999999995931,2.4,-4.891711438963129e-12,1,-4.99999999999593,2.4000000000000123,-4.891711438963129e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711438963129e-12,0.0,1,58.695,125.98269624522268,319.6989517684045,-4.891711438963129e-12,-0.003999999999997783,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.711,58.721000000000004,1,1,-4.999999999995931,2.4,-4.891711432351848e-12,1,-4.99999999999593,2.4000000000000123,-4.891711438963129e-12,1.246617817651181e-14,-3.787984771446628e-19,125.98269624522268,319.6989517684045,-4.891711432351848e-12,0.0,1,58.719,125.98269624522268,319.6989517684045,-4.891711432351848e-12,-0.008000000000002672,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.731,0.40900000000000003,1,1,-4.999999999995931,2.4,-4.891711428424445e-12,1,-4.99999999999593,2.4000000000000123,-4.891711432351848e-12,1.246617817651181e-14,-2.250236430010505e-19,125.98269624522268,319.6989517684045,-4.891711428424445e-12,0.0,1,58.733,125.98269624522268,319.6989517684045,-4.891711428424445e-12,-0.001999999999995339,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.751,0.444,1,1,-4.999999999995931,2.4,-4.891711421359031e-12,1,-4.99999999999593,2.4000000000000123,-4.891711428424445e-12,1.246617817651181e-14,-4.0481840804782197e-19,125.98269624522268,319.6989517684045,-4.891711421359031e-12,0.0,1,58.755,125.98269624522268,319.6989517684045,-4.891711421359031e-12,-0.0040000000000048885,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.771,0.463,1,1,-4.999999999995931,2.4,-4.891711413388108e-12,1,-4.99999999999593,2.4000000000000123,-4.891711413388108e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711413388108e-12,0.0,1,0.46,125.98269624522268,319.6989517684045,-4.891711413388108e-12,58.311,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.791,0.49200000000000005,1,1,-4.999999999995931,2.4,-4.891711417098676e-12,1,-4.99999999999593,2.4000000000000123,-4.891711417098676e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711417098676e-12,0.0,1,0.47000000000000003,125.98269624522268,319.6989517684045,-4.891711417098676e-12,58.321,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.811,58.830000000000005,1,1,-4.999999999995931,2.4,-4.891711421079195e-12,1,-4.99999999999593,2.4000000000000123,-4.891711417098676e-12,1.246617817651181e-14,2.2806694604202655e-19,125.98269624522268,319.6989517684045,-4.891711421079195e-12,0.0,1,58.811,125.98269624522268,319.6989517684045,-4.891711421079195e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.831,58.836000000000006,1,1,-4.999999999995931,2.4,-4.891711424458616e-12,1,-4.99999999999593,2.4000000000000123,-4.891711421079195e-12,1.246617817651181e-14,1.9362658060782898e-19,125.98269624522268,319.6989517684045,-4.891711424458616e-12,0.0,1,58.834,125.98269624522268,319.6989517684045,-4.891711424458616e-12,-0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.851,58.86600000000001,1,1,-4.999999999995931,2.4,-4.8917114215365645e-12,1,-4.99999999999593,2.4000000000000123,-4.891711424458616e-12,1.246617817651181e-14,-1.6742123935728183e-19,125.98269624522268,319.6989517684045,-4.8917114215365645e-12,0.0,1,0.538,125.98269624522268,319.6989517684045,-4.8917114215365645e-12,58.313,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.871,58.88,1,1,-4.999999999995931,2.4,-4.891711407580063e-12,1,-4.99999999999593,2.4000000000000123,-4.891711407580063e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711407580063e-12,0.0,1,58.875,125.98269624522268,319.6989517684045,-4.891711407580063e-12,-0.003999999999997783,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.891,0.5760000000000001,1,1,-4.999999999995931,2.4,-4.8917114108050665e-12,1,-4.99999999999593,2.4000000000000123,-4.891711407580063e-12,1.246617817651181e-14,1.8477909134005848e-19,125.98269624522268,319.6989517684045,-4.8917114108050665e-12,0.0,1,0.5710000000000001,125.98269624522268,319.6989517684045,-4.8917114108050665e-12,58.32,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.911,58.917,1,1,-4.999999999995931,2.4,-4.89171140348669e-12,1,-4.99999999999593,2.4000000000000123,-4.8917114108050665e-12,1.246617817651181e-14,-4.1931207282696443e-19,125.98269624522268,319.6989517684045,-4.89171140348669e-12,0.0,1,58.913,125.98269624522268,319.6989517684045,-4.89171140348669e-12,-0.001999999999995339,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.931,58.943000000000005,1,1,-4.999999999995931,2.4,-4.891711398134765e-12,1,-4.99999999999593,2.4000000000000123,-4.89171140348669e-12,1.246617817651181e-14,-3.066427497257998e-19,125.98269624522268,319.6989517684045,-4.891711398134765e-12,0.0,1,0.607,125.98269624522268,319.6989517684045,-4.891711398134765e-12,58.324,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.951,58.954,1,1,-4.999999999995931,2.4,-4.891711394319052e-12,1,-4.99999999999593,2.4000000000000123,-4.891711398134765e-12,1.246617817651181e-14,-2.1862420902643848e-19,125.98269624522268,319.6989517684045,-4.891711394319052e-12,0.0,1,58.953,125.98269624522268,319.6989517684045,-4.891711394319052e-12,-0.0020000000000024443,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.971000000000004,58.986000000000004,1,1,-4.999999999995931,2.4,-4.891711381064547e-12,1,-4.99999999999593,2.4000000000000123,-4.891711381064547e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711381064547e-12,0.0,1,58.977,125.98269624522268,319.6989517684045,-4.891711381064547e-12,-0.005999999999993122,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
58.991,58.995000000000005,1,1,-4.999999999995931,2.4,-4.891711356443422e-12,1,-4.99999999999593,2.4000000000000123,-4.891711381064547e-12,1.246617817651181e-14,-1.410686528548175e-18,125.98269624522268,319.6989517684045,-4.891711356443422e-12,0.0,1,58.995,125.98269624522268,319.6989517684045,-4.891711356443422e-12,-0.003999999999997783,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.011,59.021,1,1,-4.999999999995931,2.4,-4.891711351172329e-12,1,-4.99999999999593,2.4000000000000123,-4.891711356443422e-12,1.246617817651181e-14,-3.020113788267167e-19,125.98269624522268,319.6989517684045,-4.891711351172329e-12,0.0,1,0.669,125.98269624522268,319.6989517684045,-4.891711351172329e-12,58.342000000000006,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.031,0.6940000000000001,1,1,-4.999999999995931,2.4,-4.891711333309006e-12,1,-4.99999999999593,2.4000000000000123,-4.891711351172329e-12,1.246617817651181e-14,-1.0234930263284688e-18,125.98269624522268,319.6989517684045,-4.891711333309006e-12,0.0,1,59.032,125.98269624522268,319.6989517684045,-4.891711333309006e-12,-0.0009999999999976694,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.051,0.7230000000000001,1,1,-4.999999999995931,2.4,-4.891711334542955e-12,1,-4.99999999999593,2.4000000000000123,-4.891711333309006e-12,1.246617817651181e-14,7.070007568753502e-20,125.98269624522268,319.6989517684045,-4.891711334542955e-12,0.0,1,0.7080000000000001,125.98269624522268,319.6989517684045,-4.891711334542955e-12,58.343,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.071,0.745,1,1,-4.999999999995931,2.4,-4.891711332536648e-12,1,-4.99999999999593,2.4000000000000123,-4.891711334542955e-12,1.246617817651181e-14,-1.149529343193682e-19,125.98269624522268,319.6989517684045,-4.891711332536648e-12,0.0,1,0.743,125.98269624522268,319.6989517684045,-4.891711332536648e-12,58.327999999999996,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.091,59.108000000000004,1,1,-4.999999999995931,2.4,-4.891711330167592e-12,1,-4.99999999999593,2.4000000000000123,-4.891711332536648e-12,1.246617817651181e-14,-1.357368973768818e-19,125.98269624522268,319.6989517684045,-4.891711330167592e-12,0.0,1,0.786,125.98269624522268,319.6989517684045,-4.891711330167592e-12,58.305,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.111,0.795,1,1,-4.999999999995931,2.4,-4.8917113261987514e-12,1,-4.99999999999593,2.4000000000000123,-4.891711330167592e-12,1.246617817651181e-14,-2.2739783036749126e-19,125.98269624522268,319.6989517684045,-4.8917113261987514e-12,0.0,1,59.111,125.98269624522268,319.6989517684045,-4.8917113261987514e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.131,59.143,1,1,-4.999999999995931,2.4,-4.891711323814884e-12,1,-4.99999999999593,2.4000000000000123,-4.8917113261987514e-12,1.246617817651181e-14,-1.3658554543721784e-19,125.98269624522268,319.6989517684045,-4.891711323814884e-12,0.0,1,59.135,125.98269624522268,319.6989517684045,-4.891711323814884e-12,-0.003999999999997783,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.151,0.8260000000000001,1,1,-4.999999999995931,2.4,-4.8917113155743184e-12,1,-4.99999999999593,2.4000000000000123,-4.891711323814884e-12,1.246617817651181e-14,-4.721496249321425e-19,125.98269624522268,319.6989517684045,-4.8917113155743184e-12,0.0,1,59.157,125.98269624522268,319.6989517684045,-4.8917113155743184e-12,-0.005999999999993122,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.171,59.181000000000004,1,1,-4.999999999995931,2.4,-4.891711312243471e-12,1,-4.99999999999593,2.4000000000000123,-4.891711312243471e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711312243471e-12,0.0,1,59.172,125.98269624522268,319.6989517684045,-4.891711312243471e-12,-0.0009999999999976694,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.191,59.192,1,1,-4.999999999995931,2.4,-4.89171130705542e-12,1,-4.99999999999593,2.4000000000000123,-4.891711312243471e-12,1.246617817651181e-14,-2.972534234792796e-19,125.98269624522268,319.6989517684045,-4.89171130705542e-12,0.0,1,59.191,125.98269624522268,319.6989517684045,-4.89171130705542e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.211,0.888,1,1,-4.999999999995931,2.4,-4.891711305394167e-12,1,-4.99999999999593,2.4000000000000123,-4.89171130705542e-12,1.246617817651181e-14,-9.518280392773928e-20,125.98269624522268,319.6989517684045,-4.891711305394167e-12,0.0,1,0.888,125.98269624522268,319.6989517684045,-4.891711305394167e-12,58.323,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.231,59.248000000000005,1,1,-4.999999999995931,2.4,-4.891711295259366e-12,1,-4.99999999999593,2.4000000000000123,-4.891711295259366e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711295259366e-12,0.0,1,0.909,125.98269624522268,319.6989517684045,-4.891711295259366e-12,58.322,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.251,0.919,1,1,-4.999999999995931,2.4,-4.891711286158497e-12,1,-4.99999999999593,2.4000000000000123,-4.891711295259366e-12,1.246617817651181e-14,-5.214413777053831e-19,125.98269624522268,319.6989517684045,-4.891711286158497e-12,0.0,1,59.257,125.98269624522268,319.6989517684045,-4.891711286158497e-12,-0.006000000000000227,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.271,59.28,1,1,-4.999999999995931,2.4,-4.8917112816862846e-12,1,-4.99999999999593,2.4000000000000123,-4.891711286158497e-12,1.246617817651181e-14,-2.5623890513352807e-19,125.98269624522268,319.6989517684045,-4.8917112816862846e-12,0.0,1,0.927,125.98269624522268,319.6989517684045,-4.8917112816862846e-12,58.344,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.291,59.30200000000001,1,1,-4.999999999995931,2.4,-4.891711282871092e-12,1,-4.99999999999593,2.4000000000000123,-4.891711282871092e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891711282871092e-12,0.0,1,59.292,125.98269624522268,319.6989517684045,-4.891711282871092e-12,-0.0010000000000047748,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.311,59.319,1,1,-4.999999999995931,2.4,-4.89171127854456e-12,1,-4.99999999999593,2.4000000000000123,-4.891711282871092e-12,1.246617817651181e-14,-2.4789206083023484e-19,125.98269624522268,319.6989517684045,-4.89171127854456e-12,0.0,1,59.315,125.98269624522268,319.6989517684045,-4.89171127854456e-12,-0.003999999999997783,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.331,59.334,1,1,-4.999999999995931,2.4,-4.891711269672473e-12,1,-4.99999999999593,2.4000000000000123,-4.89171127854456e-12,1.246617817651181e-14,-5.0833310681749495e-19,125.98269624522268,319.6989517684045,-4.891711269672473e-12,0.0,1,59.334,125.98269624522268,319.6989517684045,-4.891711269672473e-12,-0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.351,59.352000000000004,1,1,-4.999999999995931,2.4,-4.891711267374032e-12,1,-4.99999999999593,2.4000000000000123,-4.891711269672473e-12,1.246617817651181e-14,-1.316909621952502e-19,125.98269624522268,319.6989517684045,-4.891711267374032e-12,0.0,1,59.352,125.98269624522268,319.6989517684045,-4.891711267374032e-12,-0.0009999999999976694,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.371,59.37500000000001,1,1,-4.999999999995931,2.4,-4.8917112680070194e-12,1,-4.99999999999593,2.4000000000000123,-4.891711267374032e-12,1.246617817651181e-14,3.626748582457093e-20,125.98269624522268,319.6989517684045,-4.8917112680070194e-12,0.0,1,59.375,125.98269624522268,319.6989517684045,-4.8917112680070194e-12,-0.003999999999997783,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.391,1.0410000000000001,1,1,-4.999999999995931,2.4,-4.891711269619491e-12,1,-4.99999999999593,2.4000000000000123,-4.8917112680070194e-12,1.246617817651181e-14,9.238781005145035e-20,125.98269624522268,319.6989517684045,-4.891711269619491e-12,0.0,1,59.401,125.98269624522268,319.6989517684045,-4.891711269619491e-12,-0.010000000000005116,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.411,1.08,1,1,-4.999999999995931,2.4,-4.8917112551993385e-12,1,-4.99999999999593,2.4000000000000123,-4.8917112545841666e-12,1.246617817651181e-14,3.5246756967532786e-20,125.98269624522268,319.6989517684045,-4.8917112545841666e-12,3.5246756967532786e-20,1,1.058,125.98269624522268,319.6989517684045,-4.8917112545841666e-12,58.353,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.431,1.083,1,1,-4.999999999995931,2.4,-4.8917112551993385e-12,1,-4.99999999999593,2.4000000000000123,-4.8917112551993385e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.8917112551993385e-12,0.0,1,59.433,125.98269624522268,319.6989517684045,-4.8917112551993385e-12,-0.0020000000000024443,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
59.451,59.464000000000006,1,1,-4.999999999995931,2.4,-4.891711249613652e-12,1,-4.99999999999593,2.4000000000000123,-4.8917112551993385e-12,1.246617817651181e-14,-3.2003626374173395e-19,125.98269624522268,319.6989517684045,-4.891711249613652e-12,0.0,1,59.454,125.98269624522268,319.6989517684045,-4.891711249613652e-12,-0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
