plan_stamp,point_idx,x,y
36.177,0,3.249545373049816,-0.9905722655556859
36.177,1,3.249545373049816,-0.9905722655556859
36.177,2,3.249545373049816,-0.9905722655556859
36.177,3,3.249545373049816,-0.9905722655556859
36.177,4,3.308415881415308,-1.1419961391433873
36.177,5,3.303021819202044,-1.3380285347328749
36.177,6,3.274288662331527,-1.543235542189356
36.177,7,3.235191478907079,-1.753738258353983
36.177,8,3.191126165197869,-1.9697115169354356
36.177,9,3.145668111373643,-2.192127160422329
36.177,10,3.1425618642022815,-2.2083923121061684
36.177,11,3.125060049826062,-2.2369802666883416
36.177,12,3.0929029460743878,-2.26197329590934
36.177,13,2.869526988166317,-2.330986417449478
36.177,14,2.6407521780008705,-2.346810628051032
36.177,15,2.4132962546886283,-2.356184700041438
36.177,16,2.18772297951698,-2.36223842169859
36.177,17,1.963420958018601,-2.36386370511366
36.177,18,1.7402991217625854,-2.360578131026082
36.177,19,1.5183659406911332,-2.3512886291648587
36.177,20,1.2963650636876287,-2.3342911510108046
36.177,21,1.075237829731061,-2.314095141341182
36.177,22,1.0751271134097882,-2.314085366212689
36.177,23,1.0596458191743934,-2.3059539268332583
36.177,24,1.0422407114187997,-2.284957649876497
36.177,25,0.9718474879041104,-2.0555131160928153
36.177,26,0.9759442799589998,-1.8155480846926986
36.177,27,0.9819095583144872,-1.5756222306166079
36.177,28,0.9858832428151298,-1.3356551290558119
36.177,29,0.9882279693286427,-1.0956943139192366
36.177,30,0.9894354404395652,-0.8588918037833513
36.177,31,0.989957124074512,-0.6263369682353817
36.177,32,0.990161654007117,-0.39831846491312195
36.177,33,0.9903393232321616,-0.17422755725408204
36.177,34,0.990714399965671,0.04662719778979152
36.177,35,0.9914533029118422,0.26491011520822955
36.177,36,0.992659231144032,0.4809193490206687
36.177,37,0.9945594086576843,0.6950571918562393
36.177,38,0.9971860521833894,0.907836740020152
36.177,39,1.000287107699579,1.1198799113189954
36.177,40,1.003569967995189,1.3317271197240572
36.177,41,1.0069734425492918,1.5434271146483336
36.177,42,1.0104357565032667,1.7553429977730894
36.177,43,1.0104371163492065,1.7554265630250527
36.177,44,1.0104814152365333,1.7555268157465391
36.177,45,1.0105687321704526,1.7556089640160737
36.177,46,1.01067590249367,1.755648702722051
36.177,47,1.0133497254647592,1.7555289818801942
36.177,48,1.0228354142517322,1.751010339676479
36.177,49,1.0344326225597589,1.7379586945354706
36.177,50,1.1112634024544514,1.511247965852456
36.177,51,1.1109752394344563,1.4890596117266375
36.177,52,1.1031156175898034,1.4710302880810187
36.177,53,1.09311398135235,1.461493971541937
36.177,54,1.0877675842806875,1.4594604852049293
36.177,55,1.0877675842806875,1.4594604852049293
36.177,56,0.8801659136565668,1.5553901596403485
36.177,57,0.8794724628896483,1.5561527502320505
36.177,58,0.8793339928710596,1.5565467538062974
36.177,59,0.8793399239836557,1.5566422503766415
36.177,60,0.8793955789121871,1.5567540154348074
36.177,61,1.0533464991452188,1.7059043643626384
36.177,62,1.0534539820138338,1.7059387482660227
36.177,63,1.056061643681179,1.7057045652071718
36.177,64,1.0620520329488938,1.7025190606926777
36.177,65,1.068039737175053,1.6951583387654294
36.177,66,1.1350637329153694,1.4653297549761883
36.177,67,1.134055228667831,1.4566006794590667
36.177,68,1.1313045278101077,1.4517266822178552
36.177,69,1.1304918829723967,1.4510983134625224
36.177,70,1.1303954530624551,1.451072720856721
36.177,71,0.9007674537337287,1.4832844742346198
36.177,72,0.9007674537337287,1.4832844742346198
36.177,73,0.9007671924688953,1.4832848314935934
36.177,74,0.9007620625128908,1.4833066008746312
36.177,75,0.9007665901314684,1.4833332046753678
