diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_age_s,state_fresh,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,pixel_pose_fresh,pred_world_x,pred_world_y,localization_error_m,pred_world_x_calibrated,pred_world_y_calibrated,localization_error_calibrated_m,localization_error_captime_m,state_error_captime_m,bev_y_calibration_offset_m,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,yolo_score_raw,yolo_score_selected,yolo_detected_after_threshold,yolo_best_class_id,yolo_target_candidate_count,bbox_area_px,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,logit_margin,class_entropy,mask_area_px,mask_bottom_u,mask_bottom_v,mask_used,mask_polygon_points,confidence_logit,mask_compactness,mask_border_frac,mask_score,selected_pixel_source_code,yolo_raw_best_score,yolo_selected_score,yolo_num_target_candidates,yolo_selected_class_id,yolo_selected_pixel_source,yolo_bbox_area,yolo_mask_area,yolo_inference_ms,detector_callback_ms,yolo_receive_stamp,yolo_start_stamp,yolo_finish_stamp,yolo_publish_stamp,yolo_latency_s,frame_age_at_publish_s,detector_total_latency_s,camera_relative_bearing_deg,seed
8.8,9.0,1,1,3.300000000004068,-1.0,-4.891721773853131e-12,0,nan,nan,nan,nan,0.0,nan,nan,960.6126686976559,298.42374230467743,nan,nan,1,8.8,960.6126686976559,298.42374230467743,0.0,0.1999999999999993,1.0,3.2612873580756205,-1.0576937529210027,0.06947832590952303,3.249545373049816,-0.9905722655556859,0.05132788284982411,0.05132788284982411,nan,0.05,nan,nan,nan,nan,nan,nan,nan,298.42374230467743,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,52.58639599992421,58.31971799989333,8.82,8.82,8.82,8.82,0.0,0.019999999999999574,0.019999999999999574,126.25383773719821,0
9.0,9.24,1,1,3.300000000004068,-1.0,-4.891721654014091e-12,1,3.249545373049816,-0.9905722655556859,-5.605193857299268e-42,0.4399999999999995,1.0,0.05132788284982411,2.802750053277617e-10,961.1273611270058,298.6607472851218,nan,nan,1,8.8,960.6126686976559,298.42374230467743,0.0,0.4399999999999995,1.0,3.2612873580756205,-1.0576937529210027,0.06947832590952303,3.249545373049816,-0.9905722655556859,0.05132788284982411,0.05132788284982411,0.05132788284982411,0.05,nan,nan,nan,nan,nan,nan,nan,298.6607472851218,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,63.887430999784556,77.67226300006769,9.0,9.0,9.0,9.0,0.0,0.0,0.0,126.25383773719821,0
9.2,9.476,1,1,3.300000000004068,-1.0,-4.891721565956604e-12,1,3.253779730402526,-0.9938226658946514,-5.605193857299268e-42,0.47600000000000087,1.0,0.04663124251709708,2.8027500028243937e-10,959.9512691034014,298.9174422228782,nan,nan,1,9.0,961.1273611270058,298.6607472851218,0.0,0.47600000000000087,1.0,3.2655292386381927,-1.0609625016635142,0.07003327779146931,3.253779730402526,-0.9938226658946514,0.04663124251709708,0.04663124251709708,0.04663124251709708,0.05,nan,nan,nan,nan,nan,nan,nan,298.9174422228782,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,53.00283799988392,62.06937900014964,9.24,9.24,9.24,9.24,0.0,0.040000000000000924,0.040000000000000924,126.25383773719821,0
9.4,9.716000000000001,1,1,3.300000000004068,-1.0,-4.891721471042039e-12,1,3.2570134587437987,-1.0053259173936182,-5.605193857299268e-42,0.3160000000000007,1.0,0.043315218175653855,2.802749948442354e-10,961.7909385216926,299.502928131098,nan,nan,1,9.4,961.7909385216926,299.502928131098,0.0,0.3160000000000007,1.0,3.268743993543958,-1.0725617474800349,0.07900724737130635,3.2570134587437987,-1.0053259173936182,0.043315218175653855,0.043315218175653855,0.043315218175653855,0.05,nan,nan,nan,nan,nan,nan,nan,299.502928131098,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,53.61590600000454,65.51607799997328,9.476,9.476,9.476,9.476,0.0,0.07600000000000051,0.07600000000000051,126.25383773719821,0
9.6,9.951,1,1,3.300000000004068,-1.0,-4.891721386288012e-12,1,3.2570134587437987,-1.0053259173936182,-5.605193857299268e-42,0.5510000000000002,1.0,0.043315218175653855,2.802749899881873e-10,959.7832032407555,297.2904256969227,nan,nan,1,9.4,961.7909385216926,299.502928131098,0.0,0.5510000000000002,1.0,3.268743993543958,-1.0725617474800349,0.07900724737130635,3.2570134587437987,-1.0053259173936182,0.043315218175653855,0.043315218175653855,0.043315218175653855,0.05,nan,nan,nan,nan,nan,nan,nan,297.2904256969227,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,53.11530599988146,65.68226800004595,9.716000000000001,9.716000000000001,9.716000000000001,9.716000000000001,0.0,0.11600000000000144,0.11600000000000144,126.25383773719821,0
9.8,10.189,1,1,3.300000000004068,-1.0,-4.891721276495576e-12,1,3.245819652279696,-0.9750453385868669,-5.605193857299268e-42,0.5890000000000004,1.0,0.05965102853914577,2.8027498369754414e-10,959.8636640140252,298.59717314731597,nan,nan,1,9.6,959.7832032407555,297.2904256969227,0.0,0.5890000000000004,1.0,3.2575897272439747,-1.0420355650382667,0.05971281239124374,3.245819652279696,-0.9750453385868669,0.05965102853914577,0.05965102853914577,0.05965102853914577,0.05,nan,nan,nan,nan,nan,nan,nan,298.59717314731597,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,57.68949499997689,68.05159500004265,9.951,9.951,9.951,9.951,0.0,0.1509999999999998,0.1509999999999998,126.25383773719821,0
10.0,10.423,1,1,3.300000000004068,-1.0,-4.8917211742083045e-12,1,3.2412407919594233,-0.9929211487254106,-5.605193857299268e-42,0.6229999999999993,1.0,0.05918407442379759,2.8027497783691516e-10,958.1619077019236,298.3370555040362,nan,nan,1,10.0,958.1619077019236,298.3370555040362,0.0,0.42300000000000004,1.0,3.2367181955853632,-1.0564977649706273,0.08483268366121316,3.2250677632410403,-0.9893229393559388,0.07568909915111569,0.07568909915111569,0.05918407442379759,0.05,nan,nan,nan,nan,nan,nan,nan,298.3370555040362,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,56.15564999993694,65.32954799990875,10.189,10.189,10.189,10.189,0.0,0.18900000000000006,0.18900000000000006,126.25383773719821,0
10.4,10.659,1,1,3.300000000004068,-1.0,-4.8917210559823175e-12,1,3.2250677632410403,-0.9893229393559388,-5.605193857299268e-42,0.6590000000000007,1.0,0.07568909915111569,2.802749710630651e-10,959.2410275293095,297.8235798132653,nan,nan,1,10.0,958.1619077019236,298.3370555040362,0.0,0.6590000000000007,1.0,3.2367181955853632,-1.0564977649706273,0.08483268366121316,3.2250677632410403,-0.9893229393559388,0.07568909915111569,0.07568909915111569,0.07568909915111569,0.05,nan,nan,nan,nan,nan,nan,nan,297.8235798132653,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,54.69843800005947,65.96847700006947,10.423,10.423,10.423,10.423,0.0,0.022999999999999687,0.022999999999999687,126.25383773719821,0
10.6,10.897,1,1,3.300000000004068,-1.0,-4.891720971904277e-12,1,3.23811869389518,-0.9823306836117589,-5.605193857299268e-42,0.4969999999999999,1.0,0.06435449314049234,2.802749662457482e-10,959.9426794937052,298.2395470115996,nan,nan,1,10.6,959.9426794937052,298.2395470115996,0.0,0.2970000000000006,1.0,3.255241950934007,-1.0551519860764886,0.0710283360690591,3.2435164136096404,-0.9880375996037734,0.057736423124544405,0.057736423124544405,0.06435449314049234,0.05,nan,nan,nan,nan,nan,nan,nan,298.2395470115996,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,52.38093499997376,61.71954299998106,10.659,10.659,10.659,10.659,0.0,0.05900000000000105,0.05900000000000105,126.25383773719821,0
10.8,11.136000000000001,1,1,3.300000000004068,-1.0,-4.891720851083249e-12,1,3.2435164136096404,-0.9880375996037734,-5.605193857299268e-42,0.5360000000000014,1.0,0.057736423124544405,2.8027495932321326e-10,960.8985690129366,299.59836053741145,nan,nan,1,10.6,959.9426794937052,298.2395470115996,0.0,0.5360000000000014,1.0,3.255241950934007,-1.0551519860764886,0.0710283360690591,3.2435164136096404,-0.9880375996037734,0.057736423124544405,0.057736423124544405,0.057736423124544405,0.05,nan,nan,nan,nan,nan,nan,nan,299.59836053741145,0.8163648247718811,0.8163648247718811,1.0,0.0,277.0,434.82194006443024,949.8577270507812,278.10174560546875,971.1161499023438,298.55584716796875,nan,nan,nan,nan,nan,0.0,nan,1.4919102981848513,nan,nan,nan,1.0,0.8163648247718811,0.8163648247718811,277.0,0.0,bbox_bottom,434.82194006443024,nan,55.67911599996478,64.63854499997979,10.897,10.897,10.897,10.897,0.0,0.09699999999999953,0.09699999999999953,126.25383773719821,0
