diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,perception_backend,seed
6.399,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722499946699e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891722499946699e-12,nan,1,6.407,325.7452694671414,374.30358443962695,-4.891722499946699e-12,-0.008000000000000007,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.4190000000000005,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722674576346e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891722674576346e-12,nan,1,6.4190000000000005,325.7452694671414,374.30358443962695,-4.891722674576346e-12,0.0,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.439,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722782016755e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891722782016755e-12,nan,1,6.449,325.7452694671414,374.30358443962695,-4.891722782016755e-12,-0.009999999999999787,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.459,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722863074887e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891722863074887e-12,nan,1,6.459,325.7452694671414,374.30358443962695,-4.891722863074887e-12,0.0,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.479,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722863074887e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891722923910808e-12,nan,1,6.479,325.7452694671414,374.30358443962695,-4.891722923910808e-12,0.0,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.499,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722923910808e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891722959519707e-12,nan,1,6.507,325.7452694671414,374.30358443962695,-4.891722959519707e-12,-0.008000000000000007,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.519,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722959519707e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891722985506254e-12,nan,1,6.519,325.7452694671414,374.30358443962695,-4.891722985506254e-12,0.0,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.539,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891722985506254e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891723010585981e-12,nan,1,6.539,325.7452694671414,374.30358443962695,-4.891723010585981e-12,0.0,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.559,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891723027067422e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891723027067422e-12,nan,1,6.566,325.7452694671414,374.30358443962695,-4.891723027067422e-12,-0.006999999999999673,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
6.579,0.0,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891723027067422e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891723037896177e-12,nan,1,6.579,325.7452694671414,374.30358443962695,-4.891723037896177e-12,0.0,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
