stamp,x,y,yaw,cov_x,cov_y,cov_yaw,planner_belief_x,planner_belief_y,planner_belief_yaw,planner_cov_x,planner_cov_y,planner_cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,optimizer_success,optimizer_status,optimizer_nit,optimizer_nfev,optimizer_message,plan_time_ms,solve_time_ms,measurement_available,belief_age_s,p_vis_plan,p_vis_plan_eff,r_plan_u_std,r_plan_v_std,efe_total,efe_risk,efe_ambiguity,efe_control,efe_visibility,efe_obstacle,seed
4.324,-4.99999999999593,2.4000000000000123,-4.891721505852838e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
4.489,-4.99999999999593,2.4000000000000123,-4.891721596154774e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
4.58,-4.99999999999593,2.4000000000000123,-4.89172159572103e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
4.681,-4.99999999999593,2.4000000000000123,-4.891721573277973e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
4.777,-4.99999999999593,2.4000000000000123,-4.891721588153328e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
4.889,-4.99999999999593,2.4000000000000123,-4.891721575083178e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
4.981,-4.99999999999593,2.4000000000000123,-4.891721577575078e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.079,-4.99999999999593,2.4000000000000123,-4.891721578890303e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.181,-4.99999999999593,2.4000000000000123,-4.891721559227004e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.281,-4.99999999999593,2.4000000000000123,-4.891721542826048e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550592339,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.392,-4.99999999999593,2.4000000000000123,-4.891721547418981e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550592339,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.479,-4.99999999999593,2.4000000000000123,-4.891721531823339e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550592339,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.584,-4.99999999999593,2.4000000000000123,-4.891721546735166e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.841052550592339,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
