diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,perception_backend,seed
342.844,0.196,1,0,nan,nan,nan,0,nan,nan,nan,nan,nan,325.7452694671414,374.30358443962695,-4.891645064543008e-12,nan,1,0.196,325.7452694671414,374.30358443962695,-4.891645064543008e-12,342.64799999999997,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
342.864,343.036,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891645064543008e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891645059602901e-12,nan,1,0.196,325.7452694671414,374.30358443962695,-4.891645059602901e-12,342.66799999999995,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
342.884,343.036,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891645059602901e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891645050499553e-12,nan,1,343.036,325.7452694671414,374.30358443962695,-4.891645050499553e-12,-0.1519999999999868,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
342.904,343.036,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891645050499553e-12,nan,nan,325.7452694671414,374.30358443962695,-4.8916450462502595e-12,nan,1,343.036,325.7452694671414,374.30358443962695,-4.8916450462502595e-12,-0.132000000000005,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
342.924,343.03700000000003,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.8916450462502595e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891645045719081e-12,nan,1,343.036,325.7452694671414,374.30358443962695,-4.891645045719081e-12,-0.11200000000002319,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
342.944,343.03700000000003,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891645045719081e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891645032468656e-12,nan,1,343.036,325.7452694671414,374.30358443962695,-4.891645032468656e-12,-0.09199999999998454,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
342.964,343.083,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891645032468656e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891645021210184e-12,nan,1,343.036,325.7452694671414,374.30358443962695,-4.891645021210184e-12,-0.07200000000000273,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
342.984,343.084,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891645021210184e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891645000915456e-12,nan,1,343.037,325.7452694671414,374.30358443962695,-4.891645000915456e-12,-0.05299999999999727,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
343.004,343.086,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891645000915456e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891644989461973e-12,nan,1,343.037,325.7452694671414,374.30358443962695,-4.891644989461973e-12,-0.03299999999995862,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
343.024,343.09700000000004,1,0,nan,nan,nan,1,-3.9999999999959326,1.107958935620287e-14,-4.891644989461973e-12,nan,nan,325.7452694671414,374.30358443962695,-4.891644990440074e-12,nan,1,343.069,325.7452694671414,374.30358443962695,-4.891644990440074e-12,-0.045000000000015916,nan,nan,nan,nan,nan,nan,nan,325.7452694671414,homography,0
