plan_stamp,point_idx,x,y
42.939,0,3.251210999017653,-1.0028345890188268
42.939,1,3.251210999017653,-1.0028345890188268
42.939,2,3.251210999017653,-1.0028345890188268
42.939,3,3.251210999017653,-1.0028345890188268
42.939,4,3.251210999017653,-1.0028345890188268
42.939,5,3.251218992167503,-1.0028470273702261
42.939,6,3.251232685413176,-1.002888123041065
42.939,7,3.2591306827540745,-1.1126901956152975
42.939,8,3.2345815275548757,-1.249055200848078
42.939,9,3.1966091929384266,-1.3845300527667606
42.939,10,3.151497045793186,-1.5175354164161643
42.939,11,3.1020311622521994,-1.6492759614241308
42.939,12,3.050171227737652,-1.781458842961235
42.939,13,2.997951885122659,-1.9149143666229662
42.939,14,2.9507183548644957,-2.0411488752253995
42.939,15,2.8790423023230303,-2.160415513504773
42.939,16,2.789622434487223,-2.261770681336612
42.939,17,2.672885474229978,-2.3536955286078474
42.939,18,2.5409116728797483,-2.4209681920621855
42.939,19,2.401405316555879,-2.4573938912896978
42.939,20,2.2669249233236948,-2.4656153031265955
42.939,21,2.1356096966338614,-2.4675503600778312
42.939,22,2.0108495258511296,-2.463262764977483
42.939,23,1.8911541309751332,-2.4526196629335137
42.939,24,1.7760326846000498,-2.4357037209786543
42.939,25,1.6656204668239876,-2.4125226731868374
42.939,26,1.560182860352879,-2.382950198987566
42.939,27,1.4602386238562404,-2.346877081260187
42.939,28,1.3607244583825813,-2.3015850454977613
42.939,29,1.261970681121975,-2.247040232339942
42.939,30,1.1664614795411514,-2.188412863097786
42.939,31,1.0729506047149928,-2.128942431190628
42.939,32,1.0729009205521982,-2.128911694257717
42.939,33,1.041223661620083,-2.097914527523792
42.939,34,1.0099778345123724,-2.049815265169757
42.939,35,0.9808794758709644,-1.971708160909917
42.939,36,0.9602518951069032,-1.8231332541732068
42.939,37,0.9699474617873173,-1.673446928856745
42.939,38,1.0078759080958428,-1.5283213523355084
42.939,39,1.0465841746866518,-1.38340182260423
42.939,40,1.080042053752617,-1.2371808585518504
42.939,41,1.1081569045916506,-1.0898392311606109
42.939,42,1.1309892646183004,-0.9415871372947452
42.939,43,1.1487380916245464,-0.7926413508131962
42.939,44,1.1617648226322608,-0.6432104224847018
42.939,45,1.1705383703222338,-0.49347578676502674
42.939,46,1.1755794925625809,-0.3435913627401995
42.939,47,1.1774067077288066,-0.19363929288990134
42.939,48,1.1764951484995998,-0.04368476174702657
42.939,49,1.173283946829509,0.10601294588410143
42.939,50,1.168157108357884,0.2559253053721899
42.939,51,1.1615900939607393,0.4032425901127873
42.939,52,1.1539625996212182,0.5475318067155306
42.939,53,1.1455371220942665,0.6895845067988211
42.939,54,1.1365138039381095,0.8302584262056406
42.939,55,1.1270774709775142,0.9699404032350888
42.939,56,1.1175570684220544,1.1064737230732613
42.939,57,1.1080704406385122,1.240411853934506
42.939,58,1.0987010947056357,1.372470038893908
42.939,59,1.089525554274295,1.5032742634083622
42.939,60,1.0805345540567421,1.6344032100673713
42.939,61,1.0715791772062242,1.7664743061373926
42.939,62,1.0627262783354963,1.8985644449024635
42.939,63,1.0539317415616485,2.03122763479461
42.939,64,1.0451417592528607,2.165040228718383
42.939,65,1.0451417592528607,2.165040228718383
42.939,66,1.0451417592528607,2.165040228718383
42.939,67,1.0451417592528607,2.165040228718383
42.939,68,1.0451417592528607,2.165040228718383
42.939,69,1.0451417592528607,2.165040228718383
42.939,70,1.0451417592528607,2.165040228718383
42.939,71,1.0453946669015002,2.165074830547916
42.939,72,1.0466572545635917,2.164930232770969
42.939,73,1.0482906812574067,2.1643078829794122
42.939,74,1.04924902533032,2.163632315898061
42.939,75,1.146626932354083,2.0495966173851787
