diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_age_s,state_fresh,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,pixel_pose_fresh,pred_world_x,pred_world_y,localization_error_m,pred_world_x_calibrated,pred_world_y_calibrated,localization_error_calibrated_m,bev_y_calibration_offset_m,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,yolo_score_raw,yolo_score_selected,yolo_detected_after_threshold,yolo_best_class_id,yolo_target_candidate_count,bbox_area_px,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,logit_margin,class_entropy,mask_area_px,mask_bottom_u,mask_bottom_v,mask_used,mask_polygon_points,confidence_logit,mask_compactness,mask_border_frac,mask_score,selected_pixel_source_code,yolo_raw_best_score,yolo_selected_score,yolo_num_target_candidates,yolo_selected_class_id,yolo_selected_pixel_source,yolo_bbox_area,yolo_mask_area,yolo_inference_ms,detector_callback_ms,yolo_receive_stamp,yolo_start_stamp,yolo_finish_stamp,yolo_publish_stamp,yolo_latency_s,frame_age_at_publish_s,detector_total_latency_s,camera_relative_bearing_deg,seed
4.555,5.644,1,1,3.300000000004068,-1.0,-4.891722823569328e-12,0,nan,nan,nan,nan,0.0,nan,nan,961.2982766078121,299.23135949217743,nan,nan,0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.05,nan,nan,nan,nan,nan,nan,nan,299.23135949217743,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,1449.605996000173,1459.6653529988544,1781272401.741495,1781272401.751927,1781272403.2014623,1781272403.6370609,1.4495353698730469,1781272399.0820608,1781272399.0820608,126.25383773719821,0
5.578,5.8870000000000005,1,1,3.300000000004068,-1.0,-4.89172273916826e-12,1,3.2648762456456004,-1.068824216012678,-5.605193857299268e-42,1.3320000000000007,0.0,0.07726869243098228,2.8027506750251575e-10,961.812969037162,299.4683644726218,nan,nan,1,4.555,961.2982766078121,299.23135949217743,0.0,1.3320000000000007,0.0,3.2648762456456004,-1.068824216012678,0.07726869243098228,3.2648762456456004,-1.018824216012678,0.03985008442558107,0.05,nan,nan,nan,nan,nan,nan,nan,299.4683644726218,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,84.30727399900206,104.26888000074541,1781272403.5516808,1781272403.658612,1781272403.7428539,1781272404.1783378,0.08424186706542969,1781272398.6003377,1781272398.6003377,126.25383773719821,0
5.8420000000000005,6.12,1,1,3.300000000004068,-1.0,-4.891722663823637e-12,1,3.269112643321192,-1.0720861978528453,-5.605193857299268e-42,0.5419999999999998,1.0,0.0784247966126452,2.802750631855868e-10,960.6368770135576,299.7250594103782,nan,nan,1,5.8420000000000005,960.6368770135576,299.7250594103782,0.0,0.2779999999999996,1.0,3.2560937190642205,-1.0756170084850643,0.08743965621043523,3.2560937190642205,-1.0256170084850642,0.05083298761328786,0.05,nan,nan,nan,nan,nan,nan,nan,299.7250594103782,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,95.75523700004851,110.8892089996516,1781272404.1753616,1781272404.1982696,1781272404.2899337,1781272404.6962366,0.09166407585144043,1781272398.8542366,1781272398.8542366,126.25383773719821,0
6.073,6.332000000000001,1,1,3.300000000004068,-1.0,-4.8917225848559664e-12,1,3.2560937190642205,-1.0756170084850643,-5.605193857299268e-42,0.4900000000000002,1.0,0.08743965621043523,2.802750586610726e-10,962.4765464318489,300.310545318598,nan,nan,1,6.073,962.4765464318489,300.310545318598,0.0,0.25900000000000034,1.0,3.2723202079179883,-1.0836614477616806,0.08812155656540017,3.2723202079179883,-1.0336614477616806,0.04358054560627893,0.05,nan,nan,nan,nan,nan,nan,nan,300.310545318598,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,75.61041799999657,85.16998300001433,1781272404.6832192,1781272404.7067747,1781272404.7822757,1781272405.240443,0.0755009651184082,1781272399.167443,1781272399.167443,126.25383773719821,0
6.271,6.550000000000001,1,1,3.300000000004068,-1.0,-4.8917224811994355e-12,1,3.2723202079179883,-1.0836614477616806,-5.605193857299268e-42,0.4770000000000003,1.0,0.08812155656540017,2.8027505272199085e-10,960.4688111509117,298.0980428844227,nan,nan,1,6.271,960.4688111509117,298.0980428844227,0.0,0.2790000000000008,1.0,3.2611876743612958,-1.0531984718602443,0.0658519098437229,3.2611876743612958,-1.0031984718602442,0.03894389353982701,0.05,nan,nan,nan,nan,nan,nan,nan,298.0980428844227,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,98.04945200085058,111.07016799905978,1781272405.1668937,1781272405.2544925,1781272405.352491,1781272405.741622,0.09799838066101074,1781272399.470622,1781272399.470622,126.25383773719821,0
6.502,6.766,1,1,3.300000000004068,-1.0,-4.8917224007685165e-12,1,3.2611876743612958,-1.0531984718602443,-5.605193857299268e-42,0.4950000000000001,1.0,0.0658519098437229,2.8027504811363867e-10,960.5492719241814,299.40479033481597,nan,nan,1,6.271,960.4688111509117,298.0980428844227,0.0,0.4950000000000001,1.0,3.2611876743612958,-1.0531984718602443,0.0658519098437229,3.2611876743612958,-1.0031984718602442,0.03894389353982701,0.05,nan,nan,nan,nan,nan,nan,nan,299.40479033481597,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,81.27774599961413,91.3615640001808,1781272405.7272816,1781272405.7527804,1781272405.8339274,1781272406.2502153,0.0811469554901123,1781272399.7482152,1781272399.7482152,126.25383773719821,0
6.7,7.026000000000001,1,1,3.300000000004068,-1.0,-4.8917223014910805e-12,1,3.256540847261779,-1.0712114415048009,-5.605193857299268e-42,0.5240000000000009,1.0,0.08342522015715197,2.8027504242546056e-10,958.8475156120799,299.1446726915362,nan,nan,1,6.7,958.8475156120799,299.1446726915362,0.0,0.3260000000000005,1.0,3.2403329333380793,-1.0676307045752456,0.09018908495969842,3.2403329333380793,-1.0176307045752455,0.06221736564933574,0.05,nan,nan,nan,nan,nan,nan,nan,299.1446726915362,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,106.35670499868866,120.06320100044832,1781272406.1688359,1781272406.265111,1781272406.3713198,1781272406.833951,0.10620880126953125,1781272400.133951,1781272400.133951,126.25383773719821,0
6.964,7.245,1,1,3.300000000004068,-1.0,-4.8917222102806895e-12,1,3.2403329333380793,-1.0676307045752456,-5.605193857299268e-42,0.5449999999999999,1.0,0.09018908495969842,2.802750371994901e-10,959.9266354394657,298.6311970007653,nan,nan,1,6.7,958.8475156120799,299.1446726915362,0.0,0.5449999999999999,1.0,3.2403329333380793,-1.0676307045752456,0.09018908495969842,3.2403329333380793,-1.0176307045752455,0.06221736564933574,0.05,nan,nan,nan,nan,nan,nan,nan,298.6311970007653,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,86.79156200014404,98.0350419995375,1781272406.774493,1781272406.8477447,1781272406.9344583,1781272407.387569,0.08671355247497559,1781272400.423569,1781272400.423569,126.25383773719821,0
7.195,7.468000000000001,1,1,3.300000000004068,-1.0,-4.89172214346704e-12,1,3.253442444607971,-1.0605550981017626,-5.605193857299268e-42,0.5040000000000004,1.0,0.07638406817245821,2.8027503337135e-10,960.6282874038615,299.0471641990996,nan,nan,1,7.195,960.6282874038615,299.0471641990996,0.0,0.2730000000000006,1.0,3.2588379497257267,-1.0662877125172718,0.07802804120243685,3.2588379497257267,-1.0162877125172718,0.044267414224935235,0.05,nan,nan,nan,nan,nan,nan,nan,299.0471641990996,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,70.66951799970411,88.52846999980102,1781272407.3789332,1781272407.406808,1781272407.4771476,1781272407.9059875,0.07033967971801758,1781272400.7109876,1781272400.7109876,126.25383773719821,0
7.426,7.688000000000001,1,1,3.300000000004068,-1.0,-4.891722060996917e-12,1,3.2588379497257267,-1.0662877125172718,-5.605193857299268e-42,0.4930000000000003,1.0,0.07802804120243685,2.8027502864616e-10,961.5841769230929,300.40597772491145,nan,nan,1,7.426,961.5841769230929,300.40597772491145,0.0,0.26200000000000045,1.0,3.2628660733710646,-1.0849715677601801,0.09273130989481475,3.2628660733710646,-1.03497156776018,0.05100920562790754,0.05,nan,nan,nan,nan,nan,nan,nan,300.40597772491145,0.8607411980628967,0.8607411980628967,1.0,0.0,273.0,412.35258585214615,950.8870849609375,279.31805419921875,971.4580078125,299.36346435546875,nan,nan,nan,nan,nan,0.0,nan,1.8214597898617644,nan,nan,nan,1.0,0.8607411980628967,0.8607411980628967,273.0,0.0,bbox_bottom,412.35258585214615,nan,78.63188000010268,88.51605000018026,1781272407.9034235,1781272407.9176292,1781272407.9961743,1781272408.4298005,0.07854509353637695,1781272401.0038004,1781272401.0038004,126.25383773719821,0
