stamp,x,y,yaw,cov_x,cov_y,cov_yaw,planner_belief_x,planner_belief_y,planner_belief_yaw,planner_cov_x,planner_cov_y,planner_cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,optimizer_success,optimizer_status,optimizer_nit,optimizer_nfev,optimizer_message,plan_time_ms,solve_time_ms,measurement_available,belief_age_s,p_vis_plan,p_vis_plan_eff,r_plan_u_std,r_plan_v_std,efe_total,efe_risk,efe_ambiguity,efe_control,efe_visibility,efe_obstacle,seed
5.71,-5.080059818593582,2.3730330014660566,0.0,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.8420000000000005,-5.089985931227093,2.3997750268940314,-1.7307049348868024,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
5.941,-5.0764822397643545,2.3497948357516902,-1.5553622784103127,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.007,-5.080919250407978,2.374184172366977,-1.5553622784103127,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.139,-5.080830633816202,2.390340712620274,-1.6735384588541937,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.205,-5.074793668015161,2.367946870691778,-1.6735384588541937,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.304,-5.090204579819311,2.349948666902396,-1.5144330334024778,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.436,-5.068015512527966,2.333477988195409,-1.599479296435169,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.535,-5.085463356500193,2.3774667536744976,-1.8172598583002872,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.8762158827934154,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.601,-5.080034418224452,2.402692434572174,1.6874355490339583,0.0,0.0,0.12249999999999998,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.892588785338157,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
