diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
5.644,5.74,1,1,-4.999999999995931,2.4,-4.891721588653183e-12,0,nan,nan,nan,nan,nan,117.62573022109339,322.8678951367087,nan,nan,0,nan,nan,nan,nan,nan,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.62573022109339,0
5.677,5.766,1,1,-4.999999999995931,2.4,-4.891721584718048e-12,1,-5.073236684883769,2.380510799418369,0.0,0.07578549302255326,2.802750013573909e-10,118.14042265044328,323.104900117153,nan,nan,1,5.677,118.14042265044328,323.104900117153,0.0,0.08900000000000041,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.14042265044328,0
5.71,5.79,1,1,-4.999999999995931,2.4,-4.891721573277973e-12,1,-5.070700422431559,2.3711044337395144,0.0,0.07637737545955783,2.802750007019229e-10,116.96433062683889,323.36159505490946,nan,nan,1,5.71,116.96433062683889,323.36159505490946,0.0,0.08000000000000007,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.96433062683889,0
5.743,5.808000000000001,1,1,-4.999999999995931,2.4,-4.891721573277973e-12,1,-5.080059818593582,2.3730330014660566,0.0,0.08447954523917844,2.802750007019229e-10,118.80400004513014,323.9470809631292,nan,nan,1,5.71,116.96433062683889,323.36159505490946,0.0,0.09800000000000075,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,118.80400004513014,0
5.776,5.846,1,1,-4.999999999995931,2.4,-4.891721582283157e-12,1,-5.069837384073945,2.345901069129336,0.0,0.08833999397899485,2.8027500121788195e-10,116.79626476419301,321.73457852895393,nan,nan,1,5.743,118.80400004513014,323.9470809631292,0.0,0.10299999999999976,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.79626476419301,0
5.809,5.881,1,1,-4.999999999995931,2.4,-4.891721588153328e-12,1,-5.0739677175525175,2.414217534410142,1.6311816522841498,0.07532172014256247,93.45982429533824,116.87672553746265,323.0413259793472,nan,nan,1,5.809,116.87672553746265,323.0413259793472,0.0,0.07200000000000006,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.87672553746265,0
5.8420000000000005,5.8950000000000005,1,1,-4.999999999995931,2.4,-4.891721594091363e-12,1,-5.079245903333421,2.3814918426334386,-1.7307049348868024,0.08137852963085611,-99.16208835119745,115.17496922536117,322.78120833606744,nan,nan,1,5.8420000000000005,115.17496922536117,322.78120833606744,0.0,0.052999999999999936,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,115.17496922536117,0
5.875,5.939,1,1,-4.999999999995931,2.4,-4.8917215767037495e-12,1,-5.089985931227093,2.3997750268940314,-1.7307049348868024,0.0899862124574527,-99.16208835119745,116.25408905274693,322.2677326452966,nan,nan,1,5.8420000000000005,115.17496922536117,322.78120833606744,0.0,0.09699999999999953,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.25408905274693,0
5.908,5.984,1,1,-4.999999999995931,2.4,-4.891721573656963e-12,1,-5.080152243158383,2.404863432076219,-1.7307049348868024,0.08029965787930123,-99.16208835119745,116.95574101714269,322.68369984363085,nan,nan,1,5.908,116.95574101714269,322.68369984363085,0.0,0.07599999999999962,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,116.95574101714269,0
5.941,5.9910000000000005,1,1,-4.999999999995931,2.4,-4.891721575083178e-12,1,-5.077098465556274,2.389718052618541,-1.7307049348868024,0.07778105060819394,-99.16208835119745,117.91163053637413,324.0425133694427,nan,nan,1,5.941,117.91163053637413,324.0425133694427,0.0,0.05000000000000071,117.26293103448276,313.6810344827586,232.0,nan,nan,nan,nan,117.91163053637413,0
