plan_stamp,point_idx,x,y
52.832,0,3.3102892072493755,-1.0109195201782828
52.832,1,3.3102892072493755,-1.0109195201782828
52.832,2,3.3102892072493755,-1.0109195201782828
52.832,3,3.3102892072493755,-1.0109195201782828
52.832,4,3.3102959423182106,-1.0109132585245197
52.832,5,3.3102959423182106,-1.0109132585245197
52.832,6,3.3215310587038394,-0.9773047114463098
52.832,7,3.33767811363346,-0.8281763351489069
52.832,8,3.32001768279291,-0.6792195992068013
52.832,9,3.2922467303042025,-0.5318127669436055
52.832,10,3.259697887365159,-0.38538676917227566
52.832,11,3.2249100547861267,-0.23947649981314795
52.832,12,3.1891899035042734,-0.09379166603693936
52.832,13,3.1533243282309122,0.05143054943563685
52.832,14,3.117871522189608,0.19617107004825185
52.832,15,3.0833941928175466,0.34063829077617613
52.832,16,3.050342144373689,0.4850099489490976
52.832,17,3.019058700912336,0.6294312053009871
52.832,18,2.9897902406326478,0.7739926053031291
52.832,19,2.962675942657424,0.9188012027381804
52.832,20,2.937763948823934,1.0639176061209419
52.832,21,2.9150077947276136,1.2093820498168897
52.832,22,2.8939764647795942,1.3572629056003482
52.832,23,2.888512027550983,1.4005635561624494
52.832,24,2.873499492271674,1.441010700949428
52.832,25,2.85246897001445,1.4727644994183593
52.832,26,2.831466681629894,1.492581039653889
52.832,27,2.7018365409959615,1.5679913177301972
52.832,28,2.5581490318876914,1.6110482535972657
52.832,29,2.422234245908759,1.617791384754929
52.832,30,2.291549232490151,1.6202377729753037
52.832,31,2.1659015961626413,1.6213861349638403
52.832,32,2.044572776970558,1.6213009038675998
52.832,33,1.9268080009738164,1.6199747290918027
52.832,34,1.8123464184479166,1.6173481501164506
52.832,35,1.7009128042278834,1.6133358779125486
52.832,36,1.5921829071955143,1.6078317612073998
52.832,37,1.4857439437928133,1.6007139308153693
52.832,38,1.380916776844654,1.591854040983182
52.832,39,1.2786714330324451,1.5816364929873112
52.832,40,1.177427298420546,1.5702814076587577
52.832,41,1.0767823373134764,1.5580484367932497
52.832,42,1.0767823373134764,1.5580484367932497
52.832,43,1.0767823373134764,1.5580484367932497
52.832,44,1.0757814590588481,1.5573559573336266
52.832,45,1.0732740815938029,1.5545362848723643
52.832,46,1.0142566399011284,1.4434004565733223
52.832,47,0.9808486488891545,1.3140609958901504
52.832,48,0.9778127997092703,1.172563167573129
52.832,49,0.9831226285470591,1.0308758286625712
52.832,50,0.987749718999053,0.8928135071223244
52.832,51,0.9910154547808677,0.7578638285577437
52.832,52,0.9931537484990071,0.6255842588635536
52.832,53,0.9944752444937396,0.4956824627441445
52.832,54,0.9952847638884151,0.36781205101387066
52.832,55,0.995872000972563,0.24156566218436756
52.832,56,0.9965136554503026,0.1164681209571794
52.832,57,0.997478399277251,-0.008031780164982363
52.832,58,0.9976343126370433,-0.04104167347115107
52.832,59,1.005274043898093,-0.07112526729627605
52.832,60,1.0174815237288772,-0.09385519706890504
52.832,61,1.0293580227184804,-0.10693649850165482
52.832,62,1.0353014143120975,-0.11090959827291949
52.832,63,1.0359000175633934,-0.1111246445286531
52.832,64,1.0472624264265462,-0.11227094547926081
52.832,65,1.0473144137396375,-0.11226342072543366
52.832,66,1.0583770600935585,-0.10774224830197254
52.832,67,1.059998326182018,-0.10655488139160127
52.832,68,1.1510501657566423,0.002733564147794243
52.832,69,1.1569844071096196,0.01511690954473937
52.832,70,1.1606400373370829,0.033217000326244514
52.832,71,1.159725887839551,0.052185566348170655
52.832,72,1.1540021985570845,0.0709860036563055
52.832,73,1.144615009867392,0.08654522321021807
52.832,74,1.134145790292349,0.09691500860169065
52.832,75,1.125807426077683,0.10183767333381309
52.832,76,1.1224951515851183,0.10281152862858416
52.832,77,1.1181419354882276,0.10297957205134867
52.832,78,0.9837733192924651,0.07450633597912873
52.832,79,0.9837733192924651,0.07450633597912873
52.832,80,0.9819576749865209,0.0729581540782226
52.832,81,0.9806791287720215,0.07115251958643837
52.832,82,0.9801525740313061,0.06978495435059898
52.832,83,0.9801498836590964,0.06976244265765592
52.832,84,0.982348683483772,0.05289933411472027
52.832,85,1.0260982896843474,-0.05704028049199819
52.832,86,1.0318343413148556,-0.06501400018556605
52.832,87,1.033980462952748,-0.06682976989434372
52.832,88,1.0340420426085586,-0.06686006471068982
52.832,89,1.0469753241345225,-0.06964639205078385
52.832,90,1.059430014197162,-0.06923815228113232
52.832,91,1.0621615043849604,-0.06845965277149745
52.832,92,1.062789618386979,-0.06809797585465033
52.832,93,1.0632742201991432,-0.06763072342068868
52.832,94,1.1368723453659129,0.05002948542491302
52.832,95,1.1376374890835155,0.05241995457504046
52.832,96,1.137931852028493,0.0572645479329292
52.832,97,1.1364725011832673,0.06492016112319408
52.832,98,1.1325791650042865,0.07324667203380042
52.832,99,1.1268836104710531,0.08019887616699607
52.832,100,1.1209461357120845,0.08457783210882568
