diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
6.491,6.5520000000000005,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891719061214051e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891719061214051e-12,nan,1,6.517,125.98269624522268,319.6989517684045,-4.891719061214051e-12,0.03500000000000014,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.511,6.557,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891719898749639e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891719898749639e-12,nan,1,6.52,125.98269624522268,319.6989517684045,-4.891719898749639e-12,0.03700000000000081,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.531,6.559,1,1,-4.999999999995931,2.4,-4.891719898749639e-12,1,-4.99999999999593,2.4000000000000123,-4.8917204647157636e-12,1.246617817651181e-14,-3.242747026281775e-17,125.98269624522268,319.6989517684045,-4.8917204647157636e-12,-3.242747026281775e-17,1,6.532,125.98269624522268,319.6989517684045,-4.8917204647157636e-12,0.027000000000000135,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.551,6.5600000000000005,1,1,-4.999999999995931,2.4,-4.8917204647157636e-12,1,-4.99999999999593,2.4000000000000123,-4.8917204647157636e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.8917208509198315e-12,-2.2127863121995403e-17,1,6.552,125.98269624522268,319.6989517684045,-4.8917208509198315e-12,0.008000000000000895,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.571,6.5840000000000005,1,1,-4.999999999995931,2.4,-4.891721104696496e-12,1,-4.99999999999593,2.4000000000000123,-4.8917208509198315e-12,1.246617817651181e-14,1.4540331813792797e-17,125.98269624522268,319.6989517684045,-4.891721104696496e-12,0.0,1,6.571,125.98269624522268,319.6989517684045,-4.891721104696496e-12,0.013000000000000789,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.591,6.6080000000000005,1,1,-4.999999999995931,2.4,-4.891721267227933e-12,1,-4.99999999999593,2.4000000000000123,-4.891721104696496e-12,1.246617817651181e-14,9.312365401211718e-18,125.98269624522268,319.6989517684045,-4.891721267227933e-12,0.0,1,6.605,125.98269624522268,319.6989517684045,-4.891721267227933e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.611,6.613,1,1,-4.999999999995931,2.4,-4.891721382264174e-12,1,-4.99999999999593,2.4000000000000123,-4.891721267227933e-12,1.246617817651181e-14,6.5910910678228056e-18,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.0,1,6.611,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.631,6.633,1,1,-4.999999999995931,2.4,-4.8917214606209996e-12,1,-4.99999999999593,2.4000000000000123,-4.8917214606209996e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,0.0,1,6.631,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,0.0019999999999997797,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.651,6.655,1,1,-4.999999999995931,2.4,-4.891721505852838e-12,1,-4.99999999999593,2.4000000000000123,-4.8917214606209996e-12,1.246617817651181e-14,2.5915934489238327e-18,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.0,1,6.651,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.671,6.674,1,1,-4.999999999995931,2.4,-4.891721546431696e-12,1,-4.99999999999593,2.4000000000000123,-4.891721505852838e-12,1.246617817651181e-14,2.3249972977747065e-18,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.0,1,6.671,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.691,6.692,1,1,-4.999999999995931,2.4,-4.891721581700105e-12,1,-4.99999999999593,2.4000000000000123,-4.891721546431696e-12,1.246617817651181e-14,2.020731003290291e-18,125.98269624522268,319.6989517684045,-4.891721581700105e-12,0.0,1,6.691,125.98269624522268,319.6989517684045,-4.891721581700105e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.711,6.7170000000000005,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,1,-4.99999999999593,2.4000000000000123,-4.891721581700105e-12,1.246617817651181e-14,6.737106205857574e-19,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.0,1,6.712,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.005000000000000782,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.731,6.7330000000000005,1,1,-4.999999999995931,2.4,-4.8917216013427e-12,1,-4.99999999999593,2.4000000000000123,-4.891721593458574e-12,1.246617817651181e-14,4.517271333706599e-19,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.0,1,6.732,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.751,6.758,1,1,-4.999999999995931,2.4,-4.891721598482662e-12,1,-4.99999999999593,2.4000000000000123,-4.891721598482662e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721598482662e-12,0.0,1,6.751,125.98269624522268,319.6989517684045,-4.891721598482662e-12,0.006999999999999673,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.771,6.781000000000001,1,1,-4.999999999995931,2.4,-4.891721593112382e-12,1,-4.99999999999593,2.4000000000000123,-4.891721593112382e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721593112382e-12,0.0,1,6.773,125.98269624522268,319.6989517684045,-4.891721593112382e-12,0.008000000000000895,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.791,6.796,1,1,-4.999999999995931,2.4,-4.891721596149678e-12,1,-4.99999999999593,2.4000000000000123,-4.891721593112382e-12,1.246617817651181e-14,1.740242266788265e-19,125.98269624522268,319.6989517684045,-4.891721596149678e-12,0.0,1,6.792,125.98269624522268,319.6989517684045,-4.891721596149678e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.811,6.813000000000001,1,1,-4.999999999995931,2.4,-4.891721593212584e-12,1,-4.99999999999593,2.4000000000000123,-4.891721596149678e-12,1.246617817651181e-14,-1.6828307811881748e-19,125.98269624522268,319.6989517684045,-4.891721593212584e-12,0.0,1,6.811,125.98269624522268,319.6989517684045,-4.891721593212584e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.831,6.840000000000001,1,1,-4.999999999995931,2.4,-4.891721596154774e-12,1,-4.99999999999593,2.4000000000000123,-4.891721593212584e-12,1.246617817651181e-14,1.6857507858853063e-19,125.98269624522268,319.6989517684045,-4.891721596154774e-12,0.0,1,6.838,125.98269624522268,319.6989517684045,-4.891721596154774e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.851,6.86,1,1,-4.999999999995931,2.4,-4.891721604021208e-12,1,-4.99999999999593,2.4000000000000123,-4.891721596154774e-12,1.246617817651181e-14,4.507134858374237e-19,125.98269624522268,319.6989517684045,-4.891721604021208e-12,0.0,1,6.8580000000000005,125.98269624522268,319.6989517684045,-4.891721604021208e-12,0.0019999999999997797,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.871,6.8740000000000006,1,1,-4.999999999995931,2.4,-4.891721613319509e-12,1,-4.99999999999593,2.4000000000000123,-4.891721604021208e-12,1.246617817651181e-14,5.327533990720211e-19,125.98269624522268,319.6989517684045,-4.891721613319509e-12,0.0,1,6.871,125.98269624522268,319.6989517684045,-4.891721613319509e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.891,6.894,1,1,-4.999999999995931,2.4,-4.89172161652558e-12,1,-4.99999999999593,2.4000000000000123,-4.891721613319509e-12,1.246617817651181e-14,1.836943065866686e-19,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.0,1,6.891,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.911,6.917000000000001,1,1,-4.999999999995931,2.4,-4.891721601518702e-12,1,-4.99999999999593,2.4000000000000123,-4.89172161652558e-12,1.246617817651181e-14,-8.598307665477747e-19,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.0,1,6.913,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.931,6.936000000000001,1,1,-4.999999999995931,2.4,-4.89172159572103e-12,1,-4.99999999999593,2.4000000000000123,-4.891721601518702e-12,1.246617817651181e-14,-3.3218212255683476e-19,125.98269624522268,319.6989517684045,-4.89172159572103e-12,0.0,1,6.931,125.98269624522268,319.6989517684045,-4.89172159572103e-12,0.005000000000000782,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.9510000000000005,6.955,1,1,-4.999999999995931,2.4,-4.891721590141434e-12,1,-4.99999999999593,2.4000000000000123,-4.89172159572103e-12,1.246617817651181e-14,-3.1968728869947095e-19,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.0,1,6.9510000000000005,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.0039999999999995595,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.971,6.972,1,1,-4.999999999995931,2.4,-4.891721588653183e-12,1,-4.99999999999593,2.4000000000000123,-4.891721590141434e-12,1.246617817651181e-14,-8.527052423260776e-20,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.0,1,6.972,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.991,6.993,1,1,-4.999999999995931,2.4,-4.891721584718048e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588653183e-12,1.246617817651181e-14,-2.2546661914554635e-19,125.98269624522268,319.6989517684045,-4.891721584718048e-12,0.0,1,6.991,125.98269624522268,319.6989517684045,-4.891721584718048e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.011,7.011,1,1,-4.999999999995931,2.4,-4.891721580338541e-12,1,-4.99999999999593,2.4000000000000123,-4.891721584718048e-12,1.246617817651181e-14,-2.509272643178427e-19,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.0,1,7.011,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.031,7.033,1,1,-4.999999999995931,2.4,-4.891721573277973e-12,1,-4.99999999999593,2.4000000000000123,-4.891721580338541e-12,1.246617817651181e-14,-4.04540755358361e-19,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.0,1,7.033,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.051,7.053000000000001,1,1,-4.999999999995931,2.4,-4.891721574477688e-12,1,-4.99999999999593,2.4000000000000123,-4.891721574477688e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.0,1,7.052,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.0010000000000012221,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.071,7.074000000000001,1,1,-4.999999999995931,2.4,-4.891721582283157e-12,1,-4.99999999999593,2.4000000000000123,-4.891721574477688e-12,1.246617817651181e-14,4.472204493102845e-19,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.0,1,7.073,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.091,7.094,1,1,-4.999999999995931,2.4,-4.891721576964807e-12,1,-4.99999999999593,2.4000000000000123,-4.891721576964807e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.0,1,7.093,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.111,7.1160000000000005,1,1,-4.999999999995931,2.4,-4.891721588153328e-12,1,-4.99999999999593,2.4000000000000123,-4.891721576964807e-12,1.246617817651181e-14,6.410550264486083e-19,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.0,1,7.113,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.131,7.134,1,1,-4.999999999995931,2.4,-4.891721594091363e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588153328e-12,1.246617817651181e-14,3.4022433108716054e-19,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.0,1,7.132,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.002000000000000668,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.151,7.155,1,1,-4.999999999995931,2.4,-4.891721588400199e-12,1,-4.99999999999593,2.4000000000000123,-4.891721594091363e-12,1.246617817651181e-14,-3.2607968763344315e-19,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.0,1,7.152,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.0030000000000001137,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
7.171,7.176,1,1,-4.999999999995931,2.4,-4.8917215767037495e-12,1,-4.99999999999593,2.4000000000000123,-4.891721588400199e-12,1.246617817651181e-14,-6.701571845320728e-19,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.0,1,7.172,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
