diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_age_s,state_fresh,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,pixel_pose_fresh,pred_world_x,pred_world_y,localization_error_m,pred_world_x_calibrated,pred_world_y_calibrated,localization_error_calibrated_m,localization_error_captime_m,state_error_captime_m,bev_y_calibration_offset_m,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,yolo_score_raw,yolo_score_selected,yolo_detected_after_threshold,yolo_best_class_id,yolo_target_candidate_count,bbox_area_px,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,logit_margin,class_entropy,mask_area_px,mask_bottom_u,mask_bottom_v,mask_used,mask_polygon_points,confidence_logit,mask_compactness,mask_border_frac,mask_score,selected_pixel_source_code,yolo_raw_best_score,yolo_selected_score,yolo_num_target_candidates,yolo_selected_class_id,yolo_selected_pixel_source,yolo_bbox_area,yolo_mask_area,yolo_inference_ms,detector_callback_ms,yolo_receive_stamp,yolo_start_stamp,yolo_finish_stamp,yolo_publish_stamp,yolo_latency_s,frame_age_at_publish_s,detector_total_latency_s,camera_relative_bearing_deg,seed
5.2,5.388,1,1,-5.249999999995931,-0.75,-4.8917225654004554e-12,0,nan,nan,nan,nan,0.0,nan,nan,130.7633683131344,281.21976281248993,nan,nan,0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,nan,nan,nan,nan,nan,nan,nan,130.7633683131344,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,52.53132400002869,57.77530300019862,5.208,5.208,5.208,5.208,0.0,0.008000000000000007,0.008000000000000007,42.13759477363007,0
5.4,5.5680000000000005,1,1,-5.249999999995931,-0.75,-4.891722538199928e-12,1,-5.276399197943865,-0.7277492739540099,4.5542200090556555e-43,0.3680000000000003,1.0,0.034525533476948776,2.8027505598787847e-10,131.27806074248429,281.4567677929343,nan,nan,1,5.2,130.7633683131344,281.21976281248993,0.0,0.3680000000000003,1.0,-5.2970187131218935,-0.8150155204450297,0.08023576062305142,-5.276399197943865,-0.7277492739540099,0.034525533476948776,0.034525533476948776,0.034525533476948776,0.05,nan,nan,nan,nan,nan,nan,nan,131.27806074248429,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,53.36747800038211,60.97050600010334,5.408,5.408,5.408,5.408,0.0,0.008000000000000007,0.008000000000000007,42.13759477363007,0
5.6,5.784000000000001,1,1,-5.249999999995931,-0.75,-4.891722495044135e-12,1,-5.269417206398228,-0.7311548174787323,4.5542200090556555e-43,0.38400000000000034,1.0,0.027058618012184007,2.802750535152337e-10,130.1019687188799,281.7134627306907,nan,nan,1,5.4,131.27806074248429,281.4567677929343,0.0,0.38400000000000034,1.0,-5.290018962336244,-0.8184335605629739,0.07927590780383163,-5.269417206398228,-0.7311548174787323,0.027058618012184007,0.027058618012184007,0.027058618012184007,0.05,nan,nan,nan,nan,nan,nan,nan,130.1019687188799,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,52.94666400004644,60.09591499969247,5.607,5.607,5.607,5.607,0.0,0.007000000000000561,0.007000000000000561,42.13759477363007,0
5.8,5.982,1,1,-5.249999999995931,-0.75,-4.891722438996523e-12,1,-5.279810920102172,-0.7347939488609379,4.5542200090556555e-43,0.38200000000000056,1.0,0.03346513034225958,2.802750503039421e-10,131.94163813717114,282.2989486389105,nan,nan,1,5.6,130.1019687188799,281.7134627306907,0.0,0.38200000000000056,1.0,-5.3004629766633995,-0.822133233737456,0.08803246800791113,-5.279810920102172,-0.7347939488609379,0.03346513034225958,0.03346513034225958,0.03346513034225958,0.05,nan,nan,nan,nan,nan,nan,nan,131.94163813717114,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,52.54253200018866,57.873753999956534,5.804,5.804,5.804,5.804,0.0,0.004000000000000448,0.004000000000000448,42.13759477363007,0
6.0,6.2010000000000005,1,1,-5.249999999995931,-0.75,-4.891722417865378e-12,1,-5.256700190208134,-0.743207523591465,4.5542200090556555e-43,0.4010000000000007,1.0,0.00954097922858039,2.8027504909321666e-10,129.93390285623403,280.0864462047352,nan,nan,1,6.0,129.93390285623403,280.0864462047352,0.0,0.2010000000000005,1.0,-5.313552581346064,-0.798641536656204,0.08003080459761794,-5.292913570130576,-0.7114795027831029,0.057666309120127116,0.057666309120127116,0.00954097922858039,0.05,nan,nan,nan,nan,nan,nan,nan,129.93390285623403,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,60.030025000287424,73.41832800011616,6.002000000000001,6.002000000000001,6.002000000000001,6.002000000000001,0.0,0.002000000000000668,0.002000000000000668,42.13759477363007,0
6.2,6.421,1,1,-5.249999999995931,-0.75,-4.891722398299035e-12,1,-5.292913570130576,-0.7114795027831029,4.5542200090556555e-43,0.42100000000000026,1.0,0.057666309120127116,2.8027504797214777e-10,130.01436362950366,281.39319365512847,nan,nan,1,6.0,129.93390285623403,280.0864462047352,0.0,0.42100000000000026,1.0,-5.313552581346064,-0.798641536656204,0.08003080459761794,-5.292913570130576,-0.7114795027831029,0.057666309120127116,0.057666309120127116,0.057666309120127116,0.05,nan,nan,nan,nan,nan,nan,nan,130.01436362950366,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,58.95443000008527,72.83775900032197,6.215000000000001,6.215000000000001,6.215000000000001,6.215000000000001,0.0,0.015000000000000568,0.015000000000000568,42.13759477363007,0
6.4,6.599,1,1,-5.249999999995931,-0.75,-4.891722388134053e-12,1,-5.282950495206396,-0.7302110251316569,4.5542200090556555e-43,0.399,1.0,0.03843616345259759,2.8027504738973724e-10,128.31260731740218,281.1330760118487,nan,nan,1,6.2,130.01436362950366,281.39319365512847,0.0,0.399,1.0,-5.303602175772773,-0.817516958316135,0.08620749914174605,-5.282950495206396,-0.7302110251316569,0.03843616345259759,0.03843616345259759,0.03843616345259759,0.05,nan,nan,nan,nan,nan,nan,nan,128.31260731740218,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,51.12327100005132,59.61981800010108,6.401000000000001,6.401000000000001,6.401000000000001,6.401000000000001,0.0,0.001000000000000334,0.001000000000000334,42.13759477363007,0
6.6,6.795000000000001,1,1,-5.249999999995931,-0.75,-4.8917223922921964e-12,1,-5.302400140975311,-0.7264418128065211,4.5542200090556555e-43,0.39500000000000046,1.0,0.05745226678297267,2.802750476279813e-10,129.39172714478795,280.6196003210778,nan,nan,1,6.4,128.31260731740218,281.1330760118487,0.0,0.39500000000000046,1.0,-5.3231169602496,-0.8137648952481504,0.09701572935737848,-5.302400140975311,-0.7264418128065211,0.05745226678297267,0.05745226678297267,0.05745226678297267,0.05,nan,nan,nan,nan,nan,nan,nan,129.39172714478795,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,52.72081700013587,63.124953000169626,6.619000000000001,6.619000000000001,6.619000000000001,6.619000000000001,0.0,0.019000000000001016,0.019000000000001016,42.13759477363007,0
6.8,6.995,1,1,-5.249999999995931,-0.75,-4.891722356471295e-12,1,-5.294807219397158,-0.7191141531451979,4.5542200090556555e-43,0.39500000000000046,1.0,0.05442079057132433,2.802750455755948e-10,130.0933791091837,281.0355675194121,nan,nan,1,6.8,130.0933791091837,281.0355675194121,0.0,0.19500000000000028,1.0,-5.305270762245422,-0.8123576324902031,0.08332665533563027,-5.284626600248793,-0.7250937747367254,0.042653505154166084,0.042653505154166084,0.05442079057132433,0.05,nan,nan,nan,nan,nan,nan,nan,130.0933791091837,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,55.89583199980552,64.82867799968517,6.795000000000001,6.795000000000001,6.795000000000001,6.795000000000001,0.0,0.0,0.0,42.13759477363007,0
7.0,7.175000000000001,1,1,-5.249999999995931,-0.75,-4.891722336161593e-12,1,-5.284626600248793,-0.7250937747367254,4.5542200090556555e-43,0.3750000000000009,1.0,0.042653505154166084,2.802750444119346e-10,131.04926862841515,282.39438104522395,nan,nan,1,6.8,130.0933791091837,281.0355675194121,0.0,0.3750000000000009,1.0,-5.305270762245422,-0.8123576324902031,0.08332665533563027,-5.284626600248793,-0.7250937747367254,0.042653505154166084,0.042653505154166084,0.042653505154166084,0.05,nan,nan,nan,nan,nan,nan,nan,131.04926862841515,0.7872214913368225,0.7872214913368225,1.0,0.0,275.0,486.40994696877897,118.3327407836914,261.58697509765625,142.94253540039062,281.35186767578125,nan,nan,nan,nan,nan,0.0,nan,1.3082578871090214,nan,nan,nan,1.0,0.7872214913368225,0.7872214913368225,275.0,0.0,bbox_bottom,486.40994696877897,nan,52.64969599966207,60.214400999939244,6.995,6.995,6.995,6.995,0.0,0.0,0.0,42.13759477363007,0
