stamp,x,y,yaw,cov_x,cov_y,cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,efe_total,efe_risk,efe_ambiguity,efe_control,efe_boundary,seed
6.621,4.054756527769222e-12,0.0,-4.946409172160331e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.682,4.054756527769222e-12,0.0,-4.946409161786545e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.785,4.054756527769222e-12,0.0,-4.946409185781217e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.881,4.054756527769222e-12,0.0,-4.946409167502951e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.981,4.054756527769222e-12,0.0,-4.946409175766718e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.081,4.054756527769222e-12,0.0,-4.946409175048628e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.181,4.054756527769222e-12,0.0,-4.946409169525128e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.281,4.054756527769222e-12,0.0,-4.9464091780046646e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.381,4.054756527769222e-12,0.0,-4.9464091760997855e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.482,4.054756527769222e-12,0.0,-4.946409176871497e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.582,4.054756527769222e-12,0.0,-4.9464091754175885e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.681,4.054756527769222e-12,0.0,-4.946409186122242e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.789,4.054756527769222e-12,0.0,-4.9464092037542946e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.8870000000000005,4.054756527769222e-12,0.0,-4.946409173735896e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.981,4.054756527769222e-12,0.0,-4.94640916932936e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.088,4.054756527769222e-12,0.0,-4.9464091297300066e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.187,4.054756527769222e-12,0.0,-4.946409064462588e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.286,4.054756527769222e-12,0.0,-4.946409027803116e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.389,4.054756527769222e-12,0.0,-4.946408983944152e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.482,4.054756527769222e-12,0.0,-4.94640894850283e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.583,4.054756527769222e-12,0.0,-4.946408923784498e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.681000000000001,4.054756527769222e-12,0.0,-4.946408871216505e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.782,4.054756527769222e-12,0.0,-4.946408842982873e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.882,4.054756527769222e-12,0.0,-4.946408814668717e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.991,4.054756527769222e-12,0.0,-4.946408804891643e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.082,4.054756527769222e-12,0.0,-4.9464087772796446e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.181,4.054756527769222e-12,0.0,-4.946408758142126e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.287,4.054756527769222e-12,0.0,-4.9464087256715255e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.385,4.054756527769222e-12,0.0,-4.946408666722791e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.482,4.054756527769222e-12,0.0,-4.946408645356459e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.582,4.054756527769222e-12,0.0,-4.9464086213309945e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.681000000000001,4.054756527769222e-12,0.0,-4.9464086062944334e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.783,4.054756527769222e-12,0.0,-4.94640857424392e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.881,4.054756527769222e-12,0.0,-4.9464085469844825e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.982,4.054756527769222e-12,0.0,-4.9464085064714605e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.081,4.054756527769222e-12,0.0,-4.9464084700199996e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.181,4.054756527769222e-12,0.0,-4.946408451142142e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.283,4.054756527769222e-12,0.0,-4.946408452273095e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.381,4.054756527769222e-12,0.0,-4.9464084265657116e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.481,4.054756527769222e-12,0.0,-4.946408385314771e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.581,4.054756527769222e-12,0.0,-4.946408365465816e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.681000000000001,4.054756527769222e-12,0.0,-4.946408348166524e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.782,4.054756527769222e-12,0.0,-4.946408313234173e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.881,4.054756527769222e-12,0.0,-4.946408299007327e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.981,4.054756527769222e-12,0.0,-4.946408266116712e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.082,4.054756527769222e-12,0.0,-4.946408262840424e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.181,4.054756527769222e-12,0.0,-4.946408225533984e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.283,4.054756527769222e-12,0.0,-4.946408195848236e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.386,4.054756527769222e-12,0.0,-4.946408175087605e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.483,4.054756527769222e-12,0.0,-4.946408145558458e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.587,4.054756527769222e-12,0.0,-4.946408140028653e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.683,4.054756527769222e-12,0.0,-4.946408148143125e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.781,4.054756527769222e-12,0.0,-4.9464081171914e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.885,4.054756527769222e-12,0.0,-4.946408074084836e-12,0.0,0.0,1e-12,0.0,0.0,4.2,-3.5,5.467174773131544,0,0.0,0.0,0.0,0.0,0.0,0.0,0
