stamp,x,y,yaw,cov_x,cov_y,cov_yaw,planner_belief_x,planner_belief_y,planner_belief_yaw,planner_cov_x,planner_cov_y,planner_cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,optimizer_success,optimizer_status,optimizer_nit,optimizer_nfev,optimizer_message,plan_time_ms,solve_time_ms,measurement_available,belief_age_s,p_vis_plan,p_vis_plan_eff,r_plan_u_std,r_plan_v_std,efe_total,efe_risk,efe_ambiguity,efe_control,efe_visibility,efe_obstacle,seed
6.568,-5.016907624788846,2.4842987649489316,1.7480270162195286,0.0,0.0,0.012449500749243761,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.634,-5.0270285891983715,2.5283006795672507,1.7737925589173238,0.0,0.0,0.01523810728607747,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.7330000000000005,-5.014038976229413,2.5134562218969236,1.717639152331433,0.0,0.0,0.025324470859099463,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.898,-5.014316342191195,2.4766631689034506,1.6814461718380116,0.0,0.0,0.011563467466088191,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.03,-5.00798614481972,2.520017966706561,1.7512962172159197,0.0,0.0,0.011822494626457817,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.129,-5.001910366047969,2.518052470405571,1.7739986643573287,0.0,0.0,0.016127522504542923,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.228,-5.023547656518965,2.481735473939517,1.7461680066541596,0.0,0.0,0.0001,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.327,-5.016075731656637,2.5329525104521786,1.713355616849178,0.0,0.0,0.0001,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.956210035499439,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.426,-5.0277847942691665,2.5073412729270714,1.7783663445831157,0.0,0.0,0.013692344245530232,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.942980063570653,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.525,-5.012115175555372,2.5078497139388762,1.8171114890643623,0.0,0.0,0.024405826406617103,nan,nan,nan,nan,nan,nan,0.0,0.0,-0.8,-3.0,6.933853382029391,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
