diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,perception_backend,seed
6.531,6.546,1,1,-4.999999999995931,2.4,-4.891721104696496e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721267227933e-12,-9.312365401211718e-18,1,6.54,125.98269624522268,319.6989517684045,-4.891721267227933e-12,-0.009000000000000341,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.551,6.553000000000001,1,1,-4.999999999995931,2.4,-4.891721382264174e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.0,1,6.551,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.571,6.573,1,1,-4.999999999995931,2.4,-4.8917214606209996e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,0.0,1,6.572,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,-0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.591,6.594,1,1,-4.999999999995931,2.4,-4.891721505852838e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.0,1,6.591,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.611,6.615,1,1,-4.999999999995931,2.4,-4.891721546431696e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.0,1,6.611,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.631,6.644,1,1,-4.999999999995931,2.4,-4.891721581700105e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721581700105e-12,0.0,1,6.64,125.98269624522268,319.6989517684045,-4.891721581700105e-12,-0.008999999999999453,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.651,6.654000000000001,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.0,1,6.652,125.98269624522268,319.6989517684045,-4.891721593458574e-12,-0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.671,6.688000000000001,1,1,-4.999999999995931,2.4,-4.8917216013427e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.0,1,6.682,125.98269624522268,319.6989517684045,-4.8917216013427e-12,-0.01100000000000012,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.691,6.694000000000001,1,1,-4.999999999995931,2.4,-4.891721598482662e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721598482662e-12,0.0,1,6.691,125.98269624522268,319.6989517684045,-4.891721598482662e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
6.711,6.714,1,1,-4.999999999995931,2.4,-4.891721593112382e-12,0,nan,nan,nan,nan,nan,125.98269624522268,319.6989517684045,-4.891721593112382e-12,0.0,1,6.712,125.98269624522268,319.6989517684045,-4.891721593112382e-12,-0.0009999999999994458,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,homography,0
