point_idx,x,y,theta
0,-5.246551,-0.741217,0.000000
1,-5.132689,-0.741217,-0.230395
2,-5.060812,-0.758077,-0.463480
3,-5.037908,-0.769524,-0.697973
4,-5.033740,-0.773021,-0.933269
5,-4.968603,-0.860959,-1.178037
6,-4.934360,-0.943616,-1.426534
7,-4.922359,-1.026224,-1.593329
8,-4.924350,-1.114569,-1.624896
9,-4.929511,-1.209879,-1.636456
10,-4.936300,-1.313128,-1.638916
11,-4.943981,-1.425714,-1.631435
12,-4.951486,-1.549312,-1.611500
13,-4.957044,-1.685783,-1.576234
14,-4.957859,-1.835780,-1.535685
15,-4.952593,-1.985688,-1.519877
16,-4.950520,-2.026375,-1.281411
17,-4.924474,-2.113852,-1.045094
18,-4.862859,-2.220055,-0.810708
19,-4.771828,-2.315815,-0.577277
20,-4.646136,-2.397677,-0.338292
21,-4.504637,-2.447458,-0.111677
22,-4.357604,-2.463947,0.090973
23,-4.208224,-2.450320,0.107591
24,-4.059092,-2.434212,0.112035
25,-3.910032,-2.417442,0.121820
26,-3.761144,-2.399214,0.141003
27,-3.614872,-2.378452,0.172326
28,-3.484704,-2.355796,0.218290
29,-3.372843,-2.330982,0.281261
30,-3.277871,-2.303543,0.362011
31,-3.186370,-2.268891,0.423170
32,-3.108305,-2.233732,0.458990
33,-3.040203,-2.200077,0.471974
34,-2.980415,-2.169558,0.464498
35,-2.976319,-2.167506,0.677368
36,-2.972722,-2.164612,0.890169
37,-2.969791,-2.160992,1.103026
38,-2.967643,-2.156742,1.316047
39,-2.931045,-2.016200,1.532348
40,-2.925280,-1.866314,1.730691
41,-2.947227,-1.730222,1.751752
42,-2.970107,-1.605169,1.720220
43,-2.992437,-1.456841,1.689067
44,-3.009349,-1.314512,1.663688
45,-3.021843,-1.180398,1.644255
46,-3.031216,-1.053029,1.630384
47,-3.038498,-0.930969,1.621700
48,-3.044527,-0.812633,1.617913
49,-3.050010,-0.696356,1.618831
50,-3.055582,-0.580453,1.624360
51,-3.056092,-0.570926,1.874175
52,-3.056314,-0.570218,2.123988
53,-3.056314,-0.570218,2.373802
54,-3.056314,-0.570218,2.623617
55,-3.056314,-0.570218,2.873436
56,-3.056314,-0.570218,3.123256
57,-3.056314,-0.570218,-2.910107
58,-3.056314,-0.570218,-2.660282
59,-3.056457,-0.570293,-2.410456
60,-3.056458,-0.570294,-2.160612
61,-3.129882,-0.679999,-1.910612
62,-3.130624,-0.682096,-1.660718
63,-3.131701,-0.694041,-1.410988
64,-3.128946,-0.711133,-1.161396
65,-3.121173,-0.729046,-0.911874
66,-3.109824,-0.743701,-0.662349
67,-3.098540,-0.752501,-0.412765
68,-3.091838,-0.755436,-0.163101
69,-2.947307,-0.779221,0.086290
70,-2.947307,-0.779221,0.335734
71,-2.947307,-0.779221,0.585212
72,-2.941632,-0.775460,0.834783
73,-2.937806,-0.771235,1.084496
74,-2.937148,-0.769992,1.334238
75,-2.935255,-0.762137,1.584050
76,-2.935367,-0.753647,1.833921
77,-2.965824,-0.640579,2.083485
78,-2.966781,-0.638879,2.333049
79,-2.968533,-0.637044,2.582613
80,-2.971019,-0.635489,2.832178
81,-2.973990,-0.634539,3.081742
82,-2.977055,-0.634356,-2.951878
83,-2.979814,-0.634885,-2.702313
84,-2.982247,-0.636029,-2.452747
85,-3.071945,-0.709885,-2.202798
86,-3.075328,-0.714507,-1.952880
87,-3.078815,-0.723184,-1.702980
88,-3.078912,-0.723910,-1.453147
89,-3.078123,-0.730585,-1.203394
90,-3.074808,-0.739199,-0.953680
91,-3.070322,-0.745521,-0.703964
92,-3.066952,-0.748383,-0.454226
93,-3.066177,-0.748761,-0.204462
94,-2.937228,-0.775500,0.045538
95,-2.937228,-0.775500,0.295538
96,-2.937228,-0.775500,0.545538
97,-2.937228,-0.775500,0.795538
98,-2.937228,-0.775500,1.045538
99,-2.937228,-0.775500,1.295538
100,-2.937228,-0.775500,1.545538
101,-2.937227,-0.775488,1.795538
102,-2.965144,-0.653369,2.045004
103,-2.967893,-0.648013,2.294462
104,-2.973333,-0.641857,2.543908
105,-2.979930,-0.637366,2.793341
106,-2.988359,-0.634306,3.042763
107,-2.993923,-0.633754,-2.991008
108,-2.996555,-0.634153,-2.741596
109,-3.000596,-0.635862,-2.492184
110,-3.001978,-0.636911,-2.242768
111,-3.074800,-0.728458,-1.993015
112,-3.075059,-0.729034,-1.743269
113,-3.075069,-0.729091,-1.493526
114,-3.075069,-0.729091,-1.243779
115,-3.075069,-0.729091,-0.994026
116,-3.075069,-0.729091,-0.744268
117,-3.075069,-0.729091,-0.494508
118,-3.075069,-0.729091,-0.244747
119,-2.946557,-0.761187,0.005252
120,-2.946557,-0.761187,0.255252
