plan_stamp,point_idx,x,y
65.011,0,-5.246550525776481,-0.7412173733737701
65.011,1,-5.132688721532844,-0.7412173733737701
65.011,2,-5.060812231394361,-0.7580767443872848
65.011,3,-5.037907941932722,-0.7695240820119215
65.011,4,-5.033739670049161,-0.7730205486545073
65.011,5,-4.968602860005355,-0.8609591677650658
65.011,6,-4.934359531921404,-0.9436158248394257
65.011,7,-4.922358894636672,-1.0262243094048338
65.011,8,-4.924349879214084,-1.1145687642728506
65.011,9,-4.929511227384904,-1.2098794354413545
65.011,10,-4.936300270348903,-1.3131280724921077
65.011,11,-4.943981444428915,-1.4257137081675102
65.011,12,-4.951485541943738,-1.5493123024226558
65.011,13,-4.957043506356781,-1.6857825144326053
65.011,14,-4.95785912882771,-1.8357802969494976
65.011,15,-4.952593438646869,-1.9856878434804157
65.011,16,-4.950519902497054,-2.026374921495173
65.011,17,-4.924474267856052,-2.1138515636231094
65.011,18,-4.8628593028603015,-2.220055345996136
65.011,19,-4.771828382034302,-2.3158148941151335
65.011,20,-4.646135642385135,-2.3976765774565285
65.011,21,-4.504637202292256,-2.4474580142706843
65.011,22,-4.357604141548385,-2.46394684186611
65.011,23,-4.208224414393104,-2.4503197689957554
65.011,24,-4.059091767710076,-2.4342122026583066
65.011,25,-3.910032169757711,-2.417442102531018
65.011,26,-3.7611437991135745,-2.3992142917207713
65.011,27,-3.6148722100658714,-2.378451830076724
65.011,28,-3.484704432180282,-2.3557957842947594
65.011,29,-3.3728431625424236,-2.3309821543722125
65.011,30,-3.2778710286422257,-2.303542793731364
65.011,31,-3.1863703074592102,-2.2688914412360845
65.011,32,-3.1083053142007757,-2.2337324745851808
65.011,33,-3.0402030409574055,-2.2000769437754224
65.011,34,-2.980414772785828,-2.1695579241622593
65.011,35,-2.976318925400709,-2.167505642894389
65.011,36,-2.9727219073376108,-2.16461249894075
65.011,37,-2.9697906943667176,-2.160992371981835
65.011,38,-2.9676433902304034,-2.156741663808237
65.011,39,-2.931045198122475,-2.0161996141009952
65.011,40,-2.925279509496332,-1.8663142652591147
65.011,41,-2.947227374568766,-1.730221725583112
65.011,42,-2.970106576783281,-1.605169431011972
65.011,43,-2.9924368675006088,-1.4568408831309938
65.011,44,-3.009349132308979,-1.3145122725613907
65.011,45,-3.021843193046546,-1.1803978442556164
65.011,46,-3.0312164321937938,-1.0530285347896498
65.011,47,-3.0384983293693892,-0.9309685549263128
65.011,48,-3.0445272408844954,-0.8126328713204856
65.011,49,-3.050009893545823,-0.6963559073762127
65.011,50,-3.0555815745746857,-0.5804528999984525
65.011,51,-3.056092363466218,-0.5709259414667539
65.011,52,-3.0563138833162395,-0.5702183044220683
65.011,53,-3.0563138833162395,-0.5702183044220683
65.011,54,-3.0563138833162395,-0.5702183044220683
65.011,55,-3.0563138833162395,-0.5702183044220683
65.011,56,-3.0563138833162395,-0.5702183044220683
65.011,57,-3.0563138833162395,-0.5702183044220683
65.011,58,-3.0563141142315584,-0.5702183588513713
65.011,59,-3.0564570698415268,-0.570293021426328
65.011,60,-3.0564577400711834,-0.5702936226002514
65.011,61,-3.129882373025336,-0.6799992073729741
65.011,62,-3.1306238136807716,-0.6820964631929358
65.011,63,-3.131700758833807,-0.6940406419914223
65.011,64,-3.1289457876432394,-0.711132900019318
65.011,65,-3.1211730310305446,-0.7290458618873092
65.011,66,-3.1098242643972425,-0.7437011585246556
65.011,67,-3.0985402876628507,-0.7525012522962355
65.011,68,-3.091837903699283,-0.7554363751267562
65.011,69,-2.9473074551941907,-0.779220694298166
65.011,70,-2.9473074551941907,-0.779220694298166
65.011,71,-2.9473074551941907,-0.779220694298166
65.011,72,-2.941632164541068,-0.7754600048859058
65.011,73,-2.937805580620645,-0.771235496796284
65.011,74,-2.9371482996456773,-0.7699921670294616
65.011,75,-2.9352546877374777,-0.7621372138253548
65.011,76,-2.935367222192154,-0.7536469038394223
65.011,77,-2.965824416878722,-0.6405785503331781
65.011,78,-2.966781076752736,-0.6388790124941234
65.011,79,-2.968532785045885,-0.6370442807673729
65.011,80,-2.9710191587867807,-0.6354889834772703
65.011,81,-2.973990000951783,-0.6345392570240544
65.011,82,-2.977054748691103,-0.6343556109228473
65.011,83,-2.9798139165172373,-0.6348854361330432
65.011,84,-2.9822474948462276,-0.6360289759290568
65.011,85,-3.071944830325801,-0.709885488442555
65.011,86,-3.07532845438228,-0.7145067603699635
65.011,87,-3.0788153789862283,-0.7231843428619007
65.011,88,-3.0789119147265156,-0.723910398824279
65.011,89,-3.078123041751845,-0.7305847419141711
65.011,90,-3.0748076447148263,-0.739198894850291
65.011,91,-3.0703215503839205,-0.7455212166384069
65.011,92,-3.0669515573676738,-0.748382633510443
65.011,93,-3.06617709583371,-0.7487607857133639
65.011,94,-2.9372275064468525,-0.7754997579618198
65.011,95,-2.9372275064468525,-0.7754997579618198
65.011,96,-2.9372275064468525,-0.7754997579618198
65.011,97,-2.9372275064468525,-0.7754997579618198
65.011,98,-2.9372275064468525,-0.7754997579618198
65.011,99,-2.9372275064468525,-0.7754997579618198
65.011,100,-2.9372275064468525,-0.7754997579618198
65.011,101,-2.937227203699044,-0.7754877745720429
65.011,102,-2.965143984351214,-0.6533688656682614
65.011,103,-2.9678928608903523,-0.6480132567381987
65.011,104,-2.9733325939161888,-0.6418567508772495
65.011,105,-2.9799300776932696,-0.6373655613782654
65.011,106,-2.9883587515320342,-0.6343055472059392
65.011,107,-2.9939228383674865,-0.6337538526227263
65.011,108,-2.9965547370693018,-0.6341531990742326
65.011,109,-3.0005956967627574,-0.6358616712893842
65.011,110,-3.0019780404355574,-0.6369112467116383
65.011,111,-3.0748002909328,-0.7284576435268303
65.011,112,-3.0750592320548287,-0.7290340460411388
65.011,113,-3.0750690937412757,-0.7290906560552183
65.011,114,-3.0750690937412757,-0.7290906560552183
65.011,115,-3.0750690486693126,-0.7290907889340176
65.011,116,-3.0750689945865872,-0.729090872066227
65.011,117,-3.0750689945865872,-0.729090872066227
65.011,118,-3.0750689945865872,-0.729090872066227
65.011,119,-2.9465573021517946,-0.7611872018635916
65.011,120,-2.9465573021517946,-0.7611872018635916
