stamp,x,y,yaw,cov_x,cov_y,cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,efe_total,efe_risk,efe_ambiguity,efe_control,efe_boundary,seed
6.289,4.068245737509218e-12,1.998401442961669e-15,-4.891720844190145e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.389,4.068245737509218e-12,1.998401442961669e-15,-4.891720879582196e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.489,4.068245737509218e-12,1.998401442961669e-15,-4.891720909970371e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.59,4.068245737509218e-12,1.998401442961669e-15,-4.891720917411331e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.695,4.068245737509218e-12,1.998401442961669e-15,-4.891720933847069e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.769,4.068245737509218e-12,1.998401442961669e-15,-4.891720927487582e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.893,4.068245737509218e-12,1.998401442961669e-15,-4.891720940642849e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.989,4.068245737509218e-12,1.998401442961669e-15,-4.891720926929225e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.091,4.068245737509218e-12,1.998401442961669e-15,-4.8917209071510945e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.169,4.068245737509218e-12,1.998401442961669e-15,-4.8917209173037494e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.289,4.068245737509218e-12,1.998401442961669e-15,-4.891720881964668e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.389,4.068245737509218e-12,1.998401442961669e-15,-4.8917208723311544e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.489,4.068245737509218e-12,1.998401442961669e-15,-4.8917208880445754e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.59,4.068245737509218e-12,1.998401442961669e-15,-4.891720878434155e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.691,4.068245737509218e-12,1.998401442961669e-15,-4.89172088344047e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.789,4.068245737509218e-12,1.998401442961669e-15,-4.89172088271354e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.897,4.068245737509218e-12,1.998401442961669e-15,-4.891720852396989e-12,0.0,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
