diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
5.12,5.178,1,1,-4.999999999995932,2.4,-4.8917178250445305e-12,1,-4.999999999995933,2.4000000000000092,-4.8917178250445305e-12,9.368072144568357e-15,0.0,125.9826962452227,319.69895176840464,-4.8917178250445305e-12,0.0,1,5.125,125.9826962452227,319.69895176840464,-4.8917178250445305e-12,0.052999999999999936,nan,nan,nan,nan,nan,nan,nan,125.9826962452227,0
5.14,5.178,1,1,-4.999999999995931,2.4,-4.891719061214051e-12,1,-4.99999999999593,2.4000000000000123,-4.891719061214051e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891719061214051e-12,0.0,1,5.144,125.98269624522268,319.6989517684045,-4.891719061214051e-12,0.03399999999999981,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.16,5.178,1,1,-4.999999999995931,2.4,-4.891719898749639e-12,1,-4.99999999999593,2.4000000000000123,-4.891719898749639e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891719898749639e-12,0.0,1,5.166,125.98269624522268,319.6989517684045,-4.891719898749639e-12,0.011999999999999567,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.18,5.192,1,1,-4.999999999995931,2.4,-4.8917204647157636e-12,1,-4.99999999999593,2.4000000000000123,-4.891719898749639e-12,1.246617817651181e-14,3.242747026281775e-17,125.98269624522268,319.6989517684045,-4.8917204647157636e-12,0.0,1,5.188,125.98269624522268,319.6989517684045,-4.8917204647157636e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.2,5.202,1,1,-4.999999999995931,2.4,-4.8917208509198315e-12,1,-4.99999999999593,2.4000000000000123,-4.8917204647157636e-12,1.246617817651181e-14,2.2127863121995403e-17,125.98269624522268,319.6989517684045,-4.8917208509198315e-12,0.0,1,5.2,125.98269624522268,319.6989517684045,-4.8917208509198315e-12,0.0019999999999997797,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.22,5.245,1,1,-4.999999999995931,2.4,-4.891721267227933e-12,1,-4.99999999999593,2.4000000000000123,-4.8917208509198315e-12,1.246617817651181e-14,2.3852697215004517e-17,125.98269624522268,319.6989517684045,-4.891721104696496e-12,9.312365401211718e-18,1,5.244,125.98269624522268,319.6989517684045,-4.891721104696496e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.24,5.246,1,1,-4.999999999995931,2.4,-4.891721267227933e-12,1,-4.99999999999593,2.4000000000000123,-4.8917208509198315e-12,1.246617817651181e-14,2.3852697215004517e-17,125.98269624522268,319.6989517684045,-4.891721267227933e-12,0.0,1,5.245,125.98269624522268,319.6989517684045,-4.891721267227933e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.26,5.273000000000001,1,1,-4.999999999995931,2.4,-4.891721382264174e-12,1,-4.99999999999593,2.4000000000000123,-4.891721382264174e-12,1.246617817651181e-14,0.0,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.0,1,5.266,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.007000000000000561,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.28,5.284000000000001,1,1,-4.999999999995931,2.4,-4.8917214606209996e-12,1,-4.99999999999593,2.4000000000000123,-4.891721382264174e-12,1.246617817651181e-14,4.489515413959249e-18,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,0.0,1,5.28,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,0.004000000000000448,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.3,5.301,1,1,-4.999999999995931,2.4,-4.891721505852838e-12,1,-4.99999999999593,2.4000000000000123,-4.8917214606209996e-12,1.246617817651181e-14,2.5915934489238327e-18,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.0,1,5.3,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.32,5.323,1,1,-4.999999999995931,2.4,-4.891721546431696e-12,1,-4.99999999999593,2.4000000000000123,-4.891721505852838e-12,1.246617817651181e-14,2.3249972977747065e-18,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.0,1,5.322,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.001000000000000334,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.34,5.347,1,1,-4.999999999995931,2.4,-4.891721581700105e-12,1,-4.99999999999593,2.4000000000000123,-4.891721546431696e-12,1.246617817651181e-14,2.020731003290291e-18,125.98269624522268,319.6989517684045,-4.891721581700105e-12,0.0,1,5.341,125.98269624522268,319.6989517684045,-4.891721581700105e-12,0.006000000000000227,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.36,5.365,1,1,-4.999999999995931,2.4,-4.891721593458574e-12,1,-4.99999999999593,2.4000000000000123,-4.891721581700105e-12,1.246617817651181e-14,6.737106205857574e-19,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.0,1,5.363,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.0019999999999997797,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.38,5.397,1,1,-4.999999999995931,2.4,-4.8917216013427e-12,1,-4.99999999999593,2.4000000000000123,-4.891721593458574e-12,1.246617817651181e-14,4.517271333706599e-19,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.0,1,5.392,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.004999999999999893,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
