plan_stamp,point_idx,x,y
66.232,0,-5.253518991578973,-0.7378180880513996
66.232,1,-5.220409652332341,-0.7378180880513996
66.232,2,-5.1949946249904695,-0.7435914593896408
66.232,3,-5.173853833450623,-0.7537199685077158
66.232,4,-5.16034028611738,-0.7644313040420688
66.232,5,-5.067078505429931,-0.880449264767834
66.232,6,-5.005646280686605,-1.0080606648407195
66.232,7,-4.976586167487639,-1.1407042740295603
66.232,8,-4.967434359004644,-1.275097616624802
66.232,9,-4.9596225230390765,-1.4109499442497113
66.232,10,-4.951384748840155,-1.548620174725218
66.232,11,-4.942814137619986,-1.6882820242186725
66.232,12,-4.934224865184248,-1.830097791143412
66.232,13,-4.925947813445495,-1.9742365259508161
66.232,14,-4.918300654508924,-2.1208772165019742
66.232,15,-4.911588980339112,-2.270066313509288
66.232,16,-4.911257044951572,-2.2792335220579996
66.232,17,-4.907097050539177,-2.2942876434962445
66.232,18,-4.8977958296507405,-2.311192234059279
66.232,19,-4.884051103687072,-2.3263542894228517
66.232,20,-4.760659580991414,-2.410951417271411
66.232,21,-4.625652413904344,-2.4626871886596344
66.232,22,-4.47727531589728,-2.4818108360156836
66.232,23,-4.339715752690347,-2.4702754771257864
66.232,24,-4.205370720282543,-2.456378819502975
66.232,25,-4.073376816934401,-2.4417095276708367
66.232,26,-3.943645766281509,-2.4259095632573593
66.232,27,-3.816177621042075,-2.408431954791713
66.232,28,-3.6910075595197642,-2.3886906016228644
66.232,29,-3.5682119283119937,-2.3660771246451158
66.232,30,-3.4473434092684316,-2.339841124257812
66.232,31,-3.32267452880526,-2.3078744078812394
66.232,32,-3.2003717143391404,-2.2718616212880143
66.232,33,-3.08322098431008,-2.234456348113797
66.232,34,-2.9677823759656055,-2.1963804866165817
66.232,35,-2.9602166607203277,-2.193911543514146
66.232,36,-2.9602166607203277,-2.193911543514146
66.232,37,-2.953407279427119,-2.1868282774073022
66.232,38,-2.940309910938981,-2.164008986923732
66.232,39,-2.899393629661736,-2.0199404611099077
66.232,40,-2.8930592693564785,-1.8700742678589841
66.232,41,-2.9204949599432544,-1.722770209785844
66.232,42,-2.9488932865956894,-1.5756786564407455
66.232,43,-2.973992410940753,-1.4280079292719035
66.232,44,-2.9958843099938846,-1.279846933839523
66.232,45,-3.014822520400814,-1.1312983290073058
66.232,46,-3.0310283186176323,-0.9824452876116025
66.232,47,-3.0446760634462273,-0.8333541019068289
66.232,48,-3.0559214594623056,-0.6840802115214755
66.232,49,-3.0649019874315124,-0.5346701455941284
66.232,50,-3.0717373633617995,-0.38516395597778563
66.232,51,-3.0765301086866477,-0.23559678208307747
66.232,52,-3.079366207269381,-0.08599729222574254
66.232,53,-3.080315684098129,0.06360964860248786
66.232,54,-3.079433780188503,0.21320127559182359
66.232,55,-3.0767612833423086,0.3627566542080571
66.232,56,-3.0723247377920635,0.512257283178326
66.232,57,-3.066137933165091,0.6616844246680246
66.232,58,-3.0582021194019133,0.811016581270632
66.232,59,-3.0485039003607817,0.9602351613457192
66.232,60,-3.0370177430504204,1.1093163982105274
66.232,61,-3.023917190036862,1.2582561467926319
66.232,62,-3.009898142373263,1.407123683296036
66.232,63,-2.9963685641834377,1.5560577774124584
66.232,64,-2.9853857451752432,1.7053572864115922
66.232,65,-2.9786614777895215,1.8541911873064014
66.232,66,-2.9757430477962745,2.003111196209317
66.232,67,-2.976192421856112,2.1520526280221177
66.232,68,-2.979559772054198,2.3011514177883052
66.232,69,-2.985400817880941,2.4500455463115456
66.232,70,-2.993347916204506,2.5987278665755484
66.232,71,-3.003075587681439,2.7472301805132116
66.232,72,-3.014269491286231,2.895586057018174
66.232,73,-3.026612743004739,3.0438241260793046
66.232,74,-3.039781842683705,3.1919596097591865
66.232,75,-3.053451829995391,3.3400427260859735
66.232,76,-3.0673006187416814,3.4881908910654635
66.232,77,-3.0809400997660727,3.6363423460800437
66.232,78,-3.093992363494938,3.784572771275529
66.232,79,-3.094365416080591,3.7893844154277776
66.232,80,-3.0936549814147023,3.793459082280503
66.232,81,-3.093645776823657,3.7934795500832177
66.232,82,-3.0935190777369304,3.793638618324382
66.232,83,-3.093274786340881,3.7938236344845464
66.232,84,-3.0929286859643867,3.793969229362901
66.232,85,-3.092518582214215,3.794030457719268
66.232,86,-3.092113120227039,3.793989042814952
66.232,87,-3.0917846832882145,3.7938684895573243
66.232,88,-3.091607570226138,3.7937468570307176
66.232,89,-3.0077952741668272,3.6979987660233475
66.232,90,-3.007773878267698,3.6979573215466752
66.232,91,-3.0077582507001788,3.697891793678988
66.232,92,-3.007760537356194,3.6976174243296764
66.232,93,-3.008058228932502,3.696455498520925
66.232,94,-3.0115295775754576,3.689997730597915
66.232,95,-3.0180875508349803,3.6827506548993365
66.232,96,-3.027734951913768,3.6762467467772906
66.232,97,-3.039757529512556,3.671841344457462
66.232,98,-3.0526803461004586,3.670422910095386
66.232,99,-3.066755623684315,3.6723001054470976
66.232,100,-3.077140312151398,3.676434617482885
66.232,101,-3.0846490032099094,3.6818544268581324
66.232,102,-3.0890589654923124,3.687097853907431
66.232,103,-3.0916161032294553,3.692351771209096
66.232,104,-3.091884287525611,3.693631035853411
66.232,105,-3.0918467720055127,3.6945765717966412
66.232,106,-3.052962683237283,3.82682795965726
66.232,107,-3.052962683237283,3.82682795965726
66.232,108,-3.052962683237283,3.82682795965726
66.232,109,-3.052962683237283,3.82682795965726
66.232,110,-3.052962683237283,3.82682795965726
66.232,111,-3.052962683237283,3.82682795965726
66.232,112,-3.052962683237283,3.82682795965726
66.232,113,-3.0529536222225304,3.8268234119843765
66.232,114,-3.0529463281704885,3.8268170767763685
66.232,115,-2.9728427697140125,3.7111340995036364
66.232,116,-2.972765722419964,3.710926687515333
66.232,117,-2.9727037714742686,3.7103426150748184
66.232,118,-2.9732456653439594,3.7066141179603793
66.232,119,-2.9748371323263494,3.702789607627568
66.232,120,-2.976716679610751,3.7002878561926504
