stamp,x,y,yaw,cov_x,cov_y,cov_yaw,planner_belief_x,planner_belief_y,planner_belief_yaw,planner_cov_x,planner_cov_y,planner_cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,optimizer_success,optimizer_status,optimizer_nit,optimizer_nfev,optimizer_message,plan_time_ms,solve_time_ms,measurement_available,belief_age_s,p_vis_plan,p_vis_plan_eff,r_plan_u_std,r_plan_v_std,efe_total,efe_risk,efe_ambiguity,efe_control,efe_visibility,efe_obstacle,seed
6.595,-4.99999999999593,2.4000000000000123,-4.891721581676899e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.694,-4.99999999999593,2.4000000000000123,-4.891721571853959e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.776,-4.99999999999593,2.4000000000000123,-4.891721571876476e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.874,-4.99999999999593,2.4000000000000123,-4.891721569263197e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
6.978,-4.99999999999593,2.4000000000000123,-4.891721554462884e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.076,-4.99999999999593,2.4000000000000123,-4.89172154187883e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.175,-4.99999999999593,2.4000000000000123,-4.8917215320420904e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.275,-4.99999999999593,2.4000000000000123,-4.8917215278681185e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.376,-4.99999999999593,2.4000000000000123,-4.891721548185712e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.474,-4.99999999999593,2.4000000000000123,-4.891721560174798e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.594,-4.99999999999593,2.4000000000000123,-4.891721554970059e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.675,-4.99999999999593,2.4000000000000123,-4.8917215497560316e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.795,-4.99999999999593,2.4000000000000123,-4.891721539939648e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.874,-4.99999999999593,2.4000000000000123,-4.891721521721661e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
7.994,-4.99999999999593,2.4000000000000123,-4.8917214984017325e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.095,-4.99999999999593,2.4000000000000123,-4.891721431615831e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.174,-4.99999999999593,2.4000000000000123,-4.89172140865852e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.295,-4.99999999999593,2.4000000000000123,-4.8917213780025716e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.385,-4.99999999999593,2.4000000000000123,-4.891721369102238e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.494,-4.99999999999593,2.4000000000000123,-4.891721355385959e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.595,-4.99999999999593,2.4000000000000123,-4.8917213489450956e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.695,-4.99999999999593,2.4000000000000123,-4.891721306544125e-12,0.0,0.0,1e-12,nan,nan,nan,nan,nan,nan,0.0,0.0,-3.3,1.9,1.7720045146630345,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0
8.794,-4.99999999999593,2.4000000000000123,-4.8917212943016776e-12,0.0,0.0,1e-12,-4.99999999999593,2.4000000000000097,-4.891721546431696e-12,0.0002738001013847676,0.0005820927177787847,0.0028390000000000004,0.22,-0.9774986105186081,-3.3,1.9,1.7720045146630345,25,1.0559999999999983,1.0,0.0,12.0,13.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2894.7167879960034,2863.029499014374,1.0,0.11,0.9998636227276827,0.9995909239767928,3.77694762072701,3.77694762072701,279.05918024516416,151.26034947596563,109.3159976125744,0.0,18.482833156624114,1.0734559482352868e-14,0
8.897,-4.9782539786400655,2.398946971150154,-0.09677236240904473,0.0,0.0,1e-12,-4.99999999999593,2.4000000000000097,-4.891721546431696e-12,0.0002738001013847676,0.0005820927177787847,0.0028390000000000004,0.22,-0.9774986105186081,-3.3,1.9,1.750852505735741,25,1.0559999999999983,1.0,0.0,12.0,13.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2894.7167879960034,2863.029499014374,1.0,0.11,0.9998636227276827,0.9995909239767928,3.77694762072701,3.77694762072701,279.05918024516416,151.26034947596563,109.3159976125744,0.0,18.482833156624114,1.0734559482352868e-14,0
