diag_stamp,log_stamp,detected,true_available,true_x,true_y,true_yaw,state_available,state_x,state_y,state_yaw,state_pos_error,state_yaw_error_deg,obs_u,obs_v,obs_yaw,obs_yaw_error_deg,pixel_pose_available,pixel_pose_stamp,pixel_pose_u,pixel_pose_v,pixel_pose_yaw,pixel_pose_age_s,u_red,v_red,red_area_px,u_blue,v_blue,blue_area_px,separation_px,border_margin_px,seed
5.974,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721104696496e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721104696496e-12,nan,1,6.029,125.98269624522268,319.6989517684045,-4.891721104696496e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
5.994,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721267227933e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721267227933e-12,nan,1,6.029,125.98269624522268,319.6989517684045,-4.891721267227933e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.014,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721382264174e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721382264174e-12,nan,1,6.029,125.98269624522268,319.6989517684045,-4.891721382264174e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.034,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.8917214606209996e-12,nan,nan,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,nan,1,6.044,125.98269624522268,319.6989517684045,-4.8917214606209996e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.054,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721505852838e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721505852838e-12,nan,1,6.055,125.98269624522268,319.6989517684045,-4.891721505852838e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.074,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721546431696e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721546431696e-12,nan,1,6.085,125.98269624522268,319.6989517684045,-4.891721546431696e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.094,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721546431696e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721581700105e-12,nan,1,6.094,125.98269624522268,319.6989517684045,-4.891721581700105e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.114,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721593458574e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721593458574e-12,nan,1,6.122,125.98269624522268,319.6989517684045,-4.891721593458574e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.134,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721593458574e-12,nan,nan,125.98269624522268,319.6989517684045,-4.8917216013427e-12,nan,1,6.146,125.98269624522268,319.6989517684045,-4.8917216013427e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.154,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.8917216013427e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721598482662e-12,nan,1,6.155,125.98269624522268,319.6989517684045,-4.891721598482662e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.174,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721598482662e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721593112382e-12,nan,1,6.18,125.98269624522268,319.6989517684045,-4.891721593112382e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.194,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721593112382e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721596149678e-12,nan,1,6.203,125.98269624522268,319.6989517684045,-4.891721596149678e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.214,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721596149678e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721593212584e-12,nan,1,6.215,125.98269624522268,319.6989517684045,-4.891721593212584e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.234,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721593212584e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721596154774e-12,nan,1,6.234,125.98269624522268,319.6989517684045,-4.891721596154774e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.254,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721604021208e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721604021208e-12,nan,1,6.255,125.98269624522268,319.6989517684045,-4.891721604021208e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.274,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721604021208e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721613319509e-12,nan,1,6.279,125.98269624522268,319.6989517684045,-4.891721613319509e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.2940000000000005,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721613319509e-12,nan,nan,125.98269624522268,319.6989517684045,-4.89172161652558e-12,nan,1,6.2940000000000005,125.98269624522268,319.6989517684045,-4.89172161652558e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.314,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.89172161652558e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721601518702e-12,nan,1,6.316,125.98269624522268,319.6989517684045,-4.891721601518702e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.334,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721601518702e-12,nan,nan,125.98269624522268,319.6989517684045,-4.89172159572103e-12,nan,1,6.338,125.98269624522268,319.6989517684045,-4.89172159572103e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.354,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.89172159572103e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721590141434e-12,nan,1,6.355,125.98269624522268,319.6989517684045,-4.891721590141434e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.374,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721590141434e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721588653183e-12,nan,1,6.378,125.98269624522268,319.6989517684045,-4.891721588653183e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.394,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721588653183e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721584718048e-12,nan,1,6.395,125.98269624522268,319.6989517684045,-4.891721584718048e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.414,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721584718048e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721580338541e-12,nan,1,6.421,125.98269624522268,319.6989517684045,-4.891721580338541e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.434,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721580338541e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721573277973e-12,nan,1,6.448,125.98269624522268,319.6989517684045,-4.891721573277973e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.454,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721573277973e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721574477688e-12,nan,1,6.456,125.98269624522268,319.6989517684045,-4.891721574477688e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.474,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721574477688e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721582283157e-12,nan,1,6.476,125.98269624522268,319.6989517684045,-4.891721582283157e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.494,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721576964807e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721576964807e-12,nan,1,6.509,125.98269624522268,319.6989517684045,-4.891721576964807e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.514,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721576964807e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721588153328e-12,nan,1,6.515,125.98269624522268,319.6989517684045,-4.891721588153328e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.534,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721588153328e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721594091363e-12,nan,1,6.547,125.98269624522268,319.6989517684045,-4.891721594091363e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.554,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721594091363e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721588400199e-12,nan,1,6.555,125.98269624522268,319.6989517684045,-4.891721588400199e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.574,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.891721588400199e-12,nan,nan,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,nan,1,6.578,125.98269624522268,319.6989517684045,-4.8917215767037495e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
6.594,0.0,1,0,nan,nan,nan,1,-4.99999999999593,2.4000000000000123,-4.8917215767037495e-12,nan,nan,125.98269624522268,319.6989517684045,-4.891721581676899e-12,nan,1,6.595,125.98269624522268,319.6989517684045,-4.891721581676899e-12,0.0,nan,nan,nan,nan,nan,nan,nan,125.98269624522268,0
