stamp,x,y,yaw,cov_x,cov_y,cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,efe_total,efe_risk,efe_ambiguity,efe_control,efe_boundary,seed
4.936,4.068302021742277e-12,-1.6719561685357635e-23,-4.891721357974273e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.976,4.068312549114636e-12,-1.6719613182337095e-23,-4.89172274103087e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.076,4.068319977873351e-12,-1.6719649521768797e-23,-4.891723745412822e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.176,4.0683209981020005e-12,-1.67196545124456e-23,-4.891723907221375e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.276,4.068321144615546e-12,-1.6719655229149395e-23,-4.891723956302132e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.376,4.06832116910232e-12,-1.6719655348931952e-23,-4.891723991353821e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.476,4.0683211768360425e-12,-1.67196553867632e-23,-4.891724009318503e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.5760000000000005,4.068321181188852e-12,-1.6719655408055942e-23,-4.891724006293338e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.676,4.0683211808176174e-12,-1.6719655406239956e-23,-4.891724021686803e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.776,4.0683211805773295e-12,-1.6719655405064543e-23,-4.8917240106537005e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.876,4.068321178693812e-12,-1.6719655395850892e-23,-4.891724028222462e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.976,4.06832117825986e-12,-1.6719655393728126e-23,-4.8917240165137905e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.076,4.068321181355927e-12,-1.671965540887322e-23,-4.891724030826052e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.156,4.0683211824496884e-12,-1.6719655414223575e-23,-4.891724028386713e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.276,4.068321182896668e-12,-1.671965541641009e-23,-4.891724013340869e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.356,4.068321182494946e-12,-1.6719655414444974e-23,-4.891724025054867e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.456,4.068321183410765e-12,-1.671965541892492e-23,-4.891724027925799e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.556,4.068321183017661e-12,-1.6719655417001956e-23,-4.89172403535365e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.676,4.068321181399816e-12,-1.6719655409087914e-23,-4.891724057208222e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.796,4.068321175705887e-12,-1.6719655381234787e-23,-4.891724008059914e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.896,4.0683211718976474e-12,-1.6719655362605914e-23,-4.891723963519674e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.996,4.068321167393119e-12,-1.6719655340570996e-23,-4.8917238920603985e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.096,4.068321163318311e-12,-1.6719655320638153e-23,-4.891723847269608e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.176,4.068321161688386e-12,-1.6719655312665013e-23,-4.891723841430313e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.276,4.0683211611965185e-12,-1.671965531025896e-23,-4.891723785496367e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.376,4.0683211583013266e-12,-1.6719655296096446e-23,-4.891723751475805e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.476,4.0683211557578625e-12,-1.6719655283654523e-23,-4.891723705844492e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.5760000000000005,4.0683211524099685e-12,-1.671965526727755e-23,-4.8917236908126804e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.676,4.068321148937595e-12,-1.6719655250291628e-23,-4.891723632622794e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.776,4.06832114696423e-12,-1.6719655240638474e-23,-4.891723585894492e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.876,4.0683211456391996e-12,-1.6719655234156784e-23,-4.891723528849272e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.976,4.0683211422073896e-12,-1.671965521736931e-23,-4.891723476886e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.076,4.068321141825758e-12,-1.6719655215502476e-23,-4.8917234272352795e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.176,4.068321138628327e-12,-1.6719655199861542e-23,-4.891723377742642e-12,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687116409,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.276,4.370463160739333e-12,3.749804187254921e-15,0.07599999996079386,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687116192,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.376,4.49068536793054e-12,1.9348324544521548e-14,0.17599999993634216,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687116096,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.476,4.668608096429188e-12,6.096700705811843e-14,0.2759999999122035,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687115941,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.576,4.925099632142337e-12,1.4846849758465211e-13,0.3759999998885931,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687115697,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.676,5.252343530991815e-12,2.9776485599539297e-13,0.4759999998657483,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687115361,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.776,5.636297082767266e-12,5.214629993981804e-13,0.5759999998438986,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687114931,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.876,6.043718837748412e-12,8.155339487207914e-13,0.6759999998232623,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687114435,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
8.976,5.975751722360308e-12,7.566477495020667e-13,0.7759999998030864,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687114525,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
9.076,6.002255789995151e-12,7.869952590328443e-13,0.8759999997827063,1e-12,1e-12,1e-12,0.0,1.0,3.0,3.0,4.242640687114484,75,4.6648230233737245,0.0,0.0,0.0,0.0,0.0,0
