stamp,x,y,yaw,cov_x,cov_y,cov_yaw,cmd_v,cmd_w,goal_x,goal_y,goal_dist,plan_points,plan_length,efe_total,efe_risk,efe_ambiguity,efe_control,efe_boundary,seed
0.9670000000000001,4.06674433905667e-12,-1.6711942094758427e-23,-4.891517298943901e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9870000000000001,4.067265979807058e-12,-1.6714493727312666e-23,-4.8915855511432715e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.087,4.068179375686774e-12,-1.671896173601972e-23,-4.891705212744881e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.187,4.068302021742277e-12,-1.6719561685357635e-23,-4.891721357974273e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.287,4.068318550456411e-12,-1.6719642539239598e-23,-4.891723561357106e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.387,4.0683207993712864e-12,-1.6719653540309808e-23,-4.891723880181222e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.467,4.068321089560267e-12,-1.6719654959834197e-23,-4.891723934213098e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.5670000000000002,4.068321160561683e-12,-1.6719655307153502e-23,-4.891723959199562e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.667,4.068321172629998e-12,-1.6719655366188394e-23,-4.891723988230513e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.767,4.068321178640179e-12,-1.6719655395588537e-23,-4.89172401568319e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.867,4.068321182555975e-12,-1.6719655414743517e-23,-4.891724015022816e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.967,4.068321180870885e-12,-1.6719655406500516e-23,-4.8917240276828016e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.067,4.068321179340649e-12,-1.6719655399015044e-23,-4.891724032847464e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.167,4.068321177364437e-12,-1.6719655389347975e-23,-4.89172401955112e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.267,4.068321180332854e-12,-1.671965540386864e-23,-4.8917240247526516e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.387,4.068321182135351e-12,-1.6719655412685935e-23,-4.891724026894809e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.467,4.068321183334842e-12,-1.6719655418553503e-23,-4.8917240146193175e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.567,4.068321183549275e-12,-1.6719655419602464e-23,-4.891724019691277e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.667,4.068321184173882e-12,-1.6719655422657877e-23,-4.891724032310015e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.767,4.068321183636328e-12,-1.671965542002831e-23,-4.891724045423795e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.867,4.068321184366123e-12,-1.6719655423598257e-23,-4.891724057685327e-12,1e-12,1e-12,1e-12,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.967,4.0683211796812845e-12,-1.671965540068132e-23,-4.891724051062018e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.067,4.068321174459557e-12,-1.6719655375138082e-23,-4.891723987273462e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.167,4.068321170138494e-12,-1.671965535400062e-23,-4.891723944703097e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.267,4.068321166232258e-12,-1.6719655334892388e-23,-4.8917238903965546e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.367,4.068321163841524e-12,-1.671965532319757e-23,-4.891723836425188e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.487,4.06832116185499e-12,-1.6719655313480018e-23,-4.891723807181386e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.587,4.068321159274594e-12,-1.6719655300857416e-23,-4.891723767180076e-12,1e-12,1e-12,1e-12,0.0,0.0,3.0,3.0,4.242640687116409,0,0.0,0.0,0.0,0.0,0.0,0.0,0
